"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
18.2051,-25.8975,105.3848,174.1025,82.3076,79.231,-18.2051,35.6411,-198.2051,-28.9744,-122.8206,-218.718,-88.9744,77.6924,
22.8204,-26.923,110.5128,178.7179,78.7179,64.231,-22.8204,37.6925,-201.2819,-24.8717,-120.7692,-232.5641,-81.2819,75.1285,
11.7949,-32.3079,98.9741,169.7437,76.4102,49.231,-11.7949,23.0767,-201.5386,-39.4873,-133.3335,-245.6411,-93.3335,64.6152,
22.8204,-29.9999,113.9741,174.6154,87.9489,34.231,-9.4872,31.0255,-192.0511,-29.4872,-121.2819,-240.2562,-87.9486,74.6154,
17.1793,-25.3846,107.4362,182.8204,85.8976,19.231,-0.76916,31.0255,-177.0511,-31.0255,-106.2819,-225.2562,-85.3846,72.5641,
32.1793,-15.8973,122.4362,186.6669,100.8976,4.231,5.1283,46.0255,-162.0511,-16.0255,-91.2819,-218.9742,-70.3846,87.5641,
44.8719,-19.2306,134.1024,191.5385,99.7435,-10.769,3.3334,57.6923,-157.1793,-3.3334,-85.3846,-216.1537,-60.7692,96.6669,
45.3845,-10.5129,130.5129,199.2307,97.6921,-17.6924,6.4102,62.3079,-153.5898,-6.4102,-85.3845,-205.8975,-66.9231,96.1541,
57.4359,-12.3077,142.0511,196.9232,99.4872,-32.6924,-7.1796,66.1537,-167.1793,7.1796,-100.3845,-220.8975,-57.9486,107.1796,
51.2821,-9.2308,131.7948,201.5385,93.3334,-47.6924,-1.5385,56.9232,-152.1793,1.5385,-103.5897,-222.5641,-63.077,103.077,
56.4103,-4.6154,134.8717,203.59,92.3077,-60.0001,-1.5385,58.9742,-140.0001,1.5385,-108.7179,-222.5641,-66.6666,94.8717,
41.4103,-12.5642,126.4104,197.1794,88.9744,-57.6924,7.4358,48.4617,-125.0001,-7.4358,-94.6155,-207.5641,-75.1282,88.4617,
48.9741,-5.3848,130.5127,192.564,92.0513,-72.5642,-3.8462,60.769,-123.3335,3.8462,-98.2051,-192.5641,-66.9231,103.3335,
50.7694,-7.6923,140.5126,203.077,88.205,-80.5128,-10.7692,65.1283,-133.8461,7.6923,-108.7179,-198.9745,-61.5385,102.5638,
35.7694,-9.2307,125.5126,197.949,76.4104,-67.6924,4.2308,50.1283,-126.1538,-7.3077,-99.4871,-189.2307,-76.5385,87.5638,
50.7694,-1.282,134.6155,191.5383,78.2053,-82.6924,-10.7692,56.1541,-141.1538,1.282,-114.4871,-204.2307,-67.9487,94.1028,
42.3075,1.2821,120.7694,206.5383,70.5131,-82.8204,-1.2821,49.9999,-126.1538,-9.9999,-103.8461,-189.2307,-72.5641,96.6669,
57.1797,7.9487,117.6924,200.2563,72.564,-97.8204,-16.2821,60.2563,-134.1025,-7.9487,-118.8461,-195.1282,-74.1025,100.2563,
72.1797,-7.0513,132.6924,185.2563,65.8975,-112.8204,-31.2821,75.2563,-149.1025,7.0513,-133.8461,-210.1282,-67.9487,93.5898,
57.1797,7.9487,132.564,200.2563,72.564,-102.8206,-16.2821,60.2563,-134.1025,-7.9487,-118.8461,-195.1282,-67.4358,92.0513,
42.1797,-4.1025,117.564,193.8462,57.564,-87.8206,-1.2821,45.2563,-119.1025,-22.9487,-103.8461,-180.1282,-82.4358,77.0513,
40.0001,3.5897,107.1793,191.2819,64.6154,-102.8206,-3.5897,44.1027,-105.641,-12.3077,-108.7179,-165.1282,-76.923,81.0255,
37.436,9.7437,106.6665,193.8462,68.7178,-117.8206,-9.7437,37.436,-106.1538,-18.4614,-109.2307,-163.5896,-75.3845,77.9487,
51.0259,8.4614,112.0513,190.5127,75.6411,-132.8206,-10,45.3848,-91.1538,-8.4614,-94.2307,-166.9231,-60.3845,92.9487,
43.3336,1.7948,105.3849,193.0768,61.795,-139.7435,-1.7948,42.3077,-76.1538,-16.6666,-86.4103,-154.6154,-63.8461,87.4362,
43.5898,6.1538,107.1797,189.7437,56.9229,-141.5386,-6.1538,44.6152,-85.1282,-16.9231,-101.4103,-156.4102,-67.6924,83.5898,
51.2819,8.7179,118.4615,188.2052,65.1281,-143.5897,-17.9486,49.2306,-100.1282,-8.7179,-116.4103,-171.4102,-62.5641,95.3849,
49.4872,13.077,113.5897,196.1537,67.4359,-134.6154,-13.077,46.41,-107.4359,-13.077,-131.0255,-180.7692,-71.0258,94.6156,
