"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
49.2305,25.6411,60,-15.8975,53.333,-9.7437,-4.1025,-12.3076,-25.6411,-8.2051,60.5127,4.1025,39.4873,-4.6157,
45.6411,25.6411,55.3848,-17.436,57.436,-12.8203,-7.6924,-20.5127,-30.2563,-9.7437,53.8462,5.1284,37.436,-5.1284,
36.6667,11.0256,52.5642,-25.8977,55.1282,-21.7952,0.76929,-33.0769,-45.2563,-15.6414,47.4358,-0.76929,29.9998,-12.0515,
43.0769,10.7693,58.9744,-22.0515,52.3074,-23.0769,4.6155,-24.6155,-43.0769,-16.4104,57.9485,-4.6155,38.9744,-9.2307,
47.9487,23.3335,59.231,-12.0513,63.3335,-12.0513,1.7949,-11.5386,-29.4873,-11.0254,63.8462,-2.3076,48.9746,-1.7949,
38.9744,25.6414,53.8464,-12.8206,61.5383,-7.1794,-0.51294,-12.3074,-31.282,-10.2561,58.4617,-1.5383,43.5901,0.51294,
37.1792,19.231,55.1279,-18.2051,54.1025,-15.6411,-2.3076,-20.769,-39.7437,-16.1538,55.1279,-3.3335,37.6924,2.3076,
42.0513,14.3589,51.7949,-25.1284,55.3848,-22.564,-0.5127,-26.667,-40.5127,-20.5127,48.7178,-6.1538,35.3848,0.5127,
43.0771,16.4106,45.1284,-23.0767,51.2822,-13.8462,0,-19.4868,-36.4102,-20.5127,42.0513,-3.0767,30.7695,0,
43.0771,18.9746,47.6924,-20.5127,51.7949,-6.1538,0,-17.436,-41.0254,-19.4873,40,-2.0513,26.1538,0,
51.5386,20.2563,55.1284,-23.3335,60.769,-11.5386,2.8203,-22.8203,-44.3589,-15.6411,38.7178,-3.3335,28.4614,-2.8203,
52.8208,17.9487,51.2822,-25.1279,55.8975,-19.4873,3.5898,-21.5386,-44.1025,-15.8975,35.8975,-3.5898,23.5898,-3.5898,
39.2305,12.564,43.8462,-24.3589,42.3076,-20.2563,3.8462,-19.231,-45.8975,-19.231,35.6411,-4.8721,13.0767,-3.8462,
36.4104,14.8718,50.7693,-18.9744,50.7693,-15.8977,2.5642,-18.4617,-40.5129,-11.7952,39.4871,-2.5642,17.4358,-3.5896,
38.4614,16.4102,53.333,-17.9487,58.4614,-17.436,-8.7183,-18.4614,-29.231,-5.6411,42.564,2.564,25.1279,-2.564,
32.8203,13.8462,48.2051,-20,48.7178,-17.9487,-14.8716,-17.9487,-27.1797,-8.2051,47.6924,1.5386,24.1025,-1.5386,
