"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
12.3076,-23.0767,-12.3076,11.7949,21.5386,-26.6665,-1.5386,9.231,0.5127,-8.2051,2.564,-0.5127,18.9746,-0.5127,
16.9233,-20.5127,-7.1792,19.4873,17.9487,-31.7949,0.5127,8.2051,0.5127,-5.6411,-1.5386,-0.5127,17.9487,-2.0513,
16.1538,-16.1538,-7.9487,17.1792,14.1025,-30.5127,-0.25635,6.4102,-3.3335,-6.9233,-7.436,0.76904,20.769,0.25635,
11.5383,-14.6155,-13.5896,13.5896,13.0769,-23.3333,1.282,5.8977,-5.3845,-7.4358,-13.0769,-1.282,22.8206,2.8206,
15.8972,-9.7439,-12.3079,12.3074,19.4871,-24.1028,5.6409,13.3333,-6.1541,-6.1541,-9.2307,-1.0256,21.5383,1.0256,
19.2307,-5.3845,-10.5129,11.0256,16.6667,-25.8977,-0.76929,14.6155,-9.4871,-8.9744,-5.3845,0.76929,18.2048,0.76929,
17.1794,-1.7947,-9.9998,14.6155,15.1282,-18.718,-3.8459,14.1028,-5.8972,-6.4104,-5.3845,1.7947,20.2566,5.3845,
12.5642,-3.8464,-7.949,14.1023,21.282,-18.718,2.8206,15.6409,-4.8718,-7.4358,-7.4358,-2.8206,22.3074,4.8718,
16.9233,-4.1025,-4.6152,16.4106,22.0513,-21.0254,2.0513,18.4619,-6.6665,-10.769,-4.6152,-2.0513,23.5898,6.1538,
17.6924,-5.8975,-5.8975,16.6665,7.0513,-18.2051,-4.3589,14.6152,-5.8975,-10,-5.8975,4.3589,22.3076,5.3843,
14.1028,-8.9744,-9.9998,14.6155,3.8464,-18.718,0.25659,11.5383,-11.5383,-10.5129,-10.5129,5.8977,17.6921,-0.25659,
16.6667,-10.5129,-7.9485,18.718,18.8464,-23.3333,1.7947,16.1541,-10.5129,-11.0256,-7.4358,-0.76929,21.282,0.76929,
20.2563,-11.5386,-1.2822,19.7437,24.3589,-20.2563,-0.25635,19.7437,-1.2822,-7.436,0.25635,-1.7949,32.0513,4.8716,
18.718,-12.5642,-4.3591,19.7434,19.7434,-18.2053,5.3845,17.6921,-3.8464,-13.0769,-3.3333,-0.76929,26.4099,0.76929,
20,-12.3076,-7.6924,20,21.5386,-20,3.5898,16.4102,-8.7178,-13.8462,-8.2051,-0.5127,14.3589,0.51269,
22.0513,-12.8203,-5.1279,17.9487,16.9233,-23.5898,-4.1025,14.3589,-5.1279,-6.6665,-6.6665,4.1025,13.8462,6.6665,
13.8462,-17.9487,-7.6924,13.8462,1.9233,-32.3076,-1.5386,8.2051,-7.6924,-15.8975,-8.7178,2.0513,15.8975,6.6665,
15.1282,-14.6155,-8.9744,12.0515,3.8464,-29.9998,7.4358,10.0002,-9.4871,-20.2566,-8.4617,2.3079,18.718,-2.3079,
27.436,-4.3589,-5.8975,20.2563,15.6411,-19.7437,3.8462,14.6152,-4.8721,-6.9233,-3.8462,8.4614,21.7949,-5.3848,
24.6152,-3.0771,-2.0513,21.5381,10.769,-21.0259,-2.5645,11.7949,-3.0771,-5.1284,-4.1025,7.1792,23.5894,2.0513,
18.2053,-5.3845,0.25659,13.0769,4.8718,-25.8972,-0.25659,10.0002,-8.9744,-18.2053,-8.9744,-1.282,17.1794,2.3079,
25.6409,0.51294,-0.51294,16.9231,8.2053,-20.5129,6.6667,14.3591,-7.6921,-21.5383,-1.0256,-2.5642,14.3591,-6.6667,
