"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
16.2289,8.114,-68.5209,-36.0632,66.7173,-181.2184,43.2758,-8.114,-18.0316,-45.0794,52.292,60.406,10.8189,-45.0794,
20.6637,4.0213,-52.6889,-41.1124,48.6142,-184.4453,26.5792,-4.0213,-14.2452,-35.1616,50.0554,51.3722,13.7757,-42.3742,
9.0561,-0.27743,-63.6275,-48.1122,31.5974,-186.7767,10.8845,-8.7379,0.70955,-32.6007,61.1521,62.3898,1.68,-44.7905,
22.6127,11.9111,-45.7099,-31.1254,15.6015,-173.3162,-3.8686,5.8863,-8.0236,-22.08,51.4983,67.0861,15.6792,-36.2425,
15.7211,0.37702,-36.656,-23.9738,9.1815,-164.7208,-6.4154,3.6037,-10.2467,-19.8543,49.3093,65.7655,23.6288,-34.9706,
0.67779,-0.09628,-48.5567,-35.6078,-5.4693,-146.272,8.0695,-3.3736,4.4681,-12.8016,58.5226,75.9196,8.1111,-30.6172,
14.7371,12.0813,-31.5433,-19.3713,-16.2854,-151.4703,1.5993,10.9288,-4.49,1.9402,47.3479,71.6905,21.7244,-14.6802,
6.1896,-1.7167,-33.7077,-27.8013,-9.4485,-128.2821,-9.7663,0.68078,3.4427,-12.2762,41.3514,53.2891,7.3477,-27.8994,
19.9182,12.4863,-17.7106,-12.0333,-3.021,-108.5396,-12.3359,14.7399,-2.6245,0.75766,42.0251,57.8805,21.0068,-15.858,
23.5569,14.7673,-3.5748,-9.1833,-6.8968,-116.1272,-18.3568,20.4921,-16.567,9.2769,25.5299,66.5786,25.4816,-13.5536,
8.0435,6.2171,-17.4603,-22.7323,-5.1309,-102.2722,-5.0844,6.1893,-10.4892,-5.3797,27.1529,66.6409,9.8527,-26.8404,
21.6609,19.9441,-5.9194,-7.2683,-8.8796,-101.0947,-0.72281,19.918,-10.3101,0.92862,35.8924,48.5425,23.3615,-13.8354,
6.2612,4.6474,-19.6642,-13.5946,-6.9948,-82.858,-2.0315,6.4252,2.4795,2.225,32.3859,42.5993,7.8599,-17.9645,
3.3056,4.3681,-22.8675,-13.6803,-2.9688,-72.477,-12.7294,12.3509,-11.7693,6.6,16.3428,54.1433,-2.4043,-11.4767,
15.7294,10.4178,-7.3955,-4.7451,-10.9051,-78.9469,-15.5715,23.3306,-22.2078,14.3184,11.4311,60.2366,11.8399,-2.6737,
0.68561,-1.4769,-21.0517,-18.5604,-24.3508,-88.3101,-20.497,7.8308,-6.7753,3.9924,24.8452,49.8605,10.1032,-16.6133,
8.8843,4.0211,-5.6886,-11.911,-36.9898,-97.1115,-33.3671,21.4609,0.71887,15.4736,24.1309,32.7688,23.597,-2.8681,
2.0404,0.17399,-15.389,-11.1968,-20.6704,-77.1848,-21.7728,16.1171,1.5775,13.6434,18.1749,44.9027,17.9988,3.6148,
9.1302,9.1793,-21.6787,-9.6232,-29.2219,-58.4537,-6.3664,13.3461,0.58108,13.7266,13.4777,56.3086,14.2134,-2.0115,
10.3855,2.3169,-6.278,-9.0462,-41.5686,-69.0465,-20.0844,18.857,-1.2569,14.7062,15.3735,38.83,22.3764,-9.1039,
-4.3376,-2.7805,-20.0013,-15.2654,-45.2599,-50.8037,-5.807,3.6256,12.9185,0.75057,28.5511,39.6559,6.9338,-20.7287,
10.0227,11.4863,-4.7013,-0.24945,-28.4443,-33.6555,-0.048693,17.5081,-1.9566,11.5245,19.5009,43.5878,18.3644,-5.3849,
19.79,21.9409,4.4708,13.8655,-16.4952,-17.5362,-3.6525,23.2191,-15.9392,14.4398,8.4128,46.382,18.1635,6.9833,
20.4053,24.2317,-1.2065,12.7832,-27.2258,-11.3254,-0.72841,21.826,-0.88288,10.8684,19.6292,34.5829,9.8619,-1.5497,
26.8447,16.9167,12.8409,10.6637,-30.551,-24.7458,-4.7421,23.6725,-7.1412,14.2737,11.6891,18.4079,23.2443,2.6007,
11.1341,13.6483,-2.0296,-2.148,-14.618,-19.0787,-4.9083,10.9816,-0.85212,11.163,6.0285,31.4034,13.2841,7.403,
13.7475,9.6742,-6.7412,0.23561,-27.8409,-32.034,-18.7138,18.8887,-2.1535,11.8457,3.4138,29.9707,18.3481,0.19734,
-1.1773,-5.0062,-20.4367,-13.8785,-40.2705,-44.2119,-27.3827,3.6554,12.0757,4.8237,17.309,24.5662,3.1472,-13.9145,
-15.2067,-12.2446,-30.3556,-21.4859,-28.2623,-27.4592,-14.0194,-10.6639,8.0701,0.026625,11.1858,37.1922,-11.1416,-18.8148,
-0.1943,2.5901,-14.4342,-6.0968,-21.1567,-11.7116,-16.7846,4.0759,-6.5141,14.125,6.9083,41.5964,3.6269,-3.5859,
-12.6798,-11.2147,-27.6682,-18.4781,-33.8619,3.0911,-14.4246,-0.55178,7.9768,-0.82247,18.6657,48.5675,-8.1856,-8.9052,
2.181,1.1785,-12.0335,-3.8463,-34.5355,-2.1786,-16.2649,13.5813,-0.16514,6.8902,3.4457,47.4562,5.8286,3.3494,
14.9975,8.3209,2.7885,4.4989,-26.1517,3.362,-10.7801,23.0097,-12.7773,10.9849,-0.69301,37.3966,19.5788,15.7705,
-0.0023201,1.9615,-11.4788,-7.9425,-37.6558,17.2603,-7.8794,7.5291,1.9635,4.4656,13.3227,47.3242,5.657,1.7515,
-2.5813,-8.9752,-13.9453,-12.875,-49.4965,2.1247,-21.5067,7.2024,4.5506,8.7054,6.213,30.3848,10.7266,-4.6648,
-16.5264,-10.2398,-27.2086,-23.8232,-43.2456,-6.5675,-23.246,0.4594,18.3776,3.6749,17.5609,28.2368,-4.017,-7.0895,
-1.4348,4.4746,-11.4761,-8.2938,-30.2826,5.0958,-13.2866,14.5318,3.1749,7.5114,2.4073,24.2884,7.1688,7.4359,
