"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
28.7416,-73.5576,64.7894,66.7384,-73.5576,-149.5512,18.0244,22.8955,-136.8859,14.1273,-56.9952,-435.0146,-7.3071,7.3071,
25.8185,-67.7124,74.5325,81.7384,-74.5321,-156.3713,24.8445,20.9465,-149.5516,10.2302,-70.635,-431.1175,-2.436,2.436,
29.2281,-76.9681,81.8392,82.8133,-70.148,-171.3713,27.28,11.6908,-164.5516,1.9485,-85.635,-446.1175,3.8966,-1.9485,
25.8181,-75.5066,83.3003,69.6609,-58.9437,-169.037,28.7411,15.1009,-178.7798,-0.48748,-84.2748,-461.1175,0.48748,4.3846,
38.9704,-67.2254,98.3003,74.0451,-50.663,-154.037,41.8934,22.408,-163.7798,-5.8456,-72.097,-462.7817,13.6398,5.8456,
24.844,-66.7379,99.8636,77.4551,-53.0981,-144.68,44.3294,20.9469,-160.2684,-6.3326,-84.2748,-461.3202,28.6398,6.3326,
24.3565,-71.1225,84.8636,63.3274,-54.5596,-148.0901,29.3294,15.5883,-175.2684,-4.8711,-99.2748,-476.3202,19.4854,4.8711,
31.1771,-75.9936,79.8902,73.071,-51.6371,-142.2445,28.2541,15.5879,-177.3187,-6.8197,-84.2748,-473.4989,6.8197,17.5369,
16.1771,-78.9166,77.9421,88.071,-56.5082,-129.5787,38.9713,13.6398,-173.4216,-5.8456,-78.9166,-462.7817,5.8456,25.331,
15.5883,-88.6594,78.9166,73.071,-64.3023,-132.5018,35.0738,8.7682,-188.4216,-8.7682,-92.5564,-477.7817,20.8456,15.5883,
17.5369,-92.5564,73.0701,58.071,-69.1739,-135.4248,20.0738,13.6398,-188.0359,-13.6398,-90.6079,-492.7817,30.2022,16.5619,
10.2297,-82.3262,63.8149,69.6609,-76.4806,-136.8859,12.1787,13.1528,-173.0359,-10.2297,-92.069,-501.2655,15.2022,17.0499,
20.4599,-80.8652,70.148,77.9421,-85.7363,-145.1675,25.331,6.8197,-186.0869,-6.8197,-107.069,-516.2655,9.7427,13.6398,
25.8181,-74.5321,73.558,67.7119,-79.4037,-138.8344,26.7921,17.0499,-201.0869,-17.0499,-109.6063,-526.5966,21.921,25.8181,
40.8181,-71.122,71.1225,70.1484,-64.4037,-126.6561,22.4085,22.4085,-198.7527,-22.4085,-94.6063,-517.3409,28.2536,31.1767,
38.4834,-77.4551,74.5321,83.3003,-61.8668,-115.4519,32.6382,24.844,-202.1627,-20.9469,-98.8895,-518.8029,25.8181,20.9469,
39.4579,-66.7379,89.5321,94.018,-59.9182,-100.4519,45.3039,23.8695,-211.9054,-23.8695,-97.915,-514.9053,37.5098,27.7666,
44.8165,-56.5086,104.5321,107.1698,-52.6116,-85.4519,48.7135,17.5369,-196.9054,-17.5369,-82.915,-506.6241,41.8934,42.7666,
