"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-23.0447,-15.3631,25.9255,-15.3631,151.7121,18.2439,75.8556,-0.95997,-2.8808,-10.5624,0.95997,-20.1639,17.284,10.5624,
-25.0232,-13.0018,25.8094,-12.041,151.7304,23.3904,70.8238,-1.3828,-2.2275,-11.369,1.3828,-19.4345,15.7665,7.5273,
-29.2825,-12.2208,25.2218,-9.3976,150.309,27.7486,62.7345,-2.2598,-1.1339,-14.5277,1.2998,-22.1092,10.9797,0.35502,
-14.5633,-5.2469,25.1484,-3.5531,155.3905,40.1837,59.4504,2.1965,-4.4267,-14.136,-2.1389,-16.4619,6.9601,3.6945,
-4.5676,-1.5708,23.16,-0.93951,160.1671,51.8727,53.4821,3.5052,-11.3622,-15.6882,-9.2126,-14.0337,1.2613,3.9524,
6.2689,2.3642,21.7704,1.9977,164.657,62.8603,48.3533,6.1757,-16.4421,-17.6277,-14.4206,-11.2709,-4.575,4.6761,
11.1739,0.78196,15.183,-0.52256,168.8776,70.0796,38.2509,2.4439,-26.4974,-23.7712,-25.5572,-13.9559,-15.3433,0.074325,
18.6646,2.1755,10.9107,-0.011679,172.845,77.8767,31.6347,1.8168,-33.0696,-27.6261,-32.1867,-13.599,-22.5847,-1.3705,
24.7467,3.4853,7.8557,0.46946,176.5743,84.2469,25.4154,1.2283,-40.2074,-30.2897,-39.3765,-13.2625,-28.4308,-2.7287,
30.9435,4.2362,4.5045,0.44129,180.0798,90.7144,19.0897,1.1546,-46.4364,-34.2331,-45.6555,-13.4268,-35.3664,-4.4849,
37.2484,5.422,1.8334,0.8948,183.375,97.2739,13.6236,0.60531,-51.8118,-36.4998,-52.0385,-13.1011,-41.406,-5.6567,
43.1759,6.5375,-1.6374,1.3211,186.4725,103.4397,8.4854,0.089007,-56.8655,-39.5915,-57.0778,-12.796,-47.0841,-6.7572,
47.786,7.5852,-3.94,1.7218,189.3842,108.2757,3.6546,-0.39632,-62.5751,-41.5368,-62.7755,-12.5082,-51.4606,-7.7927,
52.6004,8.0901,-6.5835,1.6185,192.1211,113.3015,-1.3654,-0.37254,-67.4621,-44.8062,-67.6505,-12.7177,-57.0145,-9.245,
58.0868,10.4855,-9.0693,1.5214,194.6938,119.9466,-5.1243,-0.35018,-73.0168,-44.9977,-75.1138,-12.9146,-62.2351,-9.6503,
55.0812,17.0574,-0.36406,1.9105,197.1122,114.1902,-3.3764,-0.80961,-54.5358,-30.296,-62.4459,-8.7794,-46.4992,-9.5517,
51.7763,21.7956,7.3393,1.7959,184.9033,107.3388,-2.2139,-0.76104,-37.1636,-16.9559,-51.0176,-5.3718,-31.226,-8.9786,
45.3094,19.0475,5.4595,0.24775,160.8464,86.9757,5.121,0.72503,-20.8338,-4.8957,-33.8565,-19.1495,-15.2525,-20.4418,
37.3096,16.4642,11.3731,-10.809,141.1136,73.5952,15.8556,11.7234,-5.4838,-9.8832,-17.7251,-32.1005,-3.4727,-27.3772,
27.8695,22.6779,10.2107,-19.2829,118.5468,58.1371,19.2251,12.4609,8.9452,-0.16868,-2.5616,-17.8176,10.6588,-11.6346,
12.0973,19.8773,1.4365,-32.2259,97.334,40.5489,13.7517,5.4716,16.1654,0.32234,11.6921,-8.587,15.3009,-1.9919,
-0.93353,4.5847,-9.2125,-42.5973,77.394,24.016,6.2046,-5.4186,1.0955,10.8649,14.1235,6.0282,0.94014,12.2276,
-6.1592,-1.2747,-9.1397,-38.6016,58.6503,8.475,3.4315,-4.6135,-5.5146,7.8122,12.7961,6.4492,1.3637,12.2766,
-10.5904,-4.0791,-8.5913,-34.3655,41.0313,-3.5048,2.2656,-4.3367,-3.2638,6.3835,12.0283,4.1414,3.2018,10.5801,
-13.7962,-6.7147,-7.1154,-29.4223,24.4694,-9.0557,1.1692,-2.1561,-1.1475,5.0401,12.2661,2.9334,4.9301,9.9448,
