"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-28.1998,-29.1641,-1.2051,-1.687,80.2619,30.6104,88.9385,-8.9178,32.5385,-36.8769,67.2465,20.4875,-26.2716,1.2051,
-25.363,-26.2694,0.012062,-0.44096,61.3462,14.6737,69.5022,-7.2379,16.4862,-39.1835,49.1117,5.1582,-23.5505,-0.012062,
-18.2978,-19.1499,5.5547,5.1289,43.5654,-0.30669,51.2321,-1.2603,1.3971,-31.2891,32.065,-9.2513,-16.594,5.532,
-3.0999,-3.9009,14.4409,18.9212,26.8515,-14.3883,34.0582,8.5168,-12.7868,-23.2051,16.0411,-22.7962,-6.3789,5.622,
-2.251,-6.3784,17.1897,22.7871,11.1404,-27.625,17.9147,12.1029,-26.1196,-24.4643,0.97863,-35.5284,-5.7554,6.0079,
-2.116,-5.9957,16.1583,21.4199,23.2462,-13.1933,29.614,11.3767,-11.7782,-22.9964,13.6941,-20.6225,-5.4101,5.6474,
2.1083,-12.143,14.4659,19.8942,7.7514,-26.5017,13.7372,9.4893,-25.1715,-29.0882,-1.2275,-33.4852,-0.50575,1.2112,
0.053519,0.033936,22.2745,25.4484,-6.8137,-39.0116,-1.187,19.0427,-37.7612,-15.8946,-15.2539,-45.576,9.6474,12.5868,
7.7634,7.3833,23.8304,19.1016,-20.5048,-50.7709,-15.2158,13.5622,-49.5955,-3.2509,-28.4386,-56.9415,3.2838,15.8091,
21.3976,13.93,36.5006,32.0555,-32.0488,-60.4988,-27.0771,26.8484,-59.394,5.38,-39.5065,-66.2992,17.1868,24.7422,
11.783,0.78657,22.1234,21.319,-16.0258,-42.7689,-11.3525,15.9425,-41.7304,-7.2504,-23.0361,-48.2213,7.3429,14.4453,
10.3682,-0.45037,18.1605,21.7427,-0.96429,-54.3028,-24.7713,12.3499,-53.3265,-20.0564,-10.0848,-58.8256,8.1227,9.376,
1.7922,4.6381,16.3477,16.8229,-4.1604,-65.1446,-20.0311,14.2602,-64.2269,-4.7531,-18.3976,-69.396,10.7691,22.9135,
9.0508,14.1361,17.9123,22.2154,-18.0108,-75.3359,-32.9292,21.2527,-74.4733,7.3573,-31.3937,-79.3323,15.5605,21.3121,
14.6392,14.5987,21.5227,28.4597,-31.0301,-84.9158,-45.0535,28.0372,-84.1049,3.8883,-43.6101,-88.6723,22.6864,21.8264,
1.2878,4.9856,7.7583,14.2791,-15.0683,-65.7208,-28.2502,13.8819,-64.9586,13.2355,-26.8935,-69.252,8.8522,27.2053,
13.6836,7.398,19.7659,25.8953,-11.3926,-75.8776,-40.6552,13.23,-71.3047,0.20952,-32.6314,-64.3737,14.2866,16.2334,
3.1613,-1.9037,8.8787,14.6404,3.3909,-60.4187,-24.1159,8.881,-52.9264,-0.46594,-16.5735,-46.4113,7.9461,11.2219,
-0.82449,2.0067,7.9243,6.1095,17.2875,-44.3203,-12.9075,12.6262,-35.6509,6.2507,-1.4791,-29.5266,8.8553,14.3447,
0.12866,0.98262,8.3525,6.6466,2.1502,-55.7611,-26.2331,12.7723,-47.6118,-0.33092,-15.4904,-41.855,9.2277,9.2061,
-2.0785,7.7624,5.6519,6.4589,-11.4461,-65.8827,-38.1264,7.8784,-58.2224,13.7889,-28.0283,-52.8111,3.1001,19.8311,
11.5135,12.4489,18.7801,19.5387,-24.8594,-76.0298,-49.9388,17.3782,-68.8291,1.6936,-40.4466,-63.7424,16.2611,9.8137,
4.2699,5.1491,11.1005,11.8135,-9.3733,-57.4734,-32.948,9.7826,-50.7048,-2.6711,-24.0252,-45.9233,8.7325,7.3719,
-1.6053,0.30594,4.4538,5.1241,4.7619,-40.4523,-17.3983,3.215,-34.0897,-0.17606,-9.011,-29.5951,2.228,9.7466,
2.1668,3.9634,7.8624,8.4924,-8.2381,-47.365,-24.7302,6.6979,-17.9443,3.5103,4.8462,-21.7338,5.7701,12.8375,
-2.3621,13.3064,5.2816,8.284,-21.8438,-58.6231,-37.3464,7.6823,-30.9677,12.8805,-9.5446,-34.5297,6.3277,18.2737,
11.1565,12.0256,11.2317,15.5002,-34.6332,-69.2057,-49.2056,15.898,-43.2096,-0.90775,-23.0719,-46.5579,12.2146,9.4645,
4.5218,5.3388,4.5925,8.6049,-18.4552,-50.9534,-32.1532,9.8226,-26.517,5.112,-7.5876,-29.6645,6.3602,11.4875,
0.0025714,0.77053,0.068983,3.8406,-3.2479,-33.7962,-16.124,4.9854,-10.826,2.606,6.9677,-13.7846,1.7307,6.5503,
-1.5343,-0.81247,-1.4719,2.0734,-0.40147,-20.5607,-3.9489,3.1492,3.9235,-6.4384,11.1289,-1.7498,0.090092,0.28195,
0.69712,13.3363,2.5631,0.59304,-12.5792,-31.5288,-15.9137,3.6537,-6.8868,8.0479,-1.7406,-13.8466,5.1162,14.365,
7.0123,7.2939,3.9455,5.4682,-25.9244,-43.7371,-29.0589,2.0782,-20.5736,1.4792,-15.7362,-27.1158,4.4172,-0.59687,
6.5915,6.8563,9.0114,10.4427,-11.0825,-27.8264,-14.5714,5.3279,-15.7542,1.3905,-1.5055,-23.8319,10.9011,4.0787,
-3.445,-3.1962,-1.1703,0.17507,3.6825,-12.0568,0.40286,-4.6328,-0.70898,-8.334,12.6848,-8.302,0.60597,-5.8071,
-2.9971,-8.5478,-7.6074,-5.8607,10.1497,0.77817,11.3455,-6.5238,10.3004,-18.1979,14.7558,3.163,-3.0456,-19.1968,
0.13521,6.0651,3.5144,7.0844,-0.64262,-9.4519,0.48144,7.9676,-0.50098,-3.006,3.6871,-7.2102,9.2483,-3.945,
5.6105,1.0009,5.8944,2.0198,-14.7041,-22.9848,-13.6474,0.37923,-14.5709,8.864,-10.6342,-20.8776,2.1256,3.1611,
5.5148,1.1819,5.2997,3.1034,-9.7845,-35.7057,-26.9286,7.3463,-24.8439,8.0912,-16.5638,-33.7249,9.4699,9.4789,
-0.14873,-4.2217,-0.35089,-2.4154,4.9026,-19.4634,-11.2129,1.5729,-9.2533,2.2731,-1.47,-17.6014,3.5691,3.5776,
-1.3451,-9.0301,-2.0171,-0.10132,18.7084,-5.9733,1.7822,-1.6554,5.4019,-11.6018,12.7182,-2.4453,1.6677,-10.3757,
-5.392,1.3639,-2.1672,-6.151,4.3898,-19.7149,-12.4247,-0.38057,-8.1183,-5.0307,-1.241,-16.3986,2.2608,-3.8781,
0.53539,5.9216,-3.1823,-4.9988,-9.9736,-32.632,-25.7793,-0.056523,-21.7312,8.7083,-15.2666,-29.5147,-1.4301,2.079,
5.3237,6.0484,3.7578,7.3529,-23.4752,-44.7741,-38.3325,8.6237,-34.5274,3.3653,-28.4506,-41.4221,8.2969,-4.3125,
-1.8047,-1.1235,-3.2767,0.10268,-7.9667,-29.5241,-23.4691,1.2973,-18.3557,9.9724,-12.6436,-24.8368,0.99008,-1.1011,
2.2955,-5.2589,-3.4265,-0.25033,6.6113,-13.6527,-7.9609,0.87306,-3.1544,-0.734,2.2151,-9.2466,0.58383,-4.3942,
-11.9422,-0.66514,-11.4762,-10.4183,13.1593,0.43794,5.7882,-3.0958,10.728,8.4085,16.1822,5.4082,-4.814,1.5939,
-3.2264,5.3853,-5.7415,-0.89069,-1.7302,-13.6883,-8.6591,1.6541,-4.0157,11.0224,1.1112,-9.0163,3.8955,2.2061,
9.9826,3.1339,7.6189,11.6962,-15.7264,-26.967,-22.2396,15.5342,-17.8747,4.0945,-13.0554,-22.5753,17.7617,1.5918,
-1.523,-0.12722,-3.7448,0.087848,-0.81837,-11.3846,-6.9407,3.6955,-2.8378,8.0066,1.8279,-7.1208,5.7894,6.6179,
9.475,7.7741,7.3865,2.7944,-8.0002,-19.7399,1.0681,1.3653,-15.2009,-1.4521,-8.9472,7.4065,9.9618,4.4736,
-2.9038,-4.5026,-4.867,-9.1836,6.5798,-4.4555,15.104,-8.9607,-0.18883,-5.3419,5.6896,21.0621,-2.4462,-0.73634,
-8.906,4.0529,-3.0386,-4.6855,3.0215,9.9118,25.9779,1.1882,13.9225,4.5894,19.4482,33.8984,0.20135,5.0627,
4.6438,7.9676,10.1591,8.611,-11.2598,-2.945,10.3192,8.6491,0.8251,1.7232,6.0193,19.6024,12.0599,6.0242,
-8.3188,8.0015,-4.5505,-6.0056,-24.5937,-16.8683,-4.3999,-2.445,-13.3244,14.3037,-8.4419,4.3263,-2.131,12.9237,
5.738,5.6535,3.4655,2.5795,-37.218,-29.9562,-18.2359,4.9928,-26.6249,-0.11218,-22.0354,-10.0333,5.288,-1.9517,
1.1155,3.326,-1.0207,-1.8534,-20.885,-14.1492,-4.0359,0.41505,-11.0179,4.1727,-6.7037,4.5783,0.6925,-4.1243,
-6.2425,6.5607,-8.2503,-9.0333,-5.5319,0.79974,10.3062,-4.973,3.7432,11.2135,7.7986,18.4036,-6.6401,-2.3704,
-1.9512,8.5171,-3.8386,-4.5746,-13.2744,4.8492,4.3852,-0.75791,9.5443,6.624,-0.6232,26.5786,-2.325,-6.627,
-10.7521,4.5113,-9.152,-9.3617,-26.5779,-9.5417,-9.9779,-5.2918,-5.1284,15.1445,-14.6858,10.8839,-0.49865,2.6886,
1.4021,0.80614,0.013702,1.7447,-39.0833,-23.0692,-23.4792,-1.178,-18.9207,2.7267,-27.9047,-3.8691,4.7738,-1.7508,
1.318,2.2036,-0.95145,0.1938,-23.0601,-8.0069,-8.3923,6.1231,-4.1073,2.5631,-12.5522,10.0412,3.5231,0.28202,
-2.3163,1.7702,-4.4495,-3.373,-7.5765,6.5735,6.2112,2.2005,10.2391,5.9645,2.3009,23.5387,-0.24347,-2.4462,
2.7487,-0.52043,-4.0768,-1.6191,-4.787,20.2791,19.9385,-4.0923,23.7248,-4.7727,16.2628,36.2264,1.8046,-8.8222,
-4.2704,10.9751,-3.4556,-5.0012,-18.5998,4.9623,4.6422,1.8325,8.2013,7.8212,1.1871,19.9528,4.0016,4.0147,
5.1448,2.9653,3.3802,-1.4476,-31.5838,-9.4354,-9.7363,-1.7724,-6.3908,-1.8071,-12.9842,4.6556,-0.21579,-4.4211,
3.0884,3.0884,1.5502,0.38693,-22.9851,-0.79483,-2.0419,0.081219,2.0671,0.049012,-4.1307,-1.0467,3.955,-2.8906,
