"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-57.2126,-46.9793,-21.8616,-28.3738,6.0471,39.5371,0.46503,-2.326,-0.46503,13.4894,25.5827,-4.1861,190.2425,9.7682,
-60.7566,-58.2606,-23.8065,-31.788,19.7843,30.1873,-13.6629,-9.1632,-11.1359,8.4934,27.3034,10.165,179.2934,10.5768,
-58.5067,-59.2705,-21.9122,-23.8336,32.6972,32.5631,-22.0003,2.0849,-23.0261,-2.7145,32.6424,23.6551,175.513,15.9893,
-69.0963,-69.8143,-25.7141,-27.5202,32.7693,30.1438,-34.7802,4.2854,-35.1335,-4.8772,16.5839,8.1358,153.3534,8.0532,
-79.0506,-61.2937,-19.5196,-21.2174,28.9426,34.8469,-46.0363,-2.4835,-41.3982,1.9271,1.4888,12.6187,132.9894,9.4306,
-66.5736,-49.7083,-20.6745,-16.6883,31.3922,29.5,-32.5758,-12.1027,-24.8143,11.5798,10.9939,25.9616,136.6384,18.633,
-53.7415,-42.5397,-19.899,-13.3609,35.5558,15.1716,-25.5051,-9.0505,-9.5167,8.559,9.8693,34.4906,139.1384,27.2824,
-40.2837,-25.8873,-4.6051,1.5407,41.7952,17.9828,-28.6264,-12.229,-23.0457,5.2548,-3.7468,46.5212,127.0694,25.6459,
-42.0537,-24.0151,-0.2887,-0.093757,25.1875,9.9258,-15.2804,-24.0537,-15.4706,13.7768,2.5252,30.0954,117.1192,10.0071,
-38.5995,-12.3405,-7.7136,-4.7393,9.5762,4.6791,-0.2636,-8.5105,-0.44238,27.0502,16.4737,14.1897,124.192,19.3206,
-40.0051,-13.4606,-14.693,-4.4549,-5.0984,0.67722,-1.3235,6.1001,1.2987,14.1183,6.0364,11.6238,111.0128,28.3937,
-32.0231,-14.5135,-2.6485,6.9752,9.3075,14.5905,-14.2679,2.6514,-12.8793,-0.82884,-3.6285,20.2283,101.5605,22.9694,
-37.544,-16.4338,4.023,9.3482,19.7386,10.9245,-17.1334,7.1439,-17.5421,-5.2847,-16.4347,4.9146,93.6072,11.3575,
