"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-7.059,-1.0087,18.1524,23.1945,76.6441,-40.3392,-7.059,-17.1442,-1.0087,-8.0682,4.0334,24.2037,1.0087,17.1442,
-9.6611,1.0692,13.0294,15.7525,82.1306,-35.9015,-7.6437,-17.1238,-0.94819,-10.6088,4.8006,28.8018,-7.1196,14.0991,
-7.5691,-3.5329,15.7774,5.2263,78.7151,-40.3028,-0.63066,-22.6518,-4.4211,0.61603,7.0331,18.5019,0.87125,12.7481,
-3.0811,-7.3548,15.839,3.9045,68.9501,-45.9524,-5.6349,-28.3522,-9.1979,0.57907,4.5947,7.3066,0.81897,9.9667,
5.1715,-10.9474,16.9061,5.6877,58.7618,-42.187,-2.2712,-23.6254,-2.5947,-3.4896,2.3016,0.81786,-5.2815,8.3605,
12.4253,-11.8034,20.4292,10.8931,58.7654,-37.1347,6.4365,-11.6191,-1.9354,2.2665,-6.4079,-5.7861,-4.46,8.3625,
10.1665,-10.5911,17.6911,10.7436,58.7692,-36.419,1.5123,-11.426,-5.349,0.61818,-16.6127,-2.9184,-3.6883,4.331,
6.0272,-3.4007,10.0747,8.5862,56.7559,-27.6789,1.9262,-12.2533,-0.48963,-1.94,-2.0015,3.8116,0.062312,4.5757,
1.1271,2.3501,10.9831,9.5838,58.8972,-22.4879,1.306,-12.0217,-2.9813,-4.3446,5.6817,-7.0059,-5.4881,5.814,
7.1108,2.2091,24.4241,15.0591,59.3973,-26.1817,10.3036,-10.2922,0.22226,1.9664,-2.7269,-13.645,-0.11673,11.5155,
0.12874,-5.4871,17.4305,0.055597,51.2955,-33.1827,5.1474,-11.187,-4.3291,1.3443,-11.1352,-18.3726,1.4036,4.2692,
-10.4683,-5.662,5.7954,-6.0171,58.807,-21.6116,-0.70766,-4.9696,-9.6155,1.7678,1.1305,-6.6809,1.8235,3.5089,
-12.8653,-6.331,10.4903,4.4286,41.1786,-30.3987,-0.66568,-9.714,0.037849,-4.3891,11.1473,2.7964,1.7145,10.3584,
-1.0005,-1.9177,15.9116,6.1798,24.6079,-29.5835,2.3994,-13.1655,2.0525,-13.2022,0.39379,0.61071,-2.4227,10.7446,
12.1708,1.2235,9.9153,-1.25,37.2314,-13.7084,2.2559,-13.3833,-3.1132,-5.3501,-3.6632,3.6002,-2.2768,4.0501,
15.4735,2.1583,7.303,-0.16678,49.0975,1.2141,-5.9472,-25.6911,-6.9603,-7.0465,1.5987,4.3924,-10.2089,2.7979,
14.0419,10.6006,17.4541,13.9432,32.0517,3.6994,-6.0945,-26.6702,-7.0468,-15.1956,3.0151,-5.4512,-13.1252,3.1351,
14.2072,5.9312,18.4238,18.6724,16.0286,0.45227,0.32203,-14.9853,-7.6327,-8.233,-5.2331,-2.099,-5.2787,-0.07914,
15.3717,0.53275,3.2184,13.5177,21.5847,9.5016,2.3196,-12.0693,-5.1578,2.3456,-10.9699,12.127,-1.9368,4.9682,
0.34937,-4.0372,-11.0747,-0.90735,13.7342,9.4356,1.6764,-23.9509,1.7071,2.709,3.7883,22.0072,0.70097,13.242,
-11.7918,-8.3334,-15.4904,-1.3575,0.3039,3.3218,-2.9627,-26.0441,4.1257,4.0593,15.6802,14.1309,1.1625,9.9264,
-1.5037,-7.3288,-4.9804,12.8239,-1.2272,-2.4232,-9.3399,-12.8834,-1.6685,2.3029,10.2019,27.383,-3.4447,0.75847,
1.1076,-11.4276,-10.2283,8.0387,-1.6572,-1.7742,-5.2502,-17.6571,-10.1408,-3.382,2.0266,28.7847,0.29125,-4.8337,
-4.0015,-8.725,-8.6059,-6.5436,2.4766,8.4179,-0.90082,-20.6311,-7.5144,-2.1703,5.9384,15.9647,4.3081,2.5163,
0.27298,-13.2441,-0.022286,-5.1608,4.344,7.9123,-1.8555,-12.3342,2.0119,-3.0488,16.676,3.913,-2.0012,5.3905,
4.7941,-24.0465,1.4919,4.7294,0.55408,-6.1768,-8.2991,-8.0648,-0.62983,-5.3869,6.0939,-2.8767,-5.4113,-4.5135,
-2.048,-26.1334,-0.10998,5.9589,-10.0675,-6.3104,-9.3135,-5.0594,-3.1126,-0.52574,4.2169,9.9026,2.477,-1.7212,
-16.0251,-31.1199,-7.667,-1.9623,-23.5634,-3.4102,-6.2331,-11.3113,6.6542,-0.99831,12.5357,19.8967,1.8242,4.9375,
-14.0739,-25.7234,-2.6685,8.7443,-21.16,3.3493,-13.4233,-11.1362,8.776,0.57441,11.279,13.1562,-1.8145,1.111,
-1.1279,-22.1635,8.584,13.2617,-18.8821,3.1484,-14.6353,-1.3921,4.2156,4.5738,4.551,-1.7331,-1.7056,0.036116,
-2.0684,-23.8584,4.0361,3.3901,-19.7666,-2.0826,-2.6638,-2.3168,4.9709,3.2912,1.2532,-0.63901,-0.59506,3.0596,
-0.4315,-8.8125,-1.7528,14.7837,-4.4806,8.6311,-7.0415,-4.6998,3.1598,-2.453,-2.3522,12.0055,-2.0722,1.3632,
9.1745,0.28815,3.8986,23.4777,9.8882,11.643,-9.1405,-1.8963,2.4661,-4.8274,-3.7234,8.7637,-1.4437,-1.2401,
12.6584,-7.7974,6.6898,14.0008,15.3833,9.9357,-3.5495,-6.8251,0.30121,-1.5116,-1.4831,2.187,-1.3566,2.8686,
1.3096,-15.9014,-1.2752,4.5889,8.9132,6.8181,-9.8919,-12.971,-3.2466,1.0997,-0.88998,-6.516,-4.805,1.1832,
-2.8033,-10.9129,-0.18997,6.3305,12.4127,1.3674,-5.2641,-2.1071,4.0082,1.0342,11.2655,-5.1173,1.5341,3.1292,
-5.1562,-8.7463,-6.7335,-1.6134,8.1387,0.78072,2.6149,1.5486,3.2631,-2.5581,5.0419,-8.3396,3.9631,6.4707,
-6.8633,-9.2298,-16.4147,-2.5249,-1.4266,9.8099,5.4837,2.4639,8.1094,6.6723,-4.3366,-13.8895,6.751,10.1163,
-4.4341,-3.6329,-12.4041,8.721,-0.3318,18.2982,-3.9213,7.3592,2.5807,1.2299,-2.059,-10.0305,4.3295,6.4847,
2.3864,0.11387,-1.0706,10.7183,13.3021,22.7465,-1.1655,2.3796,-4.1295,-9.4332,-4.4569,-2.8742,-0.46925,2.5658,
3.2515,-8.9689,-11.0915,-4.0248,1.4115,17.3479,7.9814,-0.78879,2.1696,-4.8333,-6.206,-5.7274,-2.4576,0.39541,
12.1328,3.6713,-11.4347,-8.8449,5.3602,26.3917,5.4846,10.3515,3.0481,-2.5264,-6.8423,-3.3668,-0.29316,5.4133,
13.4223,8.4931,0.34473,2.7801,7.056,14.724,3.1391,1.6626,-0.16045,-0.35836,-12.4821,3.8947,5.7748,8.1142,
0.51484,-6.1165,-9.7606,4.6302,-7.4673,-0.25947,-5.1165,-8.5218,-1.1595,10.757,-13.7501,7.6954,2.4031,4.6021,
8.5517,-4.7598,-9.175,7.3771,-21.1193,13.8561,-5.8187,2.0747,1.9357,12.1281,-4.8574,12.2757,-1.775,8.3599,
18.6279,0.064728,-5.0947,8.4478,-19.3856,27.1247,-3.9563,6.4882,-3.7267,-2.6996,-6.0792,0.95088,-4.189,-0.71357,
13.9804,12.6656,-8.3188,10.4615,-32.3225,39.5972,-5.2322,11.6451,-1.9907,-5.5823,2.8574,12.4904,0.59934,-1.1758,
1.5441,3.3338,-12.3577,-4.2662,-44.4831,51.3214,-14.4984,4.391,3.6749,2.3162,13.2752,25.841,2.0767,4.4419,
2.4602,-10.9662,-4.5572,-13.6089,-55.9142,51.8271,-22.7049,2.1115,-0.57895,-2.8644,3.4022,10.1905,-3.0905,0.14103,
13.4055,3.7918,7.8184,1.3077,-66.6593,62.8175,-13.2754,15.0942,2.4809,-3.7012,2.1894,-4.5209,3.1457,0.13209,
3.5247,7.5986,0.29022,5.2812,-76.7597,62.0931,-9.4527,2.0874,-1.7013,-7.5125,-1.9754,-8.8062,1.9483,-6.9339,
6.8435,5.6299,0.77644,7.4853,-82.8367,61.8968,-1.3224,5.4915,-1.0956,-5.5499,-4.3779,5.8221,4.3524,2.0535,
11.9791,2.7715,5.2688,11.5752,-72.3194,58.6871,-2.7554,19.262,-2.5422,-5.7201,-4.6193,3.4749,2.579,4.4518,
8.2347,8.6556,11.003,20.9649,-53.8802,53.1485,-9.6496,23.6715,-5.4153,-2.3522,-2.3257,2.2572,-2.6179,-1.8666,
5.22,14.6916,3.7884,31.3045,-55.1673,49.4564,-10.583,16.705,0.45678,3.3361,-1.6821,6.6608,2.0772,2.7844,
5.4109,10.2804,-10.5389,15.8122,-65.9573,41.9501,-7.4274,12.1729,1.9417,-2.4112,-1.077,-4.3282,3.4649,2.1122,
