"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
99.294,-63.7671,172.171,-36.4385,-109.3151,91.0956,3.6442,-20.9517,80.1642,-3.6442,140.2875,-11.8426,41.9038,-9.1095,
92.4256,-55.3861,155.4639,-24.2315,-116.8562,71.5299,5.2471,-19.6946,61.2544,-11.6239,123.6719,-16.5973,25.2896,-4.9191,
81.4152,-46.5968,149.7803,-9.1127,-104.8539,54.9212,-0.53348,-17.6022,65.3027,0.91609,118.9842,-21.9784,10.5436,-10.0897,
81.9956,-41.0688,150.8142,-0.36758,-84.4627,65.7259,3.1423,-16.5465,75.4845,-2.7827,109.1121,-27.9477,21.7532,-8.5736,
88.0073,-44.9815,142.6761,-10.3666,-69.8106,53.1476,-4.3338,-9.1768,59.5876,4.6719,114.4075,-18.0721,14.0711,-6.2368,
76.3495,-44.1045,129.5605,-12.4769,-63.8001,43.5814,10.0262,-22.7262,58.7459,-9.7084,93.4431,-27.0084,5.0289,-9.5069,
67.6694,-46.4682,129.5299,-14.9167,-50.4067,31.4021,18.554,-21.3821,56.5872,-18.2553,89.6394,-24.9317,15.2032,-16.6794,
57.6881,-44.1359,122.2139,-19.0325,-35.0844,28.1514,3.3408,-6.8909,50.9147,-3.06,94.7367,-17.5151,18.3898,-15.2233,
55.593,-30.1009,107.1372,-10.1471,-18.8793,36.9384,4.487,-17.8646,51.959,-10.5999,74.9525,-20.5638,11.3649,-2.0119,
60.0012,-38.7705,99.3429,-18.1924,-17.2713,20.6221,-1.7037,-16.337,34.7415,2.3345,84.5553,-25.2511,3.8516,-15.9912,
57.7673,-28.7009,102.0369,-3.0009,-5.759,9.7996,6.1415,-10.3464,41.2917,-11.9056,74.4721,-25.1021,11.3635,-12.7739,
54.757,-21.0577,97.2812,6.7644,5.0626,16.955,-0.14809,-5.626,35.6253,-12.5777,62.2603,-16.7638,6.5829,-6.0864,
59.67,-26.1711,90.5327,-7.7415,18.8589,14.1154,2.5939,-5.2889,24.3787,-0.89159,66.7231,-13.0253,6.1871,-17.5638,
51.9906,-18.6798,83.7347,-3.6531,25.946,21.9231,16.5382,-12.7141,37.016,-14.9381,48.6197,-19.9872,1.7167,-9.6773,
49.3265,-15.2817,81.899,0.66529,11.1801,9.22,1.4459,2.1487,20.695,0.058189,54.3372,-12.8664,-4.3078,-3.176,
50.0107,-13.4532,77.8958,1.5361,18.7085,22.3322,4.0923,-1.6041,14.8988,-7.2329,39.2348,-8.4506,0.50607,-0.25238,
52.0204,-10.3688,78.2324,1.8997,18.9525,15.9819,-1.1636,4.4132,8.0838,-0.87786,42.8018,-0.20019,3.6646,5.6838,
48.899,-17.9452,70.8052,-5.5021,12.349,0.92299,-12.9362,8.7032,18.53,9.1953,54.3337,-6.5653,2.5329,-1.0339,
38.6781,-21.4233,56.5368,-4.2606,19.8071,2.2143,1.5043,-5.919,31.5182,-5.4564,36.9737,-9.8145,4.203,3.5829,
45.4669,-16.494,64.0765,-6.738,12.2418,-9.7612,-1.3191,3.9814,15.5271,-1.0495,48.8553,4.8744,4.862,1.5461,
39.5498,-16.8712,67.0635,-7.7005,14.6955,-19.6522,11.0583,-3.09,15.962,-15.0866,51.4093,-0.86461,3.2035,-12.6467,
26.2452,-23.1467,56.6626,-17.2589,19.2797,-23.0278,13.1276,-9.2812,21.3801,-24.2219,35.5708,-13.5663,2.1004,-17.3735,
21.4827,-26.768,50.075,-25.7885,6.7355,-14.8137,0.95296,5.3756,7.7995,-8.6686,41.1802,1.3477,-0.30313,-14.9648,
17.0055,-15.5964,48.4369,-12.8542,10.4312,0.17512,12.2828,0.97378,21.4315,-22.2485,24.6094,7.2087,-1.6513,0.033132,
18.2624,-24.226,47.8079,-14.3602,12.9933,-13.9354,-1.6633,3.1926,10.6009,-6.8136,37.2328,15.4299,9.835,1.4178,
15.8002,-28.6935,38.1076,-9.3994,9.9364,-27.1993,-2.9296,-6.5638,24.0648,7.6952,41.8313,13.1375,16.9875,2.6988,
13.486,-21.962,31.722,-4.7363,-4.7598,-13.289,-5.0315,-2.982,36.7209,1.3526,31.5776,15.5373,2.76,10.2803,
0.83364,-27.9316,27.0854,-18.5521,-18.5742,-17.9576,-18.8296,5.3959,20.4177,11.2915,38.7926,16.4272,-11.5056,1.4649,
2.6062,-12.1557,32.7481,-3.339,-18.866,-2.7801,-20.9082,5.9827,17.8459,-0.31764,22.3651,19.9963,-17.6674,15.477,
-0.28283,-17.3278,24.4068,-8.6039,-26.8436,-16.7133,-28.7628,5.6242,9.4871,13.8014,26.9246,20.6184,-30.7074,5.0032,
1.556,-15.3774,27.4965,-7.1769,-11.1329,-21.1765,-12.937,-0.17899,21.6721,27.0733,26.2203,15.7375,-14.7649,1.0592,
-1.2704,-9.8998,23.1145,5.0958,-0.88021,-25.3716,-1.6649,-3.8125,14.9056,29.1325,10.5471,12.0606,-6.5914,5.5501,
4.2711,-17.5046,15.3507,-9.3099,-2.6493,-37.9493,-12.4968,9.17,12.1889,41.4845,24.0143,14.0696,-6.1959,-7.5362,
-10.0852,-30.1188,0.32967,-22.8513,11.6097,-21.5723,2.353,-5.4802,12.3692,24.8955,8.4734,-0.87456,-11.2903,-19.8373,
-5.8561,-26.9447,-2.443,-31.9956,25.0131,-19.8226,4.0536,-18.8357,-2.4729,9.3017,0.65752,-14.9221,-9.2459,-12.726,
8.5953,-19.4074,11.8035,-15.9759,19.9082,-20.9105,4.2662,-5.4076,-12.8209,10.0903,13.8268,-6.7789,-6.4139,-7.8633,
13.1098,-12.3214,14.3032,-9.0764,4.6137,-9.1798,1.7325,-10.0935,2.0483,5.3857,-1.1028,-13.2044,-9.2175,0.35149,
8.6794,-7.9383,18.0004,-2.1549,4.317,-12.2729,-6.5698,4.6121,10.1445,19.1626,13.0633,1.6879,-5.0206,8.5296,
-1.4059,-8.8281,13.732,2.9847,1.7807,-8.348,2.4781,-2.0208,23.6358,3.9128,14.1019,8.895,-5.1748,9.3839,
4.5987,-9.6654,18.8291,-3.1159,-8.8022,-20.1451,-4.5024,4.0207,31.8016,15.5206,14.6214,11.5493,-1.6763,11.0982,
12.9776,-1.3423,30.9087,-0.65142,1.2911,-14.837,-1.9552,8.79,23.0623,28.6894,14.1997,11.3115,6.1675,8.1552,
-0.099245,-9.9157,14.9542,-6.5336,10.7783,-11.6698,-0.47158,-5.8374,16.668,12.868,-0.75226,-3.4672,-5.5891,-3.7211,
9.9272,-12.9643,13.1255,-17.0728,11.043,-25.0696,-2.265,-17.3492,10.2024,26.1959,13.3929,10.8408,-3.4321,-12.6076,
3.8656,-11.2755,13.2489,-15.1375,11.2913,-27.6844,6.9802,-29.9725,17.7889,10.5242,1.2027,6.091,-1.404,-17.3166,
5.9114,-5.5891,21.1086,-3.7532,10.1585,-16.458,0.64034,-20.4312,13.5331,18.5469,10.6959,9.8251,7.3339,-3.0689,
6.0116,-12.086,19.3862,-4.895,4.5382,-27.769,-10.7853,-20.5718,14.0868,29.732,21.4405,18.8005,7.3492,2.1256,
-3.4577,-14.0935,6.3805,-4.6008,12.4651,-20.6367,-0.1175,-33.4375,27.3416,13.8481,6.0541,13.1179,-5.8446,2.9088,
7.6807,-10.5148,8.7311,-11.6124,18.0937,-13.9328,-14.2105,-18.242,27.0879,26.2065,17.0586,20.5292,0.88252,-1.8203,
7.6753,-6.6959,3.1965,-13.1934,12.9084,-2.6207,-26.131,-26.7133,22.2742,10.5341,2.8251,5.1974,1.2849,-5.8107,
