"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
98.1121,19.8255,102.1789,-81.8449,-59.4775,-116.4126,-145.8972,-17.7926,-6.6087,87.9446,278.0685,108.2786,6.6087,-62.5274,
86.1254,32.736,110.1481,-62.8342,-41.8088,-95.3279,-123.0433,-25.8753,7.8879,68.5679,247.2844,93.649,-7.0049,-44.6757,
66.8579,44.8718,117.6392,-44.9641,-25.2003,-75.5082,-101.5607,-38.4228,21.5146,50.3538,218.3473,73.93,-20.6846,-27.8952,
48.7464,56.2795,124.6809,-28.1663,-9.5883,-56.8777,-81.3671,-50.2174,34.3237,33.2326,191.1465,55.3942,-33.5436,-12.1215,
32.8444,43.6461,119.1273,-12.3763,1.0478,-39.3651,-62.3851,-61.3044,46.3643,17.1386,165.5777,60.4448,-45.631,2.7058,
44.9738,35.9436,104.862,2.4663,8.1016,-22.9031,-44.542,-71.7261,57.6824,2.0103,141.543,70.9181,-28.7931,5.6205,
29.1923,21.5866,84.4703,-11.7817,1.5153,-20.3511,-52.8919,-58.2989,68.3215,-9.4547,147.1505,57.6468,-22.7581,-8.8167,
19.8159,34.3914,93.5021,-8.5055,15.5244,-5.03,-38.0263,-64.4598,78.3222,-22.9874,124.2214,60.7964,-32.0683,-1.8126,
25.2351,46.4279,101.992,6.1048,0.49295,-3.5782,-42.3538,-46.4922,64.9011,-18.6918,125.758,69.8565,-30.6526,-1.1959,
9.621,29.5422,81.7724,19.8385,-13.6366,10.7365,-25.7126,-57.8027,75.107,-31.6703,104.1125,51.5651,-42.9135,-6.2071,
-5.0563,13.6697,62.7661,9.257,1.2816,24.1923,-10.0698,-68.4345,84.7006,-43.8701,83.7657,34.3712,-54.4387,8.2653,
9.3471,18.9502,63.9501,-3.4988,5.2715,8.6408,-23.5657,-50.2284,93.7186,-27.1379,92.8398,42.2091,-46.3564,10.953,
22.8863,15.7793,73.3299,-17.3889,-9.1448,-5.9777,-36.2517,-33.1147,73.9955,-11.4096,101.3694,53.7765,-29.4751,-3.8042,
35.6131,7.2074,59.2716,-30.4455,-22.6961,-19.719,-48.1766,-17.0278,55.4557,3.3749,109.3872,40.0083,-13.6065,-17.6759,
19.3763,10.3328,41.6153,-16.6865,-7.2344,-4.4359,-31.186,-30.1062,66.2284,-10.9276,88.724,23.5078,-26.8902,-30.7154,
