"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-0.76929,-17.1794,-3.8459,-262.8206,18.2053,-258.718,-126.4102,4.8718,-196.1538,0.76929,6.9231,3.8459,7.9485,2.8206,
7.4358,-2.1794,2.3074,-277.8206,13.5896,-273.718,-111.4102,-0.76929,-206.9231,-6.4104,-2.3079,3.3333,2.3074,0.76929,
5.3845,-14.6155,-11.0259,-292.8206,6.9231,-288.718,-96.4102,4.8718,-210.5129,0.76929,4.3586,13.5896,-0.76929,4.3586,
3.0767,-2.0513,0,-301.5386,21.9231,-296.9233,-102.0515,0,-195.5129,-1.5386,10.2563,1.0254,14.2307,6.1538,
12.0513,-17.0513,-15,-316.5386,8.4614,-311.9233,-117.0515,10.5127,-210.5129,5.3848,2.3076,8.4614,-0.76929,9.4873,
3.5898,-17.436,-5.1284,-302.5642,22.0513,-296.9233,-114.3591,3.5898,-198.9744,-3.5898,10.2563,6.6665,12.8203,5.1279,
9.7434,-2.436,9.8716,-287.5642,19.9998,-281.9233,-99.3591,5.6409,-183.9744,-4.6155,0.51294,1.5383,-0.51294,-2.5642,
9.231,0,-2.0513,-302.5642,15.3848,-296.9233,-84.3591,12.3081,-177.4358,9.231,3.5898,10.7695,-6.1538,0,
3.5896,7.1794,8.2048,-296.9231,30.2561,-292.3079,-80.5129,0.51294,-191.7949,-1.5383,6.1536,-2.5642,8.8462,-0.51294,
18.5896,-7.8206,-6.7952,-311.9231,23.0771,-307.3079,-95.5129,15.5129,-206.7949,8.2051,2.0513,11.7949,-2.0513,12.3076,
6.6667,-22.8206,-4.6155,-323.0769,29.7434,-314.3589,-110.5129,4.1028,-203.5896,-3.0769,4.6155,4.1028,10.2566,3.0769,
13.3333,-7.8206,10.3845,-308.0769,27.6921,-299.3589,-95.5129,1.0256,-188.5896,-4.1028,-0.51294,0.51294,4.6155,-3.0769,
14.8716,-2.564,-0.51269,-293.0769,17.9487,-284.3589,-80.5129,11.2817,-173.5896,8.2051,1.0254,12.3076,-8.2053,0.5127,
7.4358,2.3079,8.9744,-278.0769,32.9487,-269.3589,-75.6409,0.76929,-188.5896,-2.3074,5.8977,-2.6924,6.7947,-0.76929,
22.4358,-12.6921,-6.0256,-293.0769,24.6152,-284.3589,-90.6409,15.7693,-203.5896,8.7178,-1.5386,10.2563,1.5386,5.6411,
11.2817,-27.6921,-14.8721,-308.0769,25.6411,-299.3589,-105.6409,3.0767,-218.5896,0,0.5127,7.1792,4.1025,0,
11.0259,-12.6921,0.12793,-293.0769,27.9487,-284.3589,-90.6409,-1.7949,-203.5896,-4.3589,1.7949,-2.8203,7.436,3.3335,
8.4614,-1.7949,-6.9229,-278.0769,12.9487,-269.3589,-75.6409,5.8975,-188.5896,1.7949,1.7949,6.4102,-5.3843,1.7949,
8.9746,7.9487,8.0771,-263.0769,27.9487,-254.3589,-68.4614,-2.8203,-184.8716,-5.3843,11.0259,1.7949,9.6157,-1.7949,
18.4617,-7.0513,-6.9229,-278.0769,20.5129,-269.3589,-83.4614,7.6921,-199.8716,3.0769,1.0256,4.6155,1.5383,-1.0256,
3.4617,-22.0513,-21.5386,-293.0769,13.333,-284.3589,-98.4614,5.6411,-214.8716,2.0513,5.6411,2.564,7.6924,-2.0513,
10,-7.0513,-6.5386,-278.0769,20.2563,-269.3589,-83.4614,0.25635,-199.8716,-3.8462,4.3589,-0.25635,9.4868,-0.76953,
13.8459,-14.3589,-0.51294,-263.0769,8.718,-254.3589,-72.8206,10.2566,-184.8716,6.6667,0.51294,12.3079,-5.5132,1.0256,
3.8462,-3.3335,13.5898,-248.0769,22.8203,-247.436,-80.2563,0.76904,-169.8716,-0.25635,10,0.25635,9.4868,-3.3335,
18.8462,-18.3335,-1.4102,-263.0769,11.282,-262.436,-95.2563,8.2053,-184.8716,7.1794,5.6409,4.6155,1.5383,-1.5383,
11.7949,-20.5127,-5.1279,-278.0769,10.2563,-277.436,-109.7434,5.6411,-199.8716,8.2051,8.2051,5.1284,2.564,-2.564,
7.9487,-5.5127,9.8721,-263.0769,14.6157,-262.436,-94.7434,1.7949,-184.8716,-2.8203,5.3848,-3.333,11.0259,-1.7949,
16.9231,-20.5127,-5.1279,-248.0769,2.5642,-247.436,-109.7434,16.7949,-173.3333,12.1797,7.6921,11.667,-2.5642,7.6921,
1.9231,-5.6406,2.5645,-233.0769,12.8208,-232.436,-101.5383,1.7949,-170.2561,6.667,12.3081,6.667,11.7949,-2.0513,
10.5127,1.2822,-3.3335,-248.0769,-0.25635,-247.436,-112.5642,7.9487,-185.2561,3.8462,3.8462,3.8462,-2.8203,0.25635,
7.1792,-10.769,-2.564,-263.0769,-2.0513,-262.436,-97.5642,12.8203,-200.2561,5.1279,14.3589,12.3076,2.0513,5.6411,
1.5383,2.5642,8.2048,-278.0769,8.2048,-261.0256,-82.5642,0.51294,-185.2561,-3.5896,12.8206,-0.51294,14.3591,-4.6155,
16.5383,-12.4358,-6.7952,-265.8976,1.2821,-262.8207,-97.5642,15.5129,-200.2561,11.4104,8.4613,14.4871,-0.64087,5.8973,
1.5383,2.5642,5.8977,-250.8976,5.8977,-247.8207,-112.564,8.9744,-195.6409,-2.8206,3.8464,-0.51294,3.8464,-2.8206,
11.0259,17.5642,10.5132,-265.8976,4.3589,-262.8207,-97.564,12.5645,-204.3589,-2.3076,0.25635,0.25635,-1.2817,-0.25635,
8.2051,7.1797,0.51269,-280.8976,-0.5127,-277.8207,-82.564,11.2822,-205.6409,3.0771,6.1538,10.2563,-1.5386,-0.5127,
9.4873,13.5898,10,-286.9231,14.4873,-273.5898,-84.3589,1.7949,-190.6409,-6.4102,10.5127,-2.8203,13.4614,-1.7949,
19.2305,-1.4102,-5,-301.9231,3.8462,-288.5898,-99.3589,16.7949,-205.6409,5.8975,5.3843,6.9229,-1.5386,2.3076,
5.6409,-10.2561,-1.5383,-286.9231,13.3333,-273.5898,-106.6665,8.718,-190.6409,1.5383,15.8977,3.5896,13.4614,-1.5383,
7.9487,4.7439,5.8975,-271.9231,3.8462,-258.5898,-91.6665,3.3335,-175.6409,-4.8716,3.8462,-3.3335,3.8462,-6.9229,
5.8972,7.4358,1.282,-268.9744,0.76929,-246.9231,-76.6665,5.3845,-160.6409,-2.8206,5.3845,-0.76929,3.3333,-5.8972,
6.1536,5.6409,-2.0515,-267.1797,-1.0256,-242.5642,-61.6665,8.7175,-153.3335,1.0256,9.2307,3.5896,4.1023,-3.0769,
4.8721,1.7949,-6.9229,-266.4102,-3.8462,-239.7434,-49.9998,10.5132,-154.1023,3.3335,11.0259,6.4106,3.8462,-1.7949,
4.6152,-0.5127,-10.769,-265.1282,-6.1538,-236.4102,-51.7947,13.3335,-154.3589,6.6665,14.3589,10.2563,4.1025,0.5127,
3.8462,-2.8203,-14.1025,-263.3333,-7.9487,-232.5642,-53.5898,16.6665,-154.1025,10,17.1797,14.1025,4.8716,2.8203,
4.6155,-4.6155,-16.9231,-261.0259,-9.231,-228.2053,-54.3591,20.5125,-153.3335,14.3586,21.5383,18.4612,5.6409,5.6409,
-6.9233,-1.7949,-3.8462,-270.5129,5.769,-243.2053,-69.3591,6.4102,-168.3335,3.3335,19.2305,5.3848,18.7178,1.7949,
3.3335,-16.7949,-18.8462,-285.5129,-3.3335,-258.2053,-84.3591,17.6924,-183.3335,13.5898,14.1025,16.6665,4.3589,9.4873,
-3.0769,-31.7949,-27.1794,-300.5129,3.0769,-273.2053,-99.3591,17.949,-198.3335,16.9231,29.1025,22.5642,19.3589,15.3845,
-2.5642,-16.7949,-12.1794,-285.5129,-2.5642,-258.2053,-84.3591,6.1541,-183.3335,5.6409,18.4617,7.5642,13.8464,6.1541,
6.1538,-10.2563,-14.8718,-270.5129,-6.1538,-243.2053,-69.3591,17.436,-168.3335,16.4102,20,18.9741,8.2051,8.2051,
-5.6409,-2.051,0.12817,-261.0254,8.8462,-238.4612,-84.3591,3.5901,-172.8203,2.5642,22.5642,5.6414,23.2051,-1.0256,
7.949,-17.051,-14.8718,-276.0254,-2.3079,-253.4612,-99.3591,15.1282,-187.8203,10.0002,14.6155,11.0256,8.2051,2.3079,
-0.25635,-32.051,-25.3848,-291.0254,0.25635,-268.4612,-114.3591,10,-202.8203,8.9741,23.333,9.4873,12.564,1.7949,
0.25659,-17.051,-10.3848,-276.0254,-2.3079,-253.4612,-99.3591,4.3591,-187.8203,-0.25659,16.1541,0.76929,14.1028,-3.3333,
15.1282,-10.5129,-6.4102,-261.0254,-5.3845,-238.4612,-113.5898,19.3591,-172.8203,14.7434,18.2053,15.7693,5.3845,6.9231,
0.12817,-5.8975,4.3589,-246.0254,9.6155,-227.9487,-108.4614,4.3591,-178.718,1.2822,20.2563,2.3076,18.7178,-1.2822,
8.7178,-20.8975,-10.6411,-261.0254,-1.5386,-242.9487,-123.4614,5.1279,-193.718,5.1279,14.8716,6.6665,3.7178,1.5386,
6.9231,-21.2822,-14.6155,-276.0254,-1.282,-257.9487,-123.8462,9.4871,-208.718,14.6155,22.8206,17.1794,11.0256,1.282,
0.25635,-6.2822,0.38452,-272.0515,2.8203,-261.2822,-108.8462,-0.76953,-193.718,0.25635,12.0513,2.1794,16.6665,-3.8462,
15.1281,-21.2821,-13.0768,-257.0515,-6.923,-246.2822,-123.8462,14.2305,-178.718,15.2563,19.2306,17.1794,6.923,11.1538,
0.12805,-6.9229,1.7949,-242.0515,-1.7949,-242.8203,-113.5896,2.8208,-165.3845,3.8462,21.7949,5.8975,18.7183,3.3335,
7.9487,-3.8462,-11.5386,-257.0515,-4.3594,-257.8203,-123.8464,7.9487,-180.3845,4.3589,13.0767,6.4102,11.5381,3.8462,
1.7949,-10.5127,-13.0769,-272.0515,-1.7949,-272.8203,-113.5896,13.5898,-195.3845,10.5127,21.2822,15.6411,17.1797,7.9487,
-4.6157,1.0254,1.0254,-287.0515,7.1792,-275.8977,-98.5896,0,-180.3845,-3.0771,22.564,0.64111,26.1538,1.0254,
6.9231,-13.9746,-13.9746,-298.718,-6.9231,-290.8977,-113.5896,13.5896,-195.3845,9.9998,18.718,14.6155,11.1538,7.9485,
-5.1284,-23.0769,-7.6924,-283.718,5.1284,-275.8977,-128.5896,6.6665,-180.3845,8.2051,24.6152,11.7949,26.1538,5.1284,
1.7949,-8.0769,-5.8975,-298.718,-5.3848,-290.8977,-113.5896,8.9741,-178.2051,11.0254,16.1538,9.4873,19.231,2.3076,
6.4104,-10,-10.5129,-313.718,-6.4104,-305.8977,-98.718,18.718,-189.4873,22.3074,26.4104,22.3074,13.5896,15.1282,
-1.0256,-9.2307,-6.1536,-312.3074,1.0256,-303.5896,-113.718,5.1282,-189.7434,7.3074,21.5388,7.3074,19.4875,8.718,
12.8204,-24.2307,-21.1536,-327.3074,-9.7435,-318.5896,-128.718,20.1282,-204.7434,19.4874,18.4615,22.3074,9.7435,13.3336,
0.25635,-27.9485,-18.7178,-312.3074,-0.25635,-303.5896,-143.718,11.5386,-202.3076,7.436,21.7949,10.5132,23.8462,5.8975,
5.6411,-12.9485,-3.7178,-297.3074,-6.1538,-288.5896,-128.718,6.1538,-187.3076,0,7.1797,0,10.2563,2.0513,
5.1283,-5.1283,-9.2308,-301.5385,-7.6925,-286.1539,-113.718,14.8715,-178.9745,8.7177,12.3075,12.3075,9.2308,7.1796,
-1.0256,6.1536,5.6409,-286.5385,7.3075,-276.9233,-102.0515,1.5383,-193.9745,-6.1541,15.3845,-2.6925,24.2308,1.0256,
12.051,-8.8464,-9.3591,-301.5385,-5.3845,-291.9233,-117.0515,15.6409,-208.9745,7.4358,12.051,9.9998,9.2308,5.3845,
-2.949,-21.0256,-9.7439,-316.5385,3.5896,-306.9233,-132.0515,7.1794,-196.4104,6.1536,23.5896,6.1536,24.2308,3.0769,
