"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-87.0102,-60.4975,44.5895,0.72302,16.1486,-39.2871,-22.4153,18.0768,22.4155,46.0358,-1.2052,5.0616,-5.5435,-0.72302,
-83.4769,-60.483,39.2631,-1.4895,11.5642,-29.9402,-22.2757,9.0384,19.8653,49.7816,1.5185,6.4449,-7.3803,-3.8131,
-88.3502,-59.9873,29.4357,-3.5693,13.0398,-31.759,-17.3237,1.0245,15.5401,47.9997,4.0787,0.51479,-2.8399,-0.93301,
-89.7981,-58.3163,23.8129,-8.6578,10.3292,-39.9768,-21.1048,-0.4832,15.0899,40.2993,2.3877,-1.9265,-6.0439,1.5333,
-71.6357,-53.6122,34.1945,-2.5947,7.5403,-25.2857,-20.0795,5.0894,15.3896,39.5683,1.5215,0.84046,-11.7069,-1.21,
-54.3223,-45.5749,41.7839,-0.51073,19.1391,-9.6686,-10.1977,12.4967,12.5381,37.6763,3.3583,-0.65611,-8.5942,0.30875,
-54.1963,-38.261,34.6973,-4.0956,19.1957,-20.0552,-10.791,11.988,10.0983,33.2466,2.4338,-3.7501,-9.7659,3.4236,
-58.6573,-39.3396,29.7229,-3.3677,7.4391,-27.5288,-16.4103,3.5559,10.9386,31.7338,-2.0508,1.2954,-11.1081,1.29,
-50.7993,-39.8717,33.2424,-3.1657,16.6335,-11.8977,-10.6052,3.8245,14.6208,26.9375,-0.48147,2.6639,-0.80044,-0.23367,
-43.172,-33.3819,32.935,1.6037,21.179,-11.9069,-5.3895,12.0308,13.0206,14.9572,3.6447,-5.9319,0.93447,0.021429,
-45.8843,-34.2713,22.7637,1.5075,6.4109,-19.3874,-10.8507,6.4885,9.8288,14.0593,1.4978,-6.0582,-5.8703,0.020144,
-43.1311,-31.733,19.9517,-0.99323,8.9189,-8.1009,-13.0918,3.6889,7.7929,26.2313,-4.8587,7.8028,-4.5539,2.4292,
-35.4817,-24.2853,20.9241,-1.6566,11.999,-3.9996,-13.0293,12.3858,3.7102,24.4168,-9.1466,9.5041,-5.0036,3.0064,
-29.0144,-25.2384,25.4532,-2.0393,3.5662,-11.9544,-8.8732,12.1245,7.8258,24.8799,-2.3312,1.221,-2.7751,4.2722,
-22.9351,-29.0269,30.1926,-0.95296,6.2444,-11.7192,-9.787,0.30987,11.2128,27.2436,2.1471,-3.1907,-0.68052,2.5697,
-18.6665,-23.4287,32.7197,-1.3778,14.5467,-6.1957,-6.7895,-2.6009,8.1298,20.3062,2.5004,-1.0712,0.80645,-0.47664,
