"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-7.5096,-1.0731,19.3111,24.675,81.5363,-42.9141,-7.5096,-18.2385,-1.0731,-8.5832,4.2908,25.7486,1.0731,18.2385,
-10.7284,1.0731,15.0197,18.2385,92.2652,-40.7679,-8.5822,-19.3111,-1.0731,-11.801,5.3644,32.1852,-7.5096,16.0934,
-9.1195,-3.7546,18.7748,8.0459,93.8741,-47.7417,-1.6094,-26.2849,-4.8282,-0.5368,8.0459,23.0662,0.5368,15.556,
-4.8282,-8.0459,19.8474,6.9733,88.5101,-56.3244,-6.9733,-33.7951,-10.1921,-0.5368,5.9007,12.3373,0.5368,13.4109,
3.7546,-12.3373,21.9936,9.1195,82.0726,-55.2519,-3.7546,-30.5763,-3.7546,-4.8282,3.7546,5.9007,-5.9007,12.3383,
11.8015,-13.9467,26.8207,15.0203,85.8271,-52.5699,5.3639,-19.3116,-3.2188,1.0726,-5.3639,-1.0726,-5.3639,12.8741,
10.1916,-13.4104,25.2118,15.5565,89.5822,-54.1788,0.53629,-19.8479,-6.9738,-0.53629,-16.6291,1.6089,-4.8276,9.119,
6.437,-6.437,18.2385,13.9472,91.1916,-47.2054,1.0731,-21.4573,-2.1457,-3.2183,-2.1457,8.5822,-1.0731,9.6558,
1.6089,-0.53629,19.8479,15.5565,97.0923,-43.4499,0.53629,-21.9931,-4.8276,-5.9002,5.9002,-2.6825,-6.9738,11.2652,
8.0464,-0.53629,34.8479,21.9931,101.3837,-48.8148,10.1916,-20.9205,-1.6099,0.53629,-2.6825,-10.1926,-1.6099,17.7017,
1.0726,-8.5827,28.9669,6.9931,96.556,-57.9338,5.3639,-22.5294,-6.4375,0,-11.8015,-16.0928,0,10.7279,
-10.1926,-9.119,17.7017,0.53629,107.8212,-47.7422,-0.53629,-16.6291,-12.3378,0.53629,0.53629,-4.8276,0.53629,10.1916,
-13.4109,-10.1921,23.0662,11.2647,92.8212,-58.4696,-0.5368,-21.9936,-2.682,-5.9007,11.2647,4.8282,0.5368,17.7022,
-1.6099,-5.9013,29.5032,13.4104,77.8212,-59.5427,2.6815,-26.2855,-0.53629,-15.5565,0.53629,2.6815,-3.7551,18.7743,
12.3383,-2.682,24.1398,5.9007,92.8212,-44.5427,2.682,-27.3575,-5.9007,-8.0459,-3.7546,5.9007,-3.7546,12.3383,
16.6286,-1.6094,21.9936,6.9733,107.8212,-29.5427,-5.9007,-41.3052,-10.1921,-10.1921,1.6094,6.9733,-12.3383,11.2647,
16.0934,7.5096,33.2588,21.9733,92.8212,-26.8212,-6.437,-43.9867,-10.7284,-19.3111,3.2183,-3.2183,-16.0923,11.802,
17.1654,3.2188,35.4045,27.8943,77.8212,-30.0395,0,-33.2583,-11.8015,-12.8741,-5.3639,0,-8.5827,8.5827,
19.3111,-2.1457,20.4045,23.6025,84.7551,-20.3837,2.1457,-31.1126,-9.6558,-2.1457,-11.801,15,-5.3645,13.9472,
4.3111,-6.9733,5.4045,9.1195,77.7812,-19.8474,1.6094,-44.5229,-2.682,-1.6094,3.199,26.2849,-2.682,23.0662,
-8.5827,-11.8015,0,8.5827,64.3703,-25.7492,-3.2188,-48.2785,0,0,16.0918,19.3106,-2.1462,20.3842,
1.6094,-11.2647,10.1921,23.5827,62.761,-31.6489,-10.1921,-35.9402,-5.9007,-1.6094,11.2647,34.3106,-6.9733,11.2647,
4.2914,-16.0928,4.2914,19.3106,62.2252,-31.1131,-6.4375,-41.841,-15.0203,-7.5101,3.2188,37.5496,-3.2188,5.3639,
-1.0731,-13.9472,5.3645,4.3106,66.517,-20.3837,-2.1457,-46.1318,-12.8736,-6.437,7.5096,25.7486,1.0731,12.8746,
3.2188,-19.3116,13.9467,5.3639,68.6617,-20.3842,-3.2188,-38.6222,-3.2188,-7.5101,19.3116,13.9467,-5.3639,16.0928,
8.0459,-31.6489,15.556,15.556,64.9071,-34.8677,-10.1921,-34.8677,-5.9007,-10.1921,9.1185,6.9733,-9.1195,5.9007,
1.0731,-35.4039,13.9472,17.1659,53.643,-35.4039,-11.801,-32.1852,-8.5822,-5.3645,7.5106,20.3847,-1.0731,8.5832,
-13.9269,-42.3768,5.9007,9.1195,38.643,-32.7215,-9.1185,-39.159,1.6094,-5.9007,16.6296,31.6489,-1.6094,15.5571,
-12.8741,-38.6222,10.7289,20.3842,39.6958,-25.7481,-17.1654,-39.6948,4.2914,-4.2914,16.0928,25.7481,-5.3639,11.8015,
0,-36.477,22.5294,25.7481,40.7684,-25.7481,-19.3116,-30.0395,0,0,9.6553,10.7481,-5.3639,10.7289,
-1.0726,-39.6948,18.239,16.0928,38.6222,-31.1121,-7.5101,-31.1121,1.0726,-1.0726,6.4375,11.8015,-4.2914,13.9477,
0.5368,-25.2113,12.3383,28.4301,53.6222,-19.8474,-12.3373,-33.7951,-0.5368,-6.9733,2.682,25.2124,-5.9007,12.3383,
10.7284,-16.0923,18.2385,38.6227,68.6222,-16.0923,-15.0197,-31.1126,-1.0731,-9.6558,1.0731,22.5299,-5.3645,9.6558,
15.0203,-24.6756,21.4568,30.0395,75.0992,-17.1654,-9.6553,-36.477,-3.2188,-6.4365,3.2188,16.0928,-5.3639,13.9477,
