"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
179.8053,-28.441,28.441,-115.6923,108.4615,-116.1742,-152.3282,168.7181,-160.041,172.0925,-94.4819,-136.4205,147.0255,131.6,
154.917,-30.832,30.832,-94.6508,87.8538,-123.3038,-129.0885,144.495,-136.3385,147.667,-74.713,-142.3353,124.104,109.604,
131.522,-14.8821,14.8821,-74.8717,75.4724,-130.0055,-107.2432,121.7253,-114.0582,124.707,-56.1302,-147.6539,102.5578,88.9278,
109.5306,-16.0378,16.0378,-84.4794,69.7391,-108.1052,-86.7086,100.3218,-93.1147,103.1245,-38.6624,-124.6947,82.3043,77.8076,
88.8588,-17.9678,17.9678,-71.5773,79.6548,-87.5189,-87.8932,105.992,-73.4278,110.0728,-50.4427,-103.113,91.466,87.2392,
97.6273,-14.7206,14.7206,-63.6674,88.9755,-68.1678,-83.8249,113.7325,-83.1222,117.5685,-61.5161,-82.8262,100.0781,96.1048,
77.6696,-18.658,18.658,-62.7396,69.537,-78.1777,-64.6954,92.8085,-64.0348,96.4144,-43.7251,-91.9567,79.9734,76.2385,
58.9095,-3.4385,3.4385,-46.2007,51.2647,-87.587,-46.7137,73.14,-46.0927,76.5295,-27.0016,-100.5393,61.075,57.5642,
41.2749,-12.5116,12.5116,-38.3671,34.0889,-82.2114,-58.0109,54.6516,-57.4272,57.8377,-36.8303,-80.4069,43.3105,46.1564,
46.7519,-19.9557,19.9557,-49.5628,46.1435,-63.1788,-68.6302,57.1572,-68.0815,56.7777,-48.7205,-61.4825,54.8119,57.487,
58.0468,-10.8045,10.8045,-60.689,57.4749,-48.1803,-58.4866,67.8278,-78.0966,67.4711,-47.364,-43.6935,65.6232,68.1378,
51.0694,-7.023,7.023,-49.2141,39.9264,-59.3895,-40.8774,49.6581,-59.3108,49.3228,-30.4222,-55.1719,48.9117,54.1676,
33.9052,7.4984,-3.2804,-32.1612,23.4308,-69.9261,-24.3248,32.5786,-41.6522,32.2634,-14.4969,-52.4645,31.877,36.8175,
17.7709,-7.0515,10.6548,-44.3316,14.6737,-79.8306,-36.9653,16.5239,-53.2531,16.2276,-27.727,-63.4166,15.8643,21.7133,
23.9353,-15.0643,14.595,-54.4461,27.8932,-60.9407,-48.8474,25.1738,-64.1579,29.354,-40.1634,-54.6703,29.0125,34.5105,
36.5992,-0.060461,-0.38066,-58.8921,40.3196,-43.1843,-31.8165,37.7634,-64.6468,41.6927,-23.6536,-37.2901,41.3717,46.5399,
40.0675,-5.48,5.0653,-41.2586,25.367,-54.6932,-24.7256,23.8077,-46.668,29.791,-8.1344,-49.1527,26.5971,29.6475,
23.5635,2.8027,-2.7105,-24.6831,9.745,-65.5116,-15.7704,8.2792,-29.768,13.9036,-2.826,-60.3035,10.9013,13.7686,
11.1827,-11.4655,11.5521,-33.5664,15.5473,-75.6809,-28.9242,-6.0766,-42.0819,4.031,-16.7564,-70.5446,14.2239,15.1119,
3.5219,-7.7647,7.3642,-44.3267,28.7144,-57.0401,-37.6732,4.6519,-28.8314,13.6711,-3.5791,-53.5375,27.4704,28.3052,
17.4106,6.8012,-7.1777,-27.5671,41.0916,-39.5177,-21.4333,18.4728,-13.0015,26.9509,10.7356,-36.2252,39.9222,40.7069,
30.4659,-1.1993,0.84537,-11.813,24.5261,-43.6542,-13.1575,19.4132,-2.942,22.0799,8.7658,-23.8082,23.4269,24.1645,
14.538,-13.4195,13.0868,-11.8272,11.6061,-55.135,-2.9679,4.1484,-16.8655,6.6551,-0.67783,-36.4797,7.9213,8.6146,
27.7657,-23.4606,23.1479,-25.2175,25.0097,-65.9269,-16.8899,17.9995,-29.9536,20.3558,-14.7372,-48.3909,21.546,22.1977,
11.9997,-7.9529,7.659,-12.979,9.4091,-51.8483,-29.9765,2.8195,-35.3872,5.0345,-23.3738,-59.5875,6.1532,6.7659,
-2.8202,6.6242,-6.9005,-3.2821,5.7111,-38.3732,-23.3574,-11.4496,-19.164,-9.3676,-7.8713,-48.4196,-8.316,8.77,
11.449,-1.2449,0.98519,-15.6188,7.7787,-21.9708,-8.9407,3.3373,-3.9141,5.2945,0.43443,-31.4144,4.3549,19.8131,
7.5085,-13.7036,13.4594,-25.2866,13.5786,-6.5526,-16.1171,17.2371,-17.7793,19.0768,5.7109,-15.4295,18.1936,32.7243,
21.158,-17.2198,16.9903,-21.3592,26.8638,-20.2594,-29.2501,30.3029,-30.8125,32.0322,-8.7318,-28.6038,31.202,43.6558,
5.7885,-9.6789,9.4632,-5.9776,33.0854,-33.1439,-41.5951,14.3847,-37.6404,16.0103,-22.3078,-40.9875,15.2299,26.9365,
-8.6588,5.0018,-5.2046,8.481,35.68,-45.2552,-24.9994,-0.57838,-21.282,0.94965,-6.8694,-42.385,0.21609,11.2203,
5.9607,-5.3009,5.1103,-6.1278,45.5903,-28.4399,-9.3994,-3.3153,-5.9051,3.4233,7.6428,-25.7419,4.5414,11.7521,
19.7031,-17.9982,-1.4629,-19.8602,48.6396,-12.6335,-22.9354,10.9837,-7.961,17.3179,-6.9158,-10.0974,18.369,25.147,
32.6209,-8.0004,8.9889,-32.7686,54.1571,2.2245,-35.6593,24.4246,-21.5834,30.3788,-20.6008,-3.7069,31.3668,37.7382,
16.5637,-11.6179,12.5471,-16.7024,36.8077,-12.009,-19.4198,8.8592,-15.3475,14.4561,-22.4982,-17.5845,15.3848,21.3739,
1.4698,3.1792,1.189,-1.6003,21.9454,-25.3884,-4.1546,-5.7724,-0.32665,-0.51128,-7.0483,-30.6294,0.36172,5.9914,
-4.162,-0.74735,1.3587,-15.6043,22.3158,-9.7651,-2.7002,-19.526,-6.9351,-14.5806,0.72607,-14.6916,-12.9163,0.088461,
10.1878,-4.3178,4.8925,-8.8834,32.3049,4.9208,-16.6382,-4.2545,7.581,0.39423,-13.4175,0.28987,1.9587,14.1832,
23.6765,-7.9153,8.4554,-11.2426,43.3821,18.7255,-16.7243,10.1008,-6.9739,14.4706,-26.7124,12.565,15.9412,27.4322,
11.4095,-12.0197,12.5275,-12.2554,26.6792,3.502,-1.6208,7.6868,-12.3401,13.2411,-11.0097,-2.2889,29.0847,11.6862,
-3.375,2.8014,-2.3241,2.5799,10.9785,-10.8081,12.5764,-6.8744,2.5003,-1.6533,3.7509,-16.2516,13.2396,-3.1149,
-14.621,-4.718,5.1666,9.0533,-3.7803,-16.3058,-2.2782,-20.5619,2.7117,-12.0387,0.63342,-10.9383,-1.6547,1.4106,
0.35627,-15.5221,15.9439,-5.5899,10.5466,-1.2274,-16.2415,-5.2282,-11.551,2.7836,-13.5046,3.818,12.5445,15.426,
14.4349,-0.49079,0.88723,-19.3545,24.0138,10.295,-10.2055,9.1855,-24.9579,16.7166,-17.8764,17.6889,25.8919,28.6004,
27.6688,8.095,-10.6147,-14.0959,8.4729,-4.4227,4.5068,22.7343,-9.3605,29.8136,-2.7038,2.5276,28.7971,14.1097,
11.9087,21.7093,3.5196,0.84989,-6.1354,-18.2573,18.3364,7.2703,5.3012,13.9248,11.5585,12.3786,12.9692,-0.83687,
-2.9058,12.0914,17.4084,14.8989,-7.0932,-31.2619,3.1362,-7.2659,-7.5502,-1.0107,-3.2351,8.2614,-1.9089,-14.8867,
-16.8315,1.4839,2.2639,-0.095034,-20.7676,-15.2862,-11.152,-20.93,-21.1972,-15.0501,-17.141,-6.3343,-15.8944,-28.0935,
-1.7216,15.4949,-11.972,-14.1893,-5.4216,-0.26901,3.6172,-5.5742,-34.0253,-0.047067,-2.0125,-20.0542,-0.84073,-12.3078,
12.4817,2.3933,-5.5894,-6.3482,-5.819,-14.3529,4.4847,8.8603,-17.8838,14.0558,12.2083,-4.7509,13.3097,-2.4102,
-2.3672,12.132,-9.3518,8.1327,-19.5699,-27.5917,14.0977,-5.7713,-2.7108,-0.88759,12.1988,-18.5659,-1.5889,-16.3656,
-5.4791,-2.3345,-0.83668,-6.4553,-20.2033,-40.0362,-0.84819,-10.3658,-16.6481,-14.9343,-2.6332,-31.5519,-3.9037,-14.2992,
-8.7655,-0.50731,-2.4736,-20.168,-4.8911,-23.534,-14.8973,-0.8259,-26.1337,-10.1818,3.9122,-20.1382,10.4306,0.65874,
5.8605,13.6231,-16.4252,-4.8579,9.5024,-8.022,-3.1574,13.3237,-10.4657,4.5291,17.7774,-4.8299,23.9047,14.7192,
19.6088,-0.33016,-2.3038,9.5336,-3.1192,-8.2638,-0.55774,11.9214,4.2623,7.5109,2.6108,-13.3375,8.3704,-0.26394,
4.3323,-12.3617,9.8858,-3.4512,-11.1268,-21.868,9.5989,-2.8939,-5.8756,-7.0398,2.9361,-26.6372,-6.2318,-14.3481,
18.1724,-20.2968,17.9695,-17.3441,3.6408,-34.6559,-5.0771,11.3797,-19.6231,7.4826,-11.3401,-39.139,8.2421,0.61279,
2.982,-4.979,2.7913,-3.1676,-7.7853,-19.3202,-18.8725,-3.4031,-15.4327,-7.0663,-24.7597,-29.8008,-6.3524,-13.524,
-11.2969,9.4197,-11.4761,4.9762,-12.862,-26.5968,-8.5811,-17.2989,-0.40675,-20.7423,-9.1741,-42.1127,-20.0713,-9.338,
3.4809,0.90067,-2.8337,-9.4224,-6.5466,-10.901,6.0338,-2.161,6.7277,-5.3978,5.4764,-25.486,-4.767,3.0325,
2.187,-13.2534,4.0851,-22.957,-1.3334,3.853,-5.295,12.0687,-7.776,9.0261,3.2196,-9.8568,9.619,16.83,
16.1558,-10.6506,9.3836,-7.4796,12.8466,-0.95767,-19.0773,25.4446,-21.4094,22.5845,-11.0736,4.8346,23.1419,29.9202,
1.0864,-3.9858,2.7948,7.0692,-2.0242,-15.0002,-32.0326,9.8179,-24.7043,7.1294,-24.5092,-9.5555,7.6534,14.025,
-13.0787,10.3534,-11.4729,20.745,-12.5079,-28.2002,-16.0107,-4.8712,-9.122,-7.3983,-8.9386,-23.0822,-6.9058,-0.91652,
1.806,1.1757,-2.228,5.4003,2.3425,-12.4082,-0.95004,0.60315,5.5253,-0.80806,5.6977,-7.5972,0.2572,3.8384,
15.7976,-3.7153,-3.5406,-9.0237,16.302,2.4363,-14.993,14.667,16.7631,13.3404,8.007,6.9586,14.3418,17.7081,
28.9498,-8.0718,7.518,-22.5823,20.8676,16.3901,-28.1935,27.8869,1.6573,26.64,-6.5734,14.4948,27.5813,30.7456,
13.1128,-13.3721,12.8515,-7.1273,5.5155,1.3067,-12.4019,12.1137,0.47315,10.9416,-12.5661,-0.47486,11.8264,14.8008,
-1.774,1.5302,-0.93467,7.4003,1.9307,-12.8717,2.4423,-2.7131,14.5448,-3.8149,2.2879,-14.5464,-2.9832,-0.18721,
-12.2725,3.246,-3.7711,-7.1437,-8.7902,2.0006,3.7421,-16.6503,-0.42793,-17.686,1.5481,0.42641,-16.9042,-14.276,
2.5639,-1.7692,1.2756,-0.56871,5.8372,15.9806,-10.5824,-1.5513,13.6977,-2.5248,-12.6448,14.5008,-1.79,0.68058,
16.51,-2.1452,1.6813,-5.3551,19.587,29.1217,-12.2374,12.6418,-0.74207,11.7266,-25.9861,16.523,12.4174,14.7397,
5.1553,-8.283,7.8469,-15.1569,4.3118,13.2744,2.5969,-2.2167,-4.5539,-3.077,-10.327,1.4316,15.6493,-0.24464,
-9.254,6.3139,-4.1928,-0.14749,-10.0469,-1.622,16.5411,-16.1837,9.8193,-16.9923,4.3927,-12.7543,0.61031,-14.33,
-22.7988,2.1991,-2.7363,13.9614,-15.47,-12.6119,1.4486,-29.3127,0.19171,-30.0728,-5.271,-6.2044,-13.5263,-22.9908,
-7.3308,-4.1994,3.6944,-0.97632,-0.44179,2.2448,-12.7383,-13.4539,-13.9198,-14.1684,-19.0548,8.2679,1.3853,-7.5113,
7.209,5.2114,-5.6861,-15.0177,13.6847,16.2101,-11.251,1.4533,-27.1846,0.78168,-16.3447,21.8718,15.4022,7.0394,
17.1403,7.7911,-8.2373,-3.2706,-1.2364,1.1375,3.5241,14.3818,-11.4535,11.3398,-1.264,6.4595,7.4886,-2.7829,
2.0119,21.4236,-15.9378,11.0256,-15.2622,-13.0308,17.4126,-0.58115,3.3337,-3.4406,12.9118,0.64893,-7.0607,-16.7159,
-12.2088,6.0382,-0.88153,-3.7359,-28.4465,-26.3489,2.2679,-14.6463,-10.9663,-17.3341,-1.9629,-13.49,-20.7371,-18.7256,
-7.1375,-7.5805,6.5225,-17.6118,-12.6397,-10.668,-11.9682,0.33249,-24.4084,-5.2068,-15.9451,1.4194,-5.3928,-3.5021,
