"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
3.9181,-3.9181,93.0566,-39.1812,209.6209,-492.7064,-173.3776,25.4683,-244.884,39.1821,-107.7488,-298.7584,157.706,146.931,
18.9181,-18.9181,85.7093,-54.1812,194.6209,-478.5035,-188.3776,40.4683,-259.884,54.1821,-122.7488,-313.7584,142.706,131.931,
33.9181,-33.9181,89.138,-69.1812,179.6209,-463.5035,-203.3776,55.4683,-274.884,69.1821,-137.7488,-328.7584,157.706,143.0124,
48.9181,-48.9181,82.281,-84.1812,194.6209,-448.5035,-218.3776,70.4683,-289.884,84.1821,-152.7488,-319.3288,172.706,158.0124,
63.9181,-63.9181,97.281,-99.1812,192.4785,-463.5035,-233.3776,85.4683,-304.884,99.1821,-167.7488,-334.3288,187.706,173.0124,
48.9181,-49.4666,112.281,-84.1812,206.192,-478.5035,-218.3776,81.7914,-319.884,84.1821,-152.7488,-349.3288,192.479,182.6832,
63.9181,-64.4666,97.281,-95.0149,191.192,-475.075,-233.3776,96.7914,-334.884,99.1821,-167.7488,-364.3288,177.479,167.6832,
78.9181,-79.4666,112.281,-110.0149,206.192,-460.075,-248.3776,111.7914,-349.884,114.1821,-182.7488,-379.3288,192.479,182.6832,
93.9181,-94.4666,127.281,-125.0149,221.192,-445.075,-263.3776,126.7914,-364.884,129.1821,-197.7488,-394.3288,207.479,197.6832,
108.9181,-109.4666,142.281,-140.0149,206.192,-460.075,-278.3776,141.7914,-379.884,144.1821,-212.7488,-404.5484,222.479,182.6832,
93.9181,-94.4666,127.281,-125.0149,191.192,-475.075,-263.3776,126.7914,-364.884,129.1821,-197.7488,-392.7943,207.479,179.2552,
108.9181,-109.4666,132.7272,-132.7272,200.3155,-490.075,-278.3776,141.7914,-379.884,144.1821,-212.7488,-407.7943,210.1103,191.4995,
123.9181,-124.4666,147.7272,-147.7272,215.3155,-475.075,-293.3776,156.7914,-394.884,159.1821,-227.7488,-392.7943,225.1103,206.4995,
138.9181,-109.4666,132.7272,-132.7272,230.3155,-460.075,-295.3299,171.7914,-403.0792,174.1821,-239.4965,-377.7943,240.1103,221.4995,
153.9181,-94.4666,117.7272,-117.7272,215.3155,-467.239,-280.3299,186.7914,-388.0792,189.1821,-224.4965,-379.0808,225.1103,206.4995,
155.2566,-109.4666,114.1159,-118.034,200.3155,-482.239,-265.3299,171.9084,-373.0792,174.1821,-209.4965,-394.0808,219.9061,206.1922,
170.2566,-124.4666,129.1159,-133.034,207.1717,-497.239,-280.3299,186.9084,-388.0792,189.1821,-224.4965,-409.0808,234.9061,221.1922,
155.2566,-135.666,114.1159,-118.034,192.1717,-511.808,-295.3299,171.9084,-403.0792,174.1821,-239.4965,-424.0808,219.9061,206.1922,
140.2566,-120.666,99.1159,-103.034,207.1717,-496.808,-280.3299,156.9084,-388.0792,159.1821,-224.4965,-439.0808,204.9061,191.1922,
155.2566,-135.666,103.341,-103.341,205.2127,-481.808,-271.8212,171.9084,-373.0792,174.1821,-212.0696,-424.0808,219.9061,178.7651,
167.9905,-150.666,118.341,-118.341,197.3769,-466.808,-286.8212,186.9084,-380.5498,187.5811,-227.0696,-409.0808,234.9061,186.6018,
182.9905,-165.666,133.341,-133.341,182.3769,-481.808,-301.8212,178.2752,-395.5498,193.9477,-242.0696,-424.0808,230.191,189.0503,
