"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
368.8021,-58.3358,58.3358,-237.2987,222.4673,-238.2872,-312.4433,346.0608,-328.2631,352.9822,-193.7937,-279.8147,301.5669,269.9273,
353.8021,-66.7402,66.7402,-222.2987,207.4673,-253.2872,-297.4433,331.0608,-313.2631,337.9822,-178.7937,-294.8147,286.5669,254.9273,
338.8021,-51.7402,51.7402,-207.2987,192.4673,-268.2872,-282.4433,316.0608,-298.2631,322.9822,-163.7937,-309.8147,271.5669,239.9273,
323.8021,-42.0215,42.0215,-215.0519,177.4673,-253.2872,-267.4433,301.0608,-283.2631,307.9822,-148.7937,-294.8147,256.5669,224.9273,
308.8021,-47.9539,47.9539,-200.0519,192.4673,-238.2872,-252.4433,286.0608,-268.2631,293.163,-163.7937,-279.8147,267.4553,239.9273,
323.8021,-43.5047,43.5047,-185.0519,207.4673,-223.2872,-241.2538,301.0608,-253.2631,308.163,-178.7937,-264.8147,282.4553,254.9273,
308.8021,-53.3924,53.3924,-190.8277,192.4673,-238.2872,-226.2538,286.0608,-238.2631,293.163,-163.7937,-279.8147,267.4553,239.9273,
293.8021,-38.3924,38.3924,-175.8277,177.4673,-253.2872,-211.2538,271.0608,-223.2631,278.163,-148.7937,-294.8147,252.4553,224.9273,
278.8021,-43.5047,43.5047,-160.8277,162.4673,-266.9611,-226.2538,256.0608,-213.5687,263.163,-133.7937,-279.8147,237.4553,209.9273,
263.8021,-58.5047,58.5047,-175.8277,177.4673,-251.9611,-241.2538,241.0608,-228.5687,248.163,-148.7937,-264.8147,226.4223,224.9273,
278.8021,-43.999,43.999,-190.8277,192.4673,-236.9611,-228.8943,256.0608,-243.5687,263.163,-162.6485,-249.8147,241.4223,239.9273,
263.8021,-37.5723,37.5723,-194.7824,177.4673,-251.9611,-213.8943,241.0608,-228.5687,248.163,-147.6485,-264.8147,226.4223,224.9273,
248.8021,-22.5723,22.5723,-179.7824,162.4673,-266.9611,-198.8943,226.0608,-213.5687,233.163,-132.6485,-251.6357,211.4223,209.9273,
233.8021,-37.5723,37.5723,-194.7824,147.4673,-281.9611,-213.8943,211.0608,-228.5687,218.163,-147.6485,-266.6357,196.4223,194.9273,
218.8021,-52.5723,52.5723,-209.7824,162.4673,-266.9611,-228.8943,199.2326,-243.5687,213.0744,-162.6485,-270.4213,211.4223,209.9273,
233.8021,-37.5723,37.5723,-224.7824,177.4673,-251.9611,-213.8943,214.2326,-258.5687,228.0744,-147.6485,-255.4213,226.4223,224.9273,
