"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-24.0654,-17.3268,54.8702,53.9078,-21.1773,12.5139,-35.6168,69.3098,2.8881,-6.7386,-10.5891,3.8505,-2.8881,15.402,
-8.5214,-4.2549,65.678,64.7733,-15.5754,25.7219,-19.3798,77.1834,10.8965,-2.9645,-18.1355,-0.71269,-9.9341,0.37785,
1.474,-8.813,75.8373,67.483,-22.3423,16.4771,-8.7329,72.5529,6.3927,1.0634,-31.1473,9.9196,-4.5247,-13.7448,
-3.9094,-10.6911,58.4881,49.334,-22.4454,13.0816,-13.5039,65.7928,-1.2106,-0.44493,-25.2868,13.6552,2.9656,-0.1221,
-11.3754,-19.675,42.4654,45.5537,-28.7992,9.4091,-24.2447,63.7705,-0.17515,-0.41777,-17.993,5.1363,-1.0624,13.9852,
-24.7929,-28.6023,28.8472,46.1888,-41.1712,-1.2634,-31.9355,63.3135,-4.4963,4.9023,-27.0213,6.2717,-15.0986,5.303,
-30.3835,-12.7862,41.0748,37.161,-28.4524,12.7708,-15.9194,73.6147,4.918,7.9765,-11.4425,13.1152,-15.4947,-7.0478,
-32.8921,-10.7171,41.0172,26.7492,-13.7492,19.2244,-8.8484,72.4255,7.0298,-6.4595,-1.6105,-1.7717,-0.46499,7.4751,
-31.8815,-11.0369,37.5933,30.92,-7.1485,17.108,-11.2052,69.0419,3.7195,-10.8853,-2.4767,-8.2619,13.6629,21.1266,
-29.9686,-4.5985,36.3001,28.1015,-13.4582,14.1568,-14.3843,64.8994,1.5715,-5.4193,2.4848,0.89717,20.7416,5.759,
-20.4695,-3.3602,35.0845,28.3411,-6.8745,18.1202,-9.6707,55.2302,2.4396,1.6445,3.299,2.7681,5.3971,-3.392,
-13.9468,-12.3036,37.3116,25.1966,2.683,21.3652,-1.8702,43.7337,-3.0013,2.0274,-10.8578,-1.7292,7.1402,-3.6702,
-15.9971,-19.2664,37.961,17.9086,2.522,15.2704,-0.79562,36.2968,-4.746,3.8306,-15.0192,0.29934,20.1889,-12.1133,
-19.8511,-13.2975,32.7952,21.6469,-0.51741,1.8394,-3.636,35.0814,-3.4988,2.6384,-13.1557,5.0943,21.8648,-3.6856,
