"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
31.7292,13.1801,-211.3613,-67.8501,19.0372,-6.3451,23.9182,-61.9925,-4.393,0.48801,-7.3221,2.441,-0.48801,39.5393,
31.2895,7.9953,-201.1206,-77.8791,7.6439,1.3567,12.2321,-58.7615,-16.3326,6.8048,-11.2758,-3.0755,-0.94675,23.0669,
18.1846,-2.735,-194.4225,-81.5605,8.6497,-12.8247,11.0106,-68.4149,-8.031,20.4965,-3.2767,2.4786,1.5506,7.5829,
2.9935,-5.4995,-185.6861,-75.6909,10.0833,-26.1552,13.2785,-66.263,6.1184,21.2748,-0.15157,-0.59866,0.48106,9.9448,
-3.5868,-4.1935,-175.521,-74.078,-1.2599,-10.5411,3.6957,-51.5482,0.87028,17.0703,1.8096,-0.56274,1.4292,23.0162,
-4.8366,-8.3349,-174.2643,-76.9553,-2.6493,2.2945,0.056931,-46.9908,-3.575,14.5811,4.142,2.888,0.85446,7.5352,
-9.4284,-0.024749,-165.7614,-67.457,4.3437,2.1569,8.8396,-45.1478,9.3306,7.8482,7.7985,-1.1903,4.7082,-6.6411,
-22.9627,4.8587,-157.7678,-58.528,-2.7509,3.0035,1.4761,-38.5334,1.9377,-1.4088,7.3306,-15.2189,2.4737,-10.1477,
-18.2231,-0.31479,-145.3732,-48.1828,3.2712,9.6573,2.3636,-22.1214,-9.8946,1.6048,7.8668,-25.5889,2.3253,-5.6338,
-3.0297,-3.7129,-129.3287,-42.8513,8.445,7.6129,11.4959,-6.6941,-8.8129,0.043498,0.072731,-12.8265,1.6977,0.073316,
2.0888,0.41535,-124.4975,-42.2327,1.1047,1.2986,7.8776,5.0454,-7.3076,-4.8397,-3.8362,-4.2473,-0.35665,-0.90665,
-0.96509,2.3429,-118.0042,-36.7697,3.9669,0.2451,7.4045,-4.043,-10.7747,-3.5738,0.29854,-5.944,-1.3117,-4.7577,
2.0218,-1.7027,-107.9949,-36.5161,10.563,1.2064,5.9842,-1.8483,-5.2462,-3.3593,1.2567,-0.70634,-0.25701,6.2668,
-1.5165,-7.9465,-99.0752,-43.6001,4.5592,-5.212,-1.6969,-0.27339,3.3666,-4.6218,-0.28279,3.7291,-0.7296,18.0939,
-12.1637,-7.4697,-93.1297,-40.9832,6.2386,-2.9463,-0.61817,-3.1851,3.1646,8.3476,-0.26582,4.4823,-0.68583,16.0322,
-20.7093,-8.4861,-93.8884,-38.0367,16.1149,6.5051,8.6926,-9.3395,7.3683,21.9467,-4.6434,11.535,-6.9902,11.6528,
-9.2162,-7.4884,-79.9566,-29.4084,20.5175,-1.2078,19.3986,-7.3151,21.0262,30.9361,2.9577,22.0695,-4.1303,18.2762,
-2.8057,-10.9446,-84.9218,-27.6439,7.5709,-15.2353,8.4721,-5.9002,5.6646,19.3164,5.7088,7.0777,-2.906,3.0796,
2.7322,0.93962,-89.101,-22.5683,0.7711,-8.5193,-2.2869,0.7994,-7.3669,9.8598,3.9018,-3.5976,1.661,-7.9003,
4.0328,6.2519,-77.4094,-18.7736,-0.73967,2.2425,-2.6381,0.26388,-2.5323,6.8277,-2.6779,1.9878,-3.8082,6.6737,
8.1839,3.4367,-66.4188,-15.2067,-4.1123,-3.2611,3.8662,5.6171,-1.8914,7.8821,-2.0292,8.2137,-2.1148,20.3733,
4.7648,6.1595,-65.3627,-15.2703,-5.8176,-5.0184,2.6573,8.2091,-1.7779,-0.4009,-1.9074,-2.0413,1.9171,11.4525,
-1.8667,8.2304,-63.881,-16.7946,-1.0751,0.65313,-8.7288,2.347,1.7453,-10.6274,-0.3285,-14.1224,3.2666,2.4678,
-0.29065,1.3906,-59.5601,-16.275,2.4065,2.078,-11.6221,0.74216,2.1286,0.26127,5.0612,-6.929,5.5116,16.4197,
2.1669,-1.1338,-54.5225,-10.9059,1.7731,5.3694,-7.5077,8.9957,-2.3921,14.3456,-6.4705,5.6898,-0.18908,15.0017,
-0.8917,4.7917,-52.2276,-3.4175,-1.2618,10.9048,-6.0808,22.1236,-6.1541,13.5405,-14.8688,10.23,-2.1303,0.0015631,
0.62677,0.11119,-51.5345,-5.653,2.2309,3.9054,-4.2519,22.2602,-10.1779,-1.3719,-8.6067,4.2462,-3.4665,-11.7693,
14.6892,1.5695,-44.0489,-0.92074,7.4662,4.1591,-0.57977,19.4606,-7.1262,-10.6198,-1.7442,-0.40165,-6.6755,-11.5511,
24.1145,9.7739,-31.1554,10.3621,6.5306,18.0095,-4.9376,24.6385,-3.2812,-11.4471,-3.1041,-3.7941,-8.7155,-9.3936,
18.2737,2.8405,-29.7745,7.2993,5.6499,25.2827,-6.1063,26.5772,-3.5733,-9.2963,-7.3118,-5.0314,-5.7525,-11.2709,
5.9506,0.23044,-37.2622,-2.4132,8.7284,17.4202,6.4637,20.5891,2.0107,0.53607,-0.52662,3.569,-0.037827,-20.8453,
-8.5064,4.1212,-36.979,-2.2684,9.1811,7.5893,7.0524,11.5441,2.8665,5.3854,2.4335,5.3074,-8.8221,-33.6946,
-16.3498,10.708,-24.9976,6.6543,11.5593,11.039,-2.1578,18.6615,3.6706,7.0153,-0.6415,8.894,-11.2209,-28.3115,
-11.9522,1.7679,-25.9383,-1.067,10.3772,15.7462,-1.5399,16.0773,7.8438,2.2009,-10.8536,2.0148,-0.29702,-25.1483,
-5.3775,2.6374,-20.4765,-5.8841,21.4702,14.801,12.6525,4.3741,19.0888,6.9503,-3.3679,-10.7968,13.8208,-37.7394,
-4.0784,0.52659,-23.1534,-15.2941,15.3004,1.2213,11.4605,-3.6989,9.1569,1.6518,0.73876,-16.9835,12.5587,-46.7587,
1.0474,-0.48103,-26.6457,-11.4479,5.5954,7.0051,1.9868,10.623,-0.17955,-6.2574,-2.2346,-1.8645,2.0431,-32.2376,
-1.9445,-0.45217,-22.118,-4.903,2.3316,20.6848,0.89157,20.2928,-3.0969,-1.9769,-3.0765,2.6965,-0.032498,-31.2794,
-2.8034,-0.42457,-15.9094,-2.6563,2.1912,19.0123,-2.0905,24.9328,0.99353,5.9522,-1.9154,-5.2749,0.94594,-38.1892,
9.0795,0.57646,-19.8363,-0.54442,-0.86879,11.037,-0.98948,35.1515,-1.9946,-5.1444,-8.6341,-0.077767,-4.9684,-21.7978,
20.2498,2.4939,-21.5752,0.46427,-4.7217,24.4748,-0.93011,43.7815,-5.78,-12.6458,-3.235,3.8319,-3.6942,-6.39,
16.5943,-4.9773,-16.8636,-1.0276,-3.9499,33.802,-7.2199,40.667,-7.8737,-9.4466,3.3047,5.0665,-1.0311,1.4268,
14.6226,-1.7497,-16.8283,1.9621,-0.78484,22.9868,-6.7867,47.9891,-6.4253,0.88236,-1.7756,18.8625,-2.9222,-1.5878,
6.4227,1.7719,-17.2827,-5.4772,-10.9884,23.0721,-8.82,46.5743,-12.3853,-6.4922,-9.9667,13.8814,-9.0925,-1.0041,
0.18028,-0.28648,-9.4121,-1.2435,-4.472,35.3549,-9.2668,36.9458,-6.7611,-6.1026,2.3464,-1.0515,4.1442,-3.8729,
-7.1531,-1.7338,-13.2409,11.0342,7.9999,33.7221,-7.2472,30.3355,3.8951,4.5141,14.4083,-1.044,17.0752,-15.8441,
-15.5095,-4.5583,-16.351,-2.319,-1.2666,17.5988,-5.8359,22.6578,-4.1482,-5.5193,3.7821,0.97111,3.3591,-28.9934,
-0.47893,8.8939,-1.27,-2.6683,-4.6072,17.4628,-5.9742,35.3984,-11.2218,-8.6047,3.0667,-1.5286,0.71699,-23.4049,
9.8565,14.7063,4.2314,11.5918,-1.8898,30.515,-11.9609,43.5812,-9.0835,5.0916,1.4187,-0.94796,1.162,-18.5826,
-0.4984,7.9663,3.001,13.8814,5.0572,25.8117,-10.2667,31.2037,-1.7049,12.5957,-6.477,5.9425,-2.8123,-20.3972,
-5.3491,8.4648,9.655,8.167,7.6823,14.5004,-4.7692,19.5689,4.2549,3.0534,-1.2068,9.4915,1.261,-22.1019,
-7.4691,1.6109,-1.1749,-2.5737,-3.0288,9.2373,-7.9001,14.9777,-0.39344,-7.3799,3.2586,-1.3291,1.6734,-29.0738,
