"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
33.7545,14.0214,-224.8524,-72.181,20.2523,-6.7501,25.4449,-65.9495,-4.6735,0.51916,-7.7894,2.5968,-0.51916,42.0631,
35.312,9.3469,-227.4492,-87.181,9.3469,1.0383,14.5395,-66.4692,-17.6555,7.2703,-12.4629,-3.116,-1.0383,27.0631,
23.3678,-1.558,-233.161,-96.0684,10.9049,-13.9617,14.0209,-80.4895,-9.8666,22.2703,-4.673,2.5963,1.558,12.0631,
8.3678,-4.6735,-236.277,-95.0301,12.982,-28.9617,17.1363,-82.5672,4.6735,24.4066,-1.5575,-0.51916,0.51916,15.0597,
1.5585,-3.6351,-237.3153,-98.1455,1.5585,-14.0204,7.7894,-71.1426,-0.51916,21.2916,0.51916,-0.51916,1.5585,29.6002,
0,-8.3086,-247.1819,-105.935,0,-1.0383,4.1543,-69.5846,-5.1926,19.7331,3.116,3.116,1.0383,14.6002,
-5.1936,0,-249.2595,-100.7423,7.2703,-1.0383,13.5012,-70.6235,8.3086,13.5012,7.2703,-1.0383,5.1926,0,
-20.1936,5.1936,-251.3362,-95.5492,0,0,6.2319,-66.4687,1.0393,4.1543,7.2703,-16.0383,3.116,-4.1543,
-16.6172,0,-248.2207,-88.2795,6.2309,7.2703,7.2703,-51.4687,-11.4246,7.2703,8.3086,-28.0417,3.116,0,
-1.6172,-3.6351,-240.4313,-85.6831,11.9437,5.7118,17.1363,-36.4687,-10.9054,5.7118,0.51916,-16.098,2.5968,5.7118,
3.6346,0.51966,-243.5468,-87.7603,4.6739,-0.51966,14.0209,-24.4071,-9.8666,0.51966,-3.6346,-7.7899,0.51966,4.6739,
0.51916,2.5968,-244.5856,-84.6443,7.7894,-1.5575,14.0204,-33.7535,-14.0214,1.5575,0.51916,-9.8661,-0.51916,0.51916,
3.6351,-1.5575,-241.4696,-86.7215,15.0597,-0.51916,12.982,-31.6769,-8.8277,1.5575,1.5575,-4.6735,0.51916,11.9437,
0,-8.3086,-238.8738,-96.5885,9.3469,-7.2703,5.1926,-30.1194,0,0,0,0,0,24.9258,
-11.4236,-8.3086,-238.8728,-96.5875,11.4246,-5.1926,6.2319,-33.2343,0,13.5022,0,1.0393,0,23.8874,
-21.2911,-9.8666,-245.6244,-96.0689,22.3294,4.674,16.0975,-39.9849,4.674,28.5022,-4.674,8.8282,-6.7506,20.2518,
-10.3862,-9.3469,-236.7962,-89.3178,28.0417,-3.116,28.0417,-38.4275,19.674,39.4663,3.116,20.7715,-4.1543,28.0417,
-4.1548,-13.5017,-247.1819,-89.3178,15.5783,-18.116,17.656,-37.3891,4.674,29.0796,6.2314,6.2314,-3.1155,13.0417,
1.5575,-1.5575,-257.0485,-85.6827,8.8277,-11.9437,6.7511,-30.6385,-8.8277,20.2523,4.6735,-4.6735,1.5575,1.5575,
3.1155,4.1538,-250.2979,-83.0863,7.2698,-1.0388,6.2314,-31.1572,-4.1548,17.656,-2.0771,1.0388,-4.1548,16.5575,
7.7889,1.558,-243.5468,-80.49,3.6346,-6.7506,12.9825,-25.4454,-3.6346,19.2135,-1.558,7.7889,-2.5963,31.5575,
4.6739,4.6739,-246.6627,-81.5284,1.558,-8.8282,11.9432,-22.3294,-3.6346,10.9049,-1.558,-2.5963,1.558,23.3678,
-2.0767,7.2703,-249.2585,-84.1247,6.2319,-3.115,0,-28.0417,0,0,0,-15.5788,3.116,14.5405,
-0.51916,0.51916,-248.7394,-84.6438,9.8671,-1.5575,-3.6351,-29.5992,0.51916,10.9054,5.7128,-8.8277,5.7128,29.5405,
2.0767,-2.0776,-247.1819,-79.9709,9.3469,2.0767,0,-20.7715,-4.1543,25.9054,-6.2319,4.1543,0,29.08,
-1.0388,4.1538,-248.2207,-72.7006,6.2314,8.3081,1.0388,-6.2314,-8.3091,25.9646,-15.5793,9.3474,-2.0771,14.08,
0.51966,-0.51966,-250.817,-75.2969,9.8666,1.558,2.5963,-4.6739,-12.9825,10.9646,-9.8666,3.6346,-3.6346,1.558,
15.5197,1.0388,-246.1431,-70.6235,15.5783,2.0771,6.2314,-6.2314,-10.3857,1.0388,-3.1155,-1.0388,-7.2698,1.0388,
26.4842,9.8671,-235.2382,-58.6793,15.0597,17.0771,1.5585,0.51916,-6.7501,-0.51916,-4.6735,-4.6735,-9.8661,2.5968,
21.8098,3.115,-235.7578,-61.2761,14.5395,25.9641,0,4.1543,-7.2703,1.0383,-9.3479,-6.2319,-7.2703,0,
9.8666,0.51966,-245.6239,-71.1426,18.1752,19.2135,12.9825,-0.51966,-1.558,10.9049,-2.5963,2.5963,-1.558,-10.9049,
-5.1334,4.6735,-247.7011,-71.1426,19.214,9.8671,14.0214,-8.8277,-0.51916,16.098,0.51916,4.6735,-10.9054,-25.9049,
-14.0204,11.9437,-237.3153,-61.7952,22.3299,14.0214,4.6735,-0.51916,0.51916,18.1756,-2.5968,8.8277,-14.0204,-22.329,
-10.3857,3.1165,-239.9116,-69.5846,21.8103,19.7336,5.1931,-2.0771,5.1931,13.5017,-13.5017,2.0771,-3.1155,-20.771,
-4.1543,4.1543,-235.7568,-74.7773,34.2737,19.7331,20.1931,-13.5012,17.6565,18.6948,-6.2309,-11.4236,11.8845,-35.771,
-3.1155,2.0771,-239.9116,-85.1635,29.0805,6.2314,19.7326,-21.8103,8.3091,13.5017,-2.0771,-18.6943,11.4241,-47.7749,
2.0771,1.0388,-245.1047,-82.048,19.7326,12.4624,10.3857,-6.8103,-1.0388,5.1931,-5.1931,-3.6943,1.0388,-35.3115,
-1.0388,1.0388,-241.9888,-75.8161,16.6177,27.4624,9.3474,4.1548,-4.1538,9.3474,-6.2314,1.0388,-1.0388,-36.3498,
-2.0767,1.0393,-236.7957,-73.7389,16.6172,27.0034,6.2319,10.3862,0,17.6565,-5.1926,-7.2693,0,-45.6972,
10.3857,2.0771,-241.9888,-71.6618,13.5017,19.7326,7.2698,22.8486,-3.1155,6.2314,-12.4624,-2.0771,-6.2314,-30.6972,
22.8486,4.1538,-245.1047,-70.6235,9.3474,34.7326,7.2698,34.2732,-7.2698,-2.0771,-7.2698,2.0771,-5.1931,-15.6972,
20.2523,-3.6351,-241.4696,-72.181,9.8671,46.2174,0.51916,33.7545,-9.8661,0.51916,-0.51916,3.6351,-2.5958,-7.7894,
19.214,-0.51916,-242.5084,-69.066,12.982,36.8695,0.51916,44.1397,-8.8277,10.9044,-5.7128,18.6351,-4.6735,-10.9054,
11.4241,3.1155,-244.0659,-76.8549,2.0771,38.4275,-2.0771,45.6977,-15.5783,3.1155,-14.54,14.54,-11.4241,-10.3857,
5.1931,1.0388,-236.7962,-72.7006,8.3081,52.967,-3.1155,38.4275,-10.3857,3.1155,-2.0771,-0.45997,2.0771,-13.5017,
-2.5968,-0.51916,-241.4701,-59.7186,21.2906,53.4866,-1.5585,33.7535,0.51916,14.0204,10.9044,-0.51916,16.098,-26.4842,
-11.9432,-3.6346,-245.6239,-73.2198,11.9432,38.4866,-0.51966,27.5221,-7.7889,3.6346,0.51966,1.558,2.5963,-41.4842,
3.0568,10.3852,-230.6239,-73.7394,8.3086,39.4653,-1.0393,42.5221,-15.5788,0,0,-1.0393,0,-37.3896,
14.0214,17.1363,-224.8524,-58.7394,10.9054,54.4653,-7.7894,53.4866,-14.0204,14.0214,-1.5575,-0.51916,0.51916,-33.7535,
3.6346,10.9049,-225.8913,-55.5638,18.1752,51.4095,-6.7506,43.1009,-6.7506,22.3294,-9.8666,6.7506,-3.6346,-36.87,
-1.5575,11.9437,-218.621,-60.7569,21.2906,41.0238,-1.5575,32.7152,-0.51916,12.982,-4.6735,10.9054,0.51916,-39.9854,
-4.1543,5.1926,-229.5259,-71.6618,10.3862,36.3503,-5.1926,29.08,-5.1926,2.0776,0,0,1.0383,-48.8132,
-4.1543,3.116,-231.603,-71.6618,8.3086,44.6589,-6.2309,44.08,-1.0383,6.2319,1.0383,-5.1926,1.0383,-54.0058,
-4.6735,2.5958,-231.0844,-64.9117,9.8661,33.7535,-12.982,49.3323,0.51916,1.5575,3.6351,-4.6735,-0.51916,-64.9117,
-4.1548,4.1538,-229.5264,-60.2377,14.54,27.0029,-14.54,37.3891,2.0771,-2.0771,5.1931,-5.1931,2.0771,-71.6623,
-9.8661,3.6351,-227.9684,-69.0655,11.9437,33.7535,-10.9054,42.0621,2.5968,0.51916,-0.51916,-3.6351,2.5968,-66.9883,
-6.7511,3.6351,-230.0456,-71.1426,7.7894,43.1014,-11.9437,57.0621,1.5575,5.7118,0.51916,-2.5968,-0.51916,-57.6414,
-5.1926,7.2703,-227.4488,-57.1218,13.5022,56.0834,-4.1543,65.4304,0,9.3479,7.2703,-1.0383,0,-49.8515,
-9.8666,14.0209,-227.9684,-56.6026,15.0592,62.834,-2.5963,78.4129,-4.6739,8.8282,-0.51966,0.51966,0.51966,-47.2552,
5.1334,24.9262,-228.4876,-60.2377,12.4624,61.2756,1.0388,84.1247,-6.2314,3.1155,-13.5017,-3.1155,-1.0388,-44.6594,
