"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-92.5641,-64.359,47.4357,0.76916,17.1793,-41.7948,-23.8461,19.2306,23.8463,48.9742,-1.2821,5.3846,-5.8973,-0.76917,
-94.359,-68.2052,44.6154,-1.5385,13.3331,-34.359,-25.1283,10.7692,22.5641,55.8976,1.5385,7.1793,-8.2052,-4.1027,
-104.8717,-71.5385,36.6669,-3.8461,15.641,-38.205,-21.2821,2.8207,19.2308,57.1796,4.359,1.2821,-3.8461,-1.2821,
-112.0514,-73.5897,32.5641,-9.4872,13.5897,-48.9745,-26.4103,1.2821,19.7438,52.0514,2.8204,-1.2821,-7.4359,1.2821,
-98.4615,-72.3077,45.1283,-3.5897,11.2821,-35.8973,-26.6666,7.1796,21.0258,53.8461,2.0514,1.5385,-13.8461,-1.5385,
-84.6155,-67.1794,55.3848,-1.5383,24.1025,-20.8973,-17.4358,15.3845,18.9746,54.3589,4.1025,0,-11.282,0,
-87.9489,-62.3077,50.5128,-5.3846,25.3844,-32.5641,-18.7179,15.641,17.1793,52.0514,3.3334,-3.3334,-13.077,3.3334,
-96.1539,-65.8973,47.4357,-4.8717,14.1027,-41.7948,-25.3846,7.4359,18.7179,52.5641,-1.2821,1.7948,-15.1283,1.2821,
-91.5385,-68.9745,53.077,-4.8717,24.3588,-26.9232,-20.2565,7.9486,23.3334,49.4872,0.25647,3.3334,-4.8717,-0.25647,
-86.6667,-64.6155,54.8718,0,30.2561,-27.6924,-15.3848,16.9229,22.5642,38.4617,4.6152,-5.6411,-3.0771,0,
-92.3079,-67.6924,46.1536,0,15.8972,-36.4104,-21.5386,11.7947,19.9998,38.4612,2.564,-6.1541,-10.2566,0,
-92.3077,-67.1796,44.6151,-2.5641,18.9745,-25.641,-24.6154,9.2306,18.4613,52.3075,-4.1027,8.205,-9.2308,2.5641,
-86.9231,-61.282,46.9231,-3.3333,22.8206,-21.7949,-25.3845,18.718,14.6155,52.0515,-8.9744,10.5129,-10,3.3333,
-82.3077,-63.8461,53.0768,-3.8461,14.6154,-30.5128,-21.7948,19.2306,19.2306,54.1027,-2.3077,2.3077,-7.9486,4.8717,
-77.6924,-69.4873,59.7434,-2.8206,17.6921,-31.0256,-23.3333,7.4358,23.3333,58.2053,2.3076,-2.3076,-5.8975,3.3333,
-74.6154,-65.3846,64.359,-3.3334,26.923,-25.8976,-20.7692,4.359,20.7692,52.5641,2.8204,-0.25647,-4.359,0.25647,
-85.641,-64.1027,58.9745,-5.1283,15.3846,-25.641,-22.0514,8.205,16.9232,50.7689,0.51282,2.5641,-7.1796,-0.51282,
-92.3077,-65.641,55.8973,-0.51282,3.077,-28.2052,-29.7435,8.7179,19.9999,57.9486,0.51282,-1.0255,-7.6923,4.1027,
