"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-32.2176,-2.4047,63.9553,12.0215,-128.3914,33.18,273.6136,195.7129,-8.1746,-14.9069,10.0985,2.4047,-19.7153,-19.7153,
-32.6896,-0.81768,68.293,4.0876,-106.5879,17.0892,251.9072,198.0701,-12.9737,-12.5698,0.35605,2.7407,-16.1282,-31.5159,
-16.6283,-7.5005,76.6982,11.5366,-91.6919,17.1808,250.8928,200.2859,-8.3479,-5.0837,7.0666,6.4236,-19.007,-23.8545,
-20.1124,-12.8204,57.9963,2.1882,-94.8457,30.25,249.9392,185.5549,-7.8471,-1.8933,16.2603,4.1152,-17.8666,-18.5764,
-25.1577,-6.7624,49.8622,-0.34732,-87.7127,29.2415,220.8428,185.4812,-8.8189,1.586,14.8035,-0.45984,-6.6965,-26.5983,
-19.3201,-3.9516,42.5433,-1.7692,-68.35,25.0828,221.6923,188.4523,-10.694,1.9721,0.93182,1.972,-1.0051,-24.5212,
-19.6036,3.4981,30.8541,-3.1057,-50.149,34.6373,222.4907,191.2452,-9.5721,4.2579,-9.2221,8.1048,-3.349,-18.7227,
-13.1377,3.7695,36.2155,-2.4382,-33.04,36.8872,223.2413,184.7509,-9.478,2.5598,-11.073,5.2143,-8.4377,-22.889,
-5.1364,-0.78529,45.1026,-8.5435,-36.8115,38.0402,223.9468,187.7658,-4.5817,3.8493,0.65137,10.1906,-10.3361,-19.111,
-18.9282,1.1853,28.2964,-20.5336,-48.7028,47.298,224.61,190.5999,-18.4068,4.5794,-1.3112,13.4265,-18.3717,-26.6201,
-23.4083,9.2897,12.4986,-22.6668,-31.6806,57.4441,225.2334,193.2639,-26.7651,2.8624,-3.6372,5.4078,-9.0948,-27.4267,
-7.9038,15.4637,25.8487,-13.6139,-15.6798,57.8443,225.8194,195.7681,-11.0592,-2.1178,8.1218,-0.68746,-4.7022,-19.0496,
6.6704,22.2302,33.1086,-13.7581,-27.3967,48.6033,226.3702,198.122,-20.6483,-12.5695,-1.0213,-3.5312,-18.5201,-32.0067,
17.5013,31.4747,35.9296,-15.818,-12.2892,50.4955,226.888,191.7115,-18.4488,-9.8923,-5.7684,10.7807,-4.2708,-34.2589,
13.5663,21.8928,28.0044,-25.4477,2.5482,33.3658,227.3747,183.0938,-12.533,-13.1461,-2.5374,19.1158,-0.16722,-25.4715,
5.058,14.8089,12.2241,-33.5391,-11.7047,17.2638,227.8323,175.9555,-15.6275,-13.3184,5.3092,7.3892,-14.2572,-33.5605,
7.6395,21.6147,-2.6093,-26.7179,-8.1166,15.5761,228.2623,166.3592,-10.8434,0.94489,9.7986,-2.6715,-4.1102,-34.4318,
7.1816,26.0881,-6.9525,-28.9612,6.4704,28.7416,228.6666,142.2777,-19.81,-3.9207,-4.8893,-2.5107,10.2364,-38.1363,
2.9038,18.752,-10.3822,-41.3236,20.1822,21.5729,229.0466,119.641,-28.2383,-13.3032,-5.8832,0.52533,6.101,-44.5034,
10.4234,10.8946,-1.104,-37.2473,33.0713,6.1785,229.4038,124.3129,-21.7356,-7.6966,0.23973,-5.277,-0.035852,-38.9487,
21.3392,24.3409,13.0623,-27.3182,16.987,7.4051,229.7396,130.9541,-10.8141,0.45951,1.1873,-8.8069,6.6991,-29.879,
8.0369,28.4958,-1.8215,-33.8541,12.292,-1.2143,230.0552,108.9969,-14.4934,-6.7807,-1.2881,-14.5305,9.6629,-34.3383,
12.8438,17.6499,-12.2905,-25.5713,24.5384,8.9571,230.3519,88.3571,-14.1046,-5.8931,-0.73011,-4.5217,6.6793,-30.8348,
26.1732,9.8591,1.9111,-32.6928,8.9661,21.8839,230.6308,89.4623,-17.1057,-3.6161,-10.3036,5.3669,-7.8214,-31.8706,
31.6613,16.9609,-3.9739,-36.5016,4.255,11.915,230.8929,93.7118,-24.7342,-4.361,-9.6849,1.1975,3.8624,-39.5757,
18.7012,8.7306,-17.8355,-40.5627,7.3654,2.0636,231.1393,74.1442,-31.4252,-12.2744,-19.2028,-9.9339,14.6902,-37.6814,
31.6791,8.6875,-2.6654,-34.7627,-7.1765,9.1529,231.371,66.3294,-17.5182,-3.3625,-16.6074,-0.20174,4.6727,-21.3205,
43.8783,22.2663,11.5946,-22.0977,-20.8459,-5.4963,231.5887,71.0049,-20.314,-5.0846,-2.1473,0.77278,-9.7076,-15.3875,
27.1456,25.1034,-3.2011,-27.5042,-5.4951,-19.2665,231.7934,72.5155,-23.9036,-4.7796,10.4847,-4.0829,-0.796,-28.5642,
11.4169,9.4972,-17.109,-39.9539,8.9346,-5.7789,231.9858,54.0645,-19.1032,2.7203,-2.1668,-1.4333,6.4648,-40.1605,
24.8319,8.6021,-21.2166,-40.7674,-5.7015,-12.6453,232.1666,36.7207,-27.0931,2.0763,-16.1367,2.9804,0.78778,-31.4983,
37.442,22.186,-13.693,-40.7269,-19.4594,-14.2912,232.3367,32.4228,-33.643,-10.0697,-14.5323,1.3593,3.1443,-29.1286,
21.0955,6.7548,-26.9714,-48.8621,-4.1919,0.66623,232.4965,44.5775,-29.701,-13.3129,-18.4692,-0.64571,6.803,-31.2273,
5.7297,-7.7505,-39.4531,-44.9679,10.1597,14.7263,232.6467,56.0028,-24.0711,1.5858,-13.5142,9.0099,20.4948,-17.813,
19.4859,6.8146,-22.9859,-31.6911,23.6501,27.9427,232.7879,60.0273,-25.5118,-1.0681,-14.6258,-4.9949,7.0886,-18.6676,
32.4168,20.5057,-7.5068,-15.6896,8.1311,40.3661,232.9206,70.5257,-9.8811,5.7279,-3.1704,0.11364,-7.4367,-6.9688,
40.7414,5.1753,7.0436,-28.8482,-6.4568,52.0442,233.0454,58.926,-13.7718,3.4612,-4.9032,2.0298,-6.3547,-16.1675,
24.1969,-9.2352,-6.9982,-41.2173,-20.1694,63.0215,233.1626,56.8332,-27.0455,0.84839,-17.5925,-2.4192,5.0861,-29.2974,
21.9382,-3.2378,-16.1956,-36.6663,-33.0592,73.3402,233.2729,67.5232,-13.7274,8.4918,-18.4604,-3.236,4.7814,-29.3089,
18.6989,-4.9665,-8.4915,-26.7715,-16.9757,83.0398,233.3765,77.5718,1.1962,4.1354,-3.2528,0.80509,-1.2754,-21.7796,
31.677,-0.34039,4.0399,-16.0296,-1.8571,92.1574,233.4739,87.0175,3.8557,-10.2128,7.3666,-1.6474,-1.6801,-22.877,
43.8763,9.2973,3.797,-22.7612,-15.8457,100.728,233.5655,80.3698,-3.1084,-12.3299,-1.7312,-4.4335,7.0756,-18.6194,
29.8737,-0.87826,-5.0861,-28.1279,-28.995,108.7843,233.6516,85.1644,-11.5772,-1.9733,-15.091,0.64089,1.8426,-19.4262,
13.9813,5.9068,-1.8964,-21.6318,-16.6925,116.3572,233.7325,94.1546,-13.768,-2.8164,-11.3011,3.4879,-1.1533,-21.1451,
21.9537,12.7659,-15.8827,-34.4339,-1.591,123.4758,233.8085,102.6053,-27.0419,-16.7474,-20.7201,-10.8214,-4.4499,-29.9744,
29.7725,14.4037,-28.7192,-37.5029,12.6045,130.1673,233.88,110.549,-24.7836,-20.8776,-20.9201,-8.5748,8.8001,-21.9253,
17.8877,-0.56053,-26.5153,-38.618,25.9482,136.4572,233.9472,118.016,-18.9689,-10.4879,-21.1071,0.11424,2.983,-26.8604,
30.9144,13.5731,-10.8243,-22.2009,29.697,142.3698,234.0104,125.0351,-9.1746,-3.1273,-7.3385,-4.701,7.6124,-13.7081,
28.905,22.3765,-6.4825,-20.0619,42.0152,147.9276,234.0697,131.633,-22.7241,-17.0396,-20.9982,-18.519,-1.9804,-22.9841,
21.4003,6.9339,-8.9795,-25.591,42.2246,153.1519,234.1256,137.835,-14.4742,-7.2069,-11.8894,-5.713,7.7557,-9.1023,
19.1543,-7.5822,-15.1726,-25.0175,25.5912,158.0628,234.178,143.6649,-13.6053,-7.7355,-13.0995,1.3626,2.4815,-11.4421,
15.6004,-4.4143,-6.0876,-21.1118,24.2107,162.6791,234.2273,149.145,-10.3852,-15.4469,-8.9483,-9.7791,13.3926,-12.1978,
11.2982,-14.247,-6.2031,-19.3643,27.0858,167.0183,234.2737,154.2963,-5.4344,-11.1539,-7.9297,-17.367,26.689,-20.602,
24.7203,0.70779,-14.4867,-5.6998,28.3456,168.6528,234.3173,159.1385,-1.261,3.6153,-3.6075,-2.8608,39.1877,-25.1363,
30.2956,14.7653,0.48247,-11.1281,35.3006,144.4336,234.3582,163.6902,-11.7641,3.7255,-13.9698,-6.5356,22.7364,-28.437,
28.9591,19.8204,14.5535,-13.8271,35.5868,121.6676,223.4596,167.9688,-10.578,4.9438,-12.6513,0.10678,7.2722,-12.7858,
13.1215,4.5312,18.1791,-23.0955,19.3516,123.3325,224.152,171.9907,-10.4236,8.0138,-11.411,7.3139,19.8189,-8.6529,
-0.4951,-9.8407,6.9903,-21.2286,4.0905,118.3368,224.8029,175.7712,-18.9347,8.9747,-16.9775,2.547,13.3411,-22.2338,
9.6331,4.0438,9.9371,-20.4356,17.9451,97.1366,216.2947,179.325,-26.9356,1.2241,-24.1334,-7.7034,-1.5594,-34.9997,
