"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
9.231,4.6152,-38.9746,-20.5127,37.9487,-103.0769,24.6152,-4.6152,-10.2563,-25.6411,29.7437,34.3589,6.1538,-25.6411,
12.3074,2.5642,-32.3079,-24.6155,22.9487,-118.0769,9.6152,-2.5642,-8.718,-21.5383,30.2561,31.282,8.2048,-25.6409,
6.4102,0.25635,-42.8203,-30,7.9487,-118.7178,-0.25635,-5.3843,3.8462,-21.2817,39.231,43.8462,1.7949,-28.4614,
17.9487,7.1797,-31.7949,-15.8975,12.8208,-117.4358,-3.5898,3.5898,-5.6411,-16.4102,34.8721,44.1025,14.3589,-25.1279,
11.282,1.0256,-28.718,-18.9744,10.7693,-118.4617,-1.0256,1.5383,-7.1794,-15.8977,35.3845,45.6409,14.8718,-25.6414,
1.7952,0.76929,-38.718,-26.4099,-0.76929,-113.5896,7.4363,-2.3074,4.3591,-12.5637,42.3079,60.6409,2.8206,-24.3586,
16.4104,7.6926,-23.718,-14.8718,-3.5896,-121.5383,3.5896,11.282,-4.1023,-4.6155,37.949,53.8464,17.4358,-15.3845,
6.9231,0.25659,-31.0256,-23.8459,-0.25659,-110.5129,-2.8206,0.25659,0.25659,-16.1541,36.1541,43.8459,7.4358,-26.9231,
21.0256,12.8206,-23.0769,-13.3333,3.0769,-106.6667,-4.6155,8.718,-3.0769,-5.6409,37.9485,50.2566,17.4358,-18.4617,
17.6926,10.0002,-15.6409,-14.6155,0.76929,-116.1538,-8.4612,12.0515,-14.6155,-0.76929,30.0002,57.1794,18.718,-17.6921,
5.1282,5.6409,-29.2307,-23.0769,1.5383,-110.7693,-1.5383,4.6155,-8.2053,-11.7947,31.7947,59.4871,3.718,-27.6921,
20.1282,15.1284,-17.6924,-9.4873,-0.76904,-113.5898,0.76904,15.1284,-8.4614,-5.3848,37.6924,44.4871,18.718,-19.231,
9.2305,5.1279,-29.231,-18.4619,0,-106.667,0,5.6406,-1.5386,-4.6157,36.9229,49.7432,10.2563,-22.0518,
8.2051,5.6406,-28.2056,-18.9746,2.0513,-103.5901,-6.1543,9.2305,-13.3335,-2.0513,24.6152,64.6152,5.1279,-18.9746,
15.3845,9.2307,-19.4871,-14.3591,-2.5642,-109.7437,-8.2053,15.8972,-15.8977,2.5642,26.6667,63.0769,19.9998,-14.3591,
3.3337,2.8206,-34.4871,-26.4099,-14.615,-120.2563,-11.5383,4.3591,-0.8977,-2.8206,39.7439,59.2307,12.5642,-24.8718,
12.0513,5.8975,-19.4871,-19.2305,-20.769,-135.2563,-24.8716,16.1538,-3.8462,3.8462,35.1284,49.4873,22.8208,-15.1279,
8.4617,3.8464,-25.8972,-19.2307,-10.5129,-120.2563,-14.1023,13.5901,-3.3333,3.3333,32.5642,62.8206,18.2053,-11.5383,
