"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-33.3335,-1.5386,-26.6665,-24.6152,-77.9487,12.8203,-22.564,1.5386,23.0767,2.564,8.2051,29.7437,-14.3589,12.3076,
-26.6667,4.6155,-18.9744,-16.9231,-73.3335,-2.1797,-22.0515,9.7434,12.3079,14.8718,23.2051,25.1282,-4.6155,22.051,
-17.1794,4.3591,-7.4358,-4.3591,-82.3076,-17.1797,-37.0515,23.3333,-2.6921,18.2053,21.282,10.1282,4.3591,19.7434,
-32.1794,-0.5127,-22.4358,-19.3591,-67.3076,-2.1797,-22.0515,8.3333,10.2563,12.3076,36.282,25.1282,-10.6409,10.2563,
-17.1794,12.0513,-7.9487,-7.436,-82.3076,-17.1797,-37.0515,17.6924,-4.7437,12.564,21.282,24.8716,4.3591,16.1538,
-31.0254,0.25635,-22.9487,-21.2822,-93.5896,-2.1797,-24.3589,2.6924,10.2563,1.2822,15.6411,39.8716,-10.6409,3.8462,
-33.5896,1.282,-29.4871,-25.8977,-78.5896,12.8203,-23.8459,-1.282,25.2563,9.9998,19.2307,54.8716,-20.7693,4.3591,
-18.5896,12.564,-14.4871,-10.8977,-92.5642,-2.1797,-38.8459,13.718,10.2563,18.2051,8.9741,39.8716,-5.7693,13.0767,
-25.8972,14.1028,-23.3333,-17.1794,-77.5642,-17.1794,-23.8459,14.1028,-4.7437,18.718,23.9741,54.8716,-3.3333,16.6667,
-10.8972,15.8972,-8.3333,-6.1541,-77.436,-32.1794,-29.7434,20.5129,-19.7437,20.5129,25.1282,39.8716,6.1541,22.5642,
-25.8972,0.89722,-23.3333,-21.1541,-92.436,-17.1794,-40.769,5.5129,-4.7437,5.5129,16.667,50.5132,-8.8459,7.5642,
-31.5386,-1.7949,-31.5386,-33.5898,-84.3589,-2.1794,-25.769,1.7949,10.2563,1.7949,25.3848,65.5132,-23.333,1.7949,
-16.5386,4.3591,-16.5386,-18.5898,-94.1025,8.4617,-35.1282,14.6155,13.0769,8.9744,10.3848,58.2053,-8.333,6.9231,
-13.8464,19.3591,-9.2307,-7.6921,-79.1025,-6.5383,-20.1282,23.5896,-1.9231,23.9744,25.3848,68.2048,-3.5896,21.9231,
-5.6409,24.6155,-3.5896,1.0256,-69.7437,-21.5383,-25.6409,28.2053,-16.9231,24.6155,25.1282,53.2048,-1.0256,22.051,
