"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
185.7461,1022.6692,162.2606,121.6952,-200.6911,24.5527,218.8388,-53.3754,34.1599,-24.5527,-86.4681,-178.2734,-603.1399,-67.2526,
171.9327,970.3832,145.5864,100.2935,-174.5496,32.1536,192.3643,-62.4487,29.4417,-30.0181,-75.4081,-181.677,-552.8515,-74.426,
174.4257,922.8337,136.8502,80.1759,-149.9766,39.8317,168.0115,-45.8923,14.8652,-15.4071,-63.4119,-174.2904,-505.5804,-59.286,
178.0602,874.4038,114.5392,61.2653,-126.878,51.5418,145.6555,-29.0388,11.3042,-11.8135,-53.7353,-149.733,-461.1456,-41.6288,
158.0807,815.5346,93.5668,43.4894,-105.1653,62.5492,122.8161,-23.7819,18.0992,-18.578,-45.174,-126.649,-419.3769,-25.0311,
148.5958,769.8042,73.8528,26.7801,-84.7554,72.8963,124.2094,-9.545,31.1132,-3.3633,-28.3635,-104.9501,-380.1143,-9.4293,
125.5801,709.516,55.3217,11.0733,-65.5701,82.266,103.9474,-23.0723,16.2132,0.88622,-22.614,-84.5531,-343.2074,5.2365,
103.9453,652.845,37.9024,-3.6911,-47.5359,91.43,83.6106,-35.7879,2.4304,-0.2342,-13.7844,-65.3799,-308.515,19.0223,
83.6086,599.5743,21.5282,-17.5697,-30.5837,100.0442,64.4939,-39.6011,-8.3899,-8.7601,-3.3501,-47.3571,-275.9041,22.6399,
64.492,549.4998,6.1365,-30.6155,-14.6487,108.1416,46.5243,-23.3468,-15.3592,-2.8963,7.5264,-30.4157,-245.2498,35.3815,
46.5225,502.4299,-8.3317,-42.8786,0.33021,104.1885,29.6328,-31.5542,-25.1121,0.47924,1.7375,-14.4907,-216.4348,46.9141,
29.6312,458.1841,-21.9318,-54.4058,14.4104,92.6,13.7549,-43.761,-37.7054,-13.6495,-12.4667,0.47871,-189.3487,36.6265,
13.7533,416.593,-34.7159,-65.2415,27.6458,101.144,-1.1704,-40.913,-40.5591,-17.9455,-7.2264,14.55,-163.8878,48.5289,
-1.1719,377.4974,-46.7329,-75.427,40.087,109.1753,-15.2002,-42.1946,-46.1319,-10.9979,4.4152,27.777,-139.9545,59.7172,
-15.2016,340.7476,-58.0289,-85.0014,51.7818,111.7875,-28.3882,-45.5343,-52.4371,-4.4667,1.4817,40.2104,-117.4573,43.9469,
-28.3895,306.2027,-68.6472,-94.0013,62.7749,119.1802,-40.7849,-28.7023,-37.5481,3.2741,-6.0799,51.8977,-96.3098,55.4101,
-40.7861,273.7306,-78.6284,-102.4612,73.1084,109.6721,-52.4378,-26.1346,-32.0935,-0.12513,-3.5796,62.8839,-76.4312,66.1854,
-52.439,243.2067,-88.0107,-110.4136,78.507,88.9918,-35.1915,-28.3029,-34.9715,0.416,8.9115,73.2108,-57.7454,48.1143,
-61.5682,214.5143,-96.83,-117.8887,59.6966,69.5523,-18.98,-23.9356,-31.2713,-5.4798,-4.9668,71.3534,-40.1806,39.6674,
-43.7741,187.5435,-85.3252,-124.9154,46.7293,51.2792,-3.7412,-9.1559,-15.295,-1.4147,-8.4051,66.5385,-23.6698,39.9565,
-27.0477,162.1909,-66.1057,-103.3205,29.8256,34.1024,10.5832,5.4935,-0.27733,12.7702,3.3083,48.4462,-8.1496,23.4591,
-18.9308,138.3594,-48.0394,-83.0213,13.936,17.9563,24.0482,4.9416,13.8393,8.579,-10.9902,31.4395,0.16659,7.9516,
-3.6949,115.9578,-31.057,-63.94,-1.0001,2.7789,36.7053,18.7451,27.1089,9.6656,-18.649,15.4531,-13.9434,-6.6255,
4.845,94.9004,-15.0936,-46.0036,-15.0401,-11.4878,48.603,13.1276,19.7882,-1.0557,-29.8059,0.4259,-27.2068,-20.328,
18.6543,75.1064,-0.087971,-29.1434,-28.2377,-24.8986,59.7868,15.5422,13.2636,4.3449,-39.7608,-13.6997,-39.6744,-33.2083,
31.189,56.5,14.0173,-13.2948,-40.6434,-37.5047,53.9751,15.6774,18.8728,-2.3208,-51.4752,-26.9777,-51.3939,-45.3158,
43.4176,39.01,27.2763,1.6029,-52.3048,-49.3544,47.5348,16.8717,18.8077,-3.2488,-58.8388,-39.459,-62.4103,-56.6969,
54.9126,22.5694,39.7397,15.6067,-41.7382,-32.2931,53.7558,26.0008,15.0106,-2.5207,-44.0999,-51.1915,-65.5596,-67.395,
65.7178,7.1152,51.4553,28.7703,-25.1339,-44.4555,36.4305,10.3407,0.0099679,-16.4695,-55.5539,-62.22,-75.7261,-77.4513,
75.8747,-7.4117,62.468,41.1441,-9.5259,-54.5094,21.6575,-4.3797,-14.0906,-29.5813,-66.3207,-72.5868,-67.757,-86.9043,
85.4223,-21.067,72.8199,52.7755,5.1457,-52.8397,28.3634,-8.476,-11.1988,-41.9064,-66.7005,-82.3316,-49.5915,-95.79,
94.3969,-33.903,75.6109,51.9228,18.9369,-53.9393,40.5398,4.8426,-4.1224,-25.2921,-62.6985,-91.4917,-32.516,-95.0688,
102.8331,-45.9688,82.2833,39.7333,31.9007,-46.9666,52.2074,7.2211,5.1991,-9.6745,-44.8366,-100.1022,-16.4651,-75.2646,
110.7631,-50.0148,68.8061,29.8769,44.0867,-46.2843,63.175,6.7876,12.3596,2.8712,-28.0464,-108.1961,-1.3772,-56.6488,
118.2173,-61.1139,55.6049,26.4831,55.5415,-57.6073,73.4845,19.7242,25.7181,16.7989,-12.2636,-91.1176,12.8055,-39.1498,
125.2243,-71.5471,38.1686,10.7941,66.309,-68.2508,80.1505,19.6082,37.2963,25.7101,2.5722,-71.5506,26.1371,-32.1307,
131.8108,-81.3543,21.7785,-3.9535,76.4304,-78.2558,61.2415,4.3317,26.5188,27.37,16.5179,-53.1575,38.6689,-28.0676,
131.0636,-90.573,6.3718,-17.8163,85.9446,-87.6604,43.467,-10.0282,22.7924,28.9303,29.6268,-38.6707,50.4488,-18.9111,
109.0998,-99.2386,10.3927,-15.5464,94.8879,-96.5008,39.7029,-21.258,30.4987,29.8633,36.6559,-25.1416,61.5218,-3.6764,
88.4538,-107.3843,-4.3309,-28.7136,103.2947,-104.8108,35.1853,-34.0825,21.1961,24.8688,37.6593,-15.0931,71.9305,-15.9542,
69.0466,-115.0413,-18.1711,-41.0908,111.197,-112.6221,18.9741,-46.1376,9.2496,13.7692,31.13,-28.2875,81.7147,-29.0969,
50.8038,-122.2388,-31.0468,-32.3091,118.6252,-119.9648,3.7357,-57.4693,17.7682,1.7344,24.4581,-40.6903,90.9118,-41.4511,
33.6555,-129.0045,-15.084,-16.2706,125.6077,-126.8669,17.6115,-53.3536,30.8021,15.7303,36.3342,-24.9936,99.5571,-28.912,
17.5362,-135.3642,-0.078966,-1.1944,132.1712,-133.3549,20.5138,-63.4964,31.9339,15.6315,35.7555,-37.594,107.6837,-41.2773,
2.384,-141.3423,6.4191,12.9773,138.3409,-139.4536,14.4791,-64.49,28.4168,5.6197,30.9418,-49.4383,115.3227,-52.9007,
-11.859,-146.9618,20.1339,26.2987,144.1405,-145.1864,15.2114,-55.8173,33.6506,13.2887,14.9853,-60.572,122.5033,-63.8266,
-25.2475,-152.2441,33.0259,38.8207,121.392,-150.5752,10.5631,-46.5966,41.7727,24.7679,5.7685,-71.0377,129.2531,-74.097,
-37.8326,-157.2094,45.1443,50.5915,100.0085,-155.6407,-2.3472,-47.5369,41.9352,22.748,19.5224,-80.8754,135.5979,-79.9697,
-49.6627,-161.8769,43.9038,61.656,79.908,-160.4022,-5.943,-49.4886,38.8852,24.052,9.5883,-90.1229,141.562,-78.9081,
-60.7829,-166.2643,36.9996,72.0567,61.0135,-164.8781,-0.2482,-43.317,44.0248,25.8111,4.743,-70.6155,147.1683,-60.0736,
-71.2359,-170.3884,37.9821,81.8333,43.2527,-169.0854,-10.909,-34.3128,39.2481,12.52,18.5584,-52.4567,144.5638,-42.3692,
-81.0618,-174.2651,24.4943,67.4487,26.5576,-173.0403,-24.3545,-25.3151,29.9544,12.3026,26.2962,-63.4093,149.99,-32.2658,
-90.2981,-177.9092,20.8894,65.5371,10.8641,-176.7579,-18.9341,-9.6962,40.9673,25.6645,27.9209,-45.5048,155.0906,-17.5196,
-98.9802,-181.3346,24.9733,63.7393,-3.8877,-180.2524,-22.0685,4.9855,48.1165,38.2246,40.3457,-28.6745,159.8852,-2.5912,
-107.1414,-184.5546,16.536,45.815,-17.7545,-183.5373,-34.8444,10.1127,50.0334,47.7624,52.0249,-12.854,164.392,-8.3068,
-114.8129,-187.5813,1.4439,28.9661,-30.7892,-186.625,-46.8538,-4.594,45.9639,39.5592,35.1148,2.0172,168.6285,-8.8759,
-122.0241,-190.4264,-12.7428,13.1281,-43.0419,-189.5275,-58.1425,-6.2311,36.8018,36.1181,21.2654,15.9962,172.6108,4.4669,
-128.8027,-193.1008,-21.6742,14.0755,-54.5594,-192.2559,-68.754,8.2427,24.4521,25.9449,34.0895,29.1364,176.3542,5.8,
-135.1745,-195.6148,-26.2451,19.1024,-65.3858,-190.3262,-67.475,19.2684,22.4509,25.9896,46.1441,35.8836,163.1482,9.1883,
-141.164,-197.9779,-17.7318,21.6921,-75.5626,-182.643,-59.6901,21.8481,33.3801,35.6388,39.1943,23.5892,152.8257,7.0357,
-137.408,-200.1992,-5.9927,20.3908,-85.1289,-170.617,-55.0412,21.6052,33.5126,28.163,29.3702,26.4441,151.1286,6.6138,
-115.8199,-202.2873,-14.7067,15.431,-94.1212,-146.2799,-60.8123,14.4376,33.1027,22.7369,30.2766,21.1211,139.3923,12.0878,
-94.7707,-204.25,-19.1623,28.3826,-102.5739,-123.4031,-58.2311,21.0438,45.2165,35.4727,34.8652,33.9538,116.9288,20.97,
-80.7668,-206.095,-6.2701,40.7796,-110.5194,-105.2349,-50.4675,31.5236,40.1463,43.797,22.0981,46.0166,124.013,30.387,
-72.1844,-207.8293,8.2061,46.1172,-95.8814,-94.1172,-36.2303,29.0986,28.6639,32.0956,13.8336,54.0196,127.7808,28.0302,
-64.1175,-209.4596,21.8137,46.0188,-104.2285,-90.0715,-30.3207,20.4141,29.6127,27.5007,16.7399,44.9071,106.014,18.342,
-63.4727,-210.992,27.5326,57.3577,-112.0748,-90.005,-28.5014,23.4587,34.2409,34.3907,18.9378,28.1127,85.5532,22.5787,
-58.5968,-212.4325,35.4881,68.0162,-119.4503,-81.4022,-18.2516,32.7264,37.5239,34.462,16.734,12.3259,72.8584,26.5615,
-50.2774,-213.7865,26.4202,58.6863,-120.1562,-63.174,-27.2974,33.432,21.9289,21.1862,10.9264,25.6863,62.6161,10.8678,
-46.7269,-215.0593,21.0989,50.3618,-124.1557,-50.3097,-33.6656,35.1622,19.0121,21.5161,9.7369,36.1102,44.7591,-1.3039,
-46.0583,-216.2558,28.3729,55.8795,-128.4491,-49.4261,-30.5784,34.1197,26.4108,26.6301,11.2877,19.8436,55.6397,-1.2257,
-45.9636,-217.3804,22.9344,53.0606,-130.8832,-45.9266,-34.6148,29.4041,15.7528,20.2284,13.2793,14.0719,64.5774,12.9478,
-36.8008,-218.4376,22.6256,43.472,-121.9625,-32.4961,-33.6057,32.9771,14.8076,27.5547,6.0776,27.3276,54.2978,26.271,
-27.12,-219.4313,21.2681,33.3909,-102.9025,-26.2763,-37.9943,29.9307,17.1214,28.0364,-1.7598,26.5324,45.7022,14.108,
-38.3031,-220.3655,10.3845,23.9155,-110.8284,-25.7672,-49.5922,17.4602,3.2844,15.6795,11.156,29.2112,28.86,-0.83845,
-41.876,-221.2435,3.8903,18.744,-118.2787,-18.3501,-55.6905,16.9464,1.4857,18.4749,17.4255,37.5996,37.4926,12.7787,
-48.9712,-222.0689,-7.0186,4.8094,-100.596,-18.3168,-65.159,13.7941,5.6666,12.0286,4.6372,49.4436,49.343,23.7542,
-52.4379,-222.8448,-8.7319,0.2508,-94.5598,-9.7451,-65.5195,10.832,-1.0779,-1.5031,8.629,51.592,60.4824,28.734,
-35.4139,-211.4285,-3.938,10.9107,-92.0889,4.9396,-63.7233,22.9921,-6.351,4.9921,17.719,34.3964,70.9535,41.1099,
-25.2829,-191.8039,-4.2356,17.1949,-94.5697,18.7432,-60.4338,31.7536,-2.2338,10.5637,6.5142,26.6838,80.44,45.3599,
-36.5762,-194.3957,-2.914,30.2633,-99.5707,31.7186,-58.943,34.1187,4.305,10.9974,2.9209,39.1828,72.4111,38.3681,
-39.7191,-188.9146,0.46334,42.5475,-83.989,42.492,-62.8789,37.409,10.4519,11.405,5.9481,44.0818,58.459,38.2007,
-29.3294,-178.1136,5.2394,47.5562,-68.8081,54.0425,-53.2345,32.4956,10.3592,2.7146,2.9229,55.5369,50.1481,41.7803,
-32.3737,-181.5268,12.9314,58.8028,-78.7796,55.9152,-39.8991,33.2145,-3.607,-3.3196,0.078373,66.3047,49.8078,40.8749,
-32.566,-184.7352,21.763,69.3746,-75.4317,58.9655,-35.3704,45.3216,-0.18756,10.9796,14.1737,48.2264,52.1568,36.2871,
-25.8082,-186.016,13.5184,79.3121,-58.6297,62.3659,-32.7143,42.9137,13.9237,22.3749,21.1073,31.2328,45.2908,34.6438,
-19.9902,-185.5305,0.96453,76.0206,-63.6519,50.084,-30.7515,28.5961,13.3988,8.2219,5.7409,43.4588,28.4734,32.5651,
-31.6003,-188.4987,8.3794,83.2026,-73.9327,40.674,-21.4336,29.0159,5.1227,5.5941,9.8887,54.9513,20.5828,23.1385,
-38.2445,-191.2888,16.4164,92.3104,-70.342,33.9638,-16.9451,36.8824,12.2878,15.9332,23.3954,37.5542,30.0225,18.5477,
-35.9501,-193.9114,1.3314,74.8058,-72.5267,17.826,-22.3337,23.9942,8.3486,11.7747,7.8917,45.2198,14.3437,23.8401,
-31.1242,-196.3768,-5.4648,64.4468,-70.8435,14.3096,-16.1898,14.5485,5.1788,6.2643,-4.8579,56.6066,8.6792,28.2808,
-26.054,-192.7779,7.673,70.1872,-56.9856,25.1937,-10.9484,20.0805,0.59755,3.7535,6.1085,58.859,11.3612,20.1789,
-26.626,-186.5487,6.1457,60.639,-42.8913,24.7496,-11.359,18.8754,-2.6403,4.5958,7.8767,41.45,-2.1307,18.9685,
-27.6971,-188.6999,3.1083,53.2638,-32.3114,27.001,-11.2116,12.9393,-6.2187,5.9214,-1.6695,43.7666,0.66576,22.634,
-32.44,-184.8499,1.8538,51.1355,-41.048,25.3812,-6.2686,15.3654,-5.8454,0.22862,-9.0418,55.2406,9.166,11.6685,
-27.2913,-182.2993,-3.5947,45.9329,-39.6523,22.7905,5.8502,26.1862,-1.2247,1.2827,-6.3643,54.9064,11.8188,10.9683,
-21.3839,-185.4614,-10.8517,45.3114,-23.1732,32.0981,-1.9735,26.7501,-12.8934,4.4079,0.42257,37.512,25.2097,16.7152,
-31.3097,-188.4337,-9.6667,33.5193,-16.134,33.9088,-15.199,13.9362,-20.1264,-2.7954,-5.4739,41.3552,37.7971,13.0434,
-35.3022,-180.9526,-10.6879,20.2998,-29.2659,29.2054,-15.8882,8.2962,-19.4522,-13.836,-7.8143,52.9739,21.4293,17.0647,
-42.7913,-180.7704,-24.1466,18.0141,-38.4961,28.5209,-23.4749,5.6634,-21.4878,-18.3436,-3.0755,43.7016,6.0435,20.3108,
-46.6291,-179.5317,-29.948,27.6085,-30.8488,30.0121,-18.8639,10.6611,-14.861,-11.9055,-3.9585,34.6747,-1.7916,22.2947,
-31.0214,-168.7598,-14.0511,21.6815,-14.8979,28.2109,-13.462,3.6164,-23.5771,-13.3262,-15.4637,43.2687,12.4159,16.687,
-15.0601,-154.8981,-0.086991,16.6445,0.095997,30.2548,-4.6477,3.9333,-20.5609,-6.6555,-1.192,32.6665,25.771,11.9497,
-18.1151,-150.9417,-9.6892,19.9155,14.1902,20.9666,-8.6391,2.6298,-16.1247,-10.5259,-0.052986,16.6065,38.3247,-2.8673,
-11.1568,-127.7852,-2.1683,26.7275,12.6715,33.8086,-9.7221,5.1407,-1.0572,-0.82073,-2.7184,24.9068,50.1252,11.4047,
-3.5486,-122.4756,-5.7753,11.0238,26.0112,39.0303,-17.1449,-8.5116,-4.4186,1.8979,-0.9542,27.1485,41.4242,20.3282,
-11.8761,-123.667,-7.5638,17.523,18.3566,30.2834,-17.184,-6.9332,-16.9639,-0.35098,1.238,29.7895,24.8388,15.9057,
-19.1697,-123.1859,1.9639,30.5716,3.1552,21.5276,-12.4163,3.6239,-12.2095,3.4057,-0.43735,16.7933,19.8346,16.5525,
-17.4859,-117.3956,-2.957,17.8398,2.1207,17.5673,-20.7454,6.0751,-4.5383,6.9382,-4.1475,23.7921,27.7181,11.823,
-14.3015,-110.3521,-10.2521,6.0942,9.4659,29.3235,-22.7032,1.4409,-6.4013,2.2512,1.4389,36.4646,32.4603,0.43888,
-9.7073,-107.4676,2.6386,19.0724,1.9591,31.3002,-10.1322,2.9555,-5.4833,-1.62,7.2236,20.1767,23.5733,-1.1891,
4.9752,-96.7493,6.75,25.4005,15.719,31.5569,-23.6242,11.3179,-0.88457,1.6797,-3.8845,4.8661,24.2942,11.6925,
2.853,-91.4782,-7.755,9.7765,23.8498,32.3324,-36.3068,3.7005,-6.7026,1.045,-8.4553,18.6741,36.9365,8.3221,
-11.4182,-89.7256,-21.3897,-2.3295,13.3449,23.4536,-27.2786,-4.5282,-12.1716,1.5167,6.152,31.6537,34.498,-6.2773,
-12.1122,-77.9369,-27.1337,5.2822,16.8145,24.1816,-25.6416,6.4188,-6.1038,3.5604,11.432,15.6545,18.3282,4.463,
-17.2563,-83.402,-33.512,-9.1347,11.002,24.3321,-38.2031,5.5,-9.4739,-10.7532,-3.3539,28.8152,4.1069,16.4716,
-23.16,-81.067,-20.2927,-7.2961,4.4705,21.2708,-45.2964,-4.9713,-13.7096,-14.1557,-5.0654,20.9921,16.1368,10.6797,
-19.6352,-68.73,-4.9752,7.2417,14.877,12.5221,-28.4786,-4.6733,-8.6163,0.79364,5.9137,5.6326,22.6411,16.4441,
-28.5987,-69.4101,-0.09481,6.0508,10.2483,-2.3293,-15.7836,-5.994,-11.8354,-9.6176,-8.5411,19.3946,21.8165,12.7886,
-23.1461,-61.5093,-12.3652,0.88437,12.3022,5.5055,-15.3699,1.3045,-11.6597,-20.2494,-12.0763,32.331,34.6075,7.2174,
-7.6574,-51.9474,-5.7524,5.6349,24.9077,13.181,-13.9141,2.8276,-11.4937,-8.8936,0.92459,16.2911,45.119,5.183,
-4.7516,-52.0333,-3.2723,-4.3109,34.0882,11.3229,-26.957,-11.4421,-19.3436,-9.4267,-1.2659,27.5902,32.8041,4.872,
-6.0679,-52.6472,-13.2168,-12.0586,44.3198,14.3799,-22.6704,-9.9991,-16.5821,-16.8675,-9.1963,40.0348,44.9359,12.5861,
1.7689,-44.1511,-7.0861,0.40713,49.1328,16.7194,-7.2102,4.7008,-9.1822,-12.6532,-4.3745,23.5327,56.3397,11.8309,
9.1353,-29.7596,7.4391,8.9229,46.1851,22.1214,-10.2029,9.5335,-16.1037,-12.9615,-0.90955,8.0208,38.8594,3.6486,
2.7156,-32.7779,15.8436,-2.8208,29.314,19.193,-12.2596,-3.3146,-16.7386,-16.9877,-9.9288,17.3695,22.4278,9.3008,
0.41762,-35.0812,9.5552,-4.7865,24.0408,14.8387,-11.524,-4.1835,-12.5321,-14.9012,-14.6708,9.9224,6.9821,18.3504,
13.7364,-19.632,8.448,0.30402,36.6984,28.0484,-8.1637,5.1413,-3.774,-1.73,0.3094,-4.0168,20.6632,14.5806,
5.4395,-23.7918,-3.8011,-9.322,35.8753,18.1366,-3.4039,2.6979,-2.4798,-4.8294,-0.46531,4.7642,26.3618,0.89575,
0.30951,-30.3706,-3.0389,-10.364,22.5142,12.2448,2.6717,7.3396,-9.2697,-16.816,-6.3083,2.877,21.0442,-1.8266,
13.1009,-24.2784,3.5484,-8.6744,35.2633,25.3878,4.6464,13.3042,-7.6457,-10.4688,5.8125,-11.3957,33.8815,-3.852,
18.7201,-16.4165,-7.3397,-6.0192,47.2475,28.1343,-5.2398,9.3035,-10.3895,-1.3015,6.5312,-20.0966,45.9487,-4.6884,
13.3269,-18.6342,-13.3048,-4.5898,37.5629,21.109,-15.6004,8.7453,-18.3061,-10.8306,-7.9607,-4.7908,29.0917,-2.2721,
14.1284,-19.1173,1.5935,1.5562,33.7075,31.0513,-7.7255,21.5649,-8.1344,-13.9174,-7.7941,2.2127,16.9821,1.6003,
18.6184,-17.9703,11.4172,4.6661,41.2928,33.4582,-4.0598,22.4055,-6.5786,-8.8118,-0.92148,-7.5273,1.8632,3.6393,
15.9,-17.4257,-2.6114,-4.6885,40.4166,25.5794,-3.2821,8.7848,-13.123,-8.8168,-3.5348,-0.13704,5.71,3.9546,
18.6823,-8.3743,4.4834,-6.0081,49.2002,38.1446,3.8535,11.9946,-9.6665,-6.6869,-0.6541,-1.7302,19.4674,3.1837,
17.5614,-15.344,8.4844,-7.7831,44.1132,31.8973,2.5545,21.9494,-6.952,-6.2857,5.7901,-12.3014,32.3994,-3.4123,
10.6363,-27.7675,6.3739,-15.322,35.595,15.8834,0.80038,13.6938,-7.068,-10.7116,2.7741,2.5367,25.7404,-9.0789,
12.667,-12.0015,3.3236,-20.2732,47.5593,17.288,-8.3215,1.6633,-9.3128,-12.7378,-6.4662,16.4845,38.2959,-5.8653,
