"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-20.2153,-8.3822,-2.4651,43.8817,-82.3397,-1.4793,-48.8124,-6.4095,16.27,36.9788,27.1173,28.1032,1.4793,32.0485,
-28.5971,-11.8336,-1.9722,37.4717,-97.3397,-8.8751,-51.2775,-6.9024,12.8195,34.5141,21.6941,20.7083,1.9722,26.6244,
-13.5971,3.1664,-0.49293,35.9924,-82.3397,-16.2705,-36.2775,-2.4656,0.49293,19.5141,14.2988,19.229,-13.0278,11.6244,
1.4029,18.1664,-3.451,41.909,-67.3397,-17.2568,-21.2775,0.4934,-3.451,4.5141,2.4651,8.3822,-18.2427,-0.4934,
16.4029,24.1593,-4.4373,43.8812,-52.3397,-26.1319,-6.2775,-7.3958,3.4515,-2.4656,-0.49293,0.49293,-3.2427,14.5066,
31.4029,26.6244,-10.8468,44.3746,-37.3397,-41.1319,-1.9722,-16.7639,-6.9024,-16.7639,1.9722,4.9307,-12.8195,18.7356,
46.4029,39.4444,-3.9439,37.4726,-22.3397,-41.4161,11.8336,-16.7639,-6.9024,-16.7639,-1.9722,1.9722,-15.7771,3.9449,
56.2078,45.3614,1.9722,38.4585,-7.3397,-35.499,25.6385,-17.7498,-1.9722,-18.7356,-16.9722,-13.0278,-6.9024,1.9722,
46.8397,42.8954,1.4788,52.7568,7.6603,-35.0066,20.2149,-14.2988,-1.4788,-18.2432,-10.3544,-19.229,-4.4373,16.9722,
34.0212,27.8954,1.4793,44.8675,22.6603,-45.8539,12.3266,-12.3266,-1.4793,-10.3539,-1.4793,-11.3398,-10.3539,26.1315,
32.0485,12.8954,2.4651,34.0202,37.6603,-60.8539,15.2842,-20.2153,-2.4651,-19.2295,-8.3822,-19.2295,-11.3398,11.1315,
33.0348,11.3402,0.49293,32.049,52.6603,-66.5617,14.2988,-28.1037,0.49293,-29.0895,-5.4232,-27.1178,-0.49293,-3.8685,
18.7361,0,0,31.5551,67.6603,-62.1248,8.8746,-28.5975,0.98586,-23.6663,-3.9444,-26.6249,0.98586,-0.98586,
17.2568,-4.4378,3.451,39.9373,82.6603,-56.7012,9.368,-25.1456,-1.4793,-20.2153,-5.4237,-24.1597,1.4793,6.4095,
25.1461,-4.4373,4.4373,38.951,84.3119,-63.6036,8.3817,-29.0895,-5.4232,-27.1178,-4.4373,-28.1037,5.4241,4.4373,
23.1734,0.49293,2.4656,35.0066,98.1177,-69.5202,15.2846,-34.0207,-12.3261,-32.048,-12.3261,-35.0066,6.41,-0.49293,
25.639,10.8473,-2.9585,37.4722,108.4712,-58.18,24.6522,-29.5834,-7.8888,-21.6946,-5.9161,-28.5966,9.8614,2.9585,
15.2846,-2.4656,-16.2705,40.9236,93.4712,-59.6592,9.6522,-32.048,-3.4515,-20.2149,3.4515,-28.1037,2.4656,5.4232,
9.8614,-12.819,-11.8332,45.3609,89.7351,-59.1663,8.8746,-19.7219,5.9171,-11.8332,3.9444,-21.6946,-3.9444,6.9029,
15.7776,-15.7776,-0.98586,41.4166,95.6522,-56.2083,20.7078,-9.8614,9.8605,-4.9312,0.98586,-14.7917,-1.9727,4.9303,
17.2564,-27.1178,-4.4373,47.8256,83.3251,-63.6041,10.3534,-24.8614,1.4788,-15.2846,3.4515,-21.2017,0.49293,-0.49293,
9.8614,-26.6249,-9.8614,55.2215,88.7492,-58.18,0.98586,-30.5693,3.9444,-14.7917,2.9585,-15.7776,1.9727,-0.98586,
5.4237,-11.6249,-8.3822,42.8958,93.187,-44.8676,2.4651,-21.2012,0.4934,-11.3407,1.4793,-2.4651,-0.4934,6.4095,
17.7493,0,-8.8756,31.5551,88.7492,-35.5004,4.9303,-17.7502,-3.9444,-9.8614,3.9444,0,-0.9868,21.4095,
21.2007,-15,-0.49293,34.0207,87.2704,-41.9095,5.4232,-23.1734,0.49293,-2.4656,2.4656,-4.4373,-1.4788,30.0763,
15.2846,-17.2573,12.3261,36.9792,87.2704,-38.951,-3.4515,-24.1593,-2.4656,1.4788,1.4788,-1.4788,-1.4788,15.0763,
15.778,-2.2573,18.7356,28.5971,90.7214,-28.5971,-5.9166,-17.7498,-5.9166,-0.98633,0.98633,-4.9307,-1.9722,2.9581,
14.7917,0,27.6107,28.5975,90.7219,-38.458,0.98586,-17.7502,-2.9585,-7.8888,0,-16.7634,-3.9444,6.9029,
8.3817,-15,23.1734,41.9095,75.7219,-46.8397,2.4656,-18.2432,-3.4515,-10.3544,0.49293,-10.3544,-0.49293,0.49293,
-2.4647,-30,9.3685,35.0066,60.7219,-50.7841,-0.49293,-23.1734,1.4797,-13.312,4.4373,-6.409,1.4797,0.49293,
-5.9166,-38.4585,9.861,38.4576,45.7219,-61.139,-1.9722,-27.6112,15.7771,-16.7639,16.763,-21.409,1.9722,3.9439,
7.8888,-31.5551,20.7078,48.3195,41.4166,-61.1385,0,-28.5966,10.8473,-21.6946,18.7361,-28.5966,0,0,
22.8888,-16.5551,16.7634,40.4298,56.4166,-46.1385,3.9444,-22.6805,0,-18.7361,5.9161,-13.5966,-2.9585,0,
22.68,-1.5551,1.7634,43.3888,71.4166,-31.1385,4.9307,-13.8054,-2.9581,-10.8468,1.9722,-12.8195,-4.9307,7.8892,
11.3398,-16.5551,2.4651,45.8534,76.4227,-35.007,1.4793,-18.2436,-6.4095,-11.3407,4.4369,-20.2153,-1.4793,10.3539,
12.819,-25.639,4.9303,38.458,61.4227,-34.5136,-0.98586,-23.6663,-5.9161,-21.6946,1.9727,-5.9161,2.9585,0.98586,
10.8473,-20.7087,-3.9444,36.4854,67.0546,-23.6663,-0.98586,-17.7502,2.9585,-18.7361,0.98586,-0.98586,1.9717,5.9161,
8.3817,-23.1734,-1.4788,40.9236,74.4505,-22.1875,0.49293,-13.3129,4.4373,-6.41,5.4232,-0.49293,-0.49293,16.2705,
8.8746,-29.5834,-4.9303,37.4722,66.0688,-26.6249,0,-16.7644,-2.9585,-6.9029,2.9585,2.9585,0,10.8473,
2.4651,-37.9646,-19.9303,28.1041,54.729,-21.2012,1.4793,-22.1871,-0.4934,-11.3398,1.4793,-6.4095,0.4934,12.3266,
5.9166,-41.4161,-16.7639,36.4858,45.3614,-21.6941,1.9722,-20.7083,3.9449,-5.9166,6.9034,-4.9298,-1.9722,17.7498,
3.4515,-36.9783,-3.4515,42.8954,37.9651,-36.6941,-5.4232,-18.2432,0.49293,-5.4232,4.4373,3.4515,-0.49293,17.2573,
