"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
19.8356,-10.4399,44.8925,41.7603,-58.4642,77.2566,-25.0564,45.9362,-11.4837,-18.7919,-26.1001,9.3962,-9.3962,22.9679,
17.7482,-15.6597,29.8925,45.9362,-54.2872,74.1243,-28.1876,48.0247,-16.7034,-19.8356,-25.0554,10.4399,-10.4399,32.3646,
4.6978,-22.4465,38.1057,49.5899,-69.2872,59.1243,-13.1876,33.0247,-5.7426,-16.182,-21.4018,17.2258,-4.6978,17.3646,
3.1327,-13.5722,36.5405,56.3767,-84.2872,44.1243,-17.7482,27.1439,2.088,-16.7034,-26.1001,12.5284,-11.4837,2.3646,
6.2645,-17.7477,27.1444,42.8045,-83.52,40.716,-32.3641,35.4963,-3.1322,-19.8361,-26.0996,12.5279,-22.9674,3.1322,
19.8361,-25.0559,26.1006,30.2766,-68.9036,42.8045,-33.4078,25.0559,-15.6602,-21.9236,-30.2756,17.7486,-18.7914,15.6602,
21.9241,-14.6159,20.8794,31.3198,-63.6844,43.8478,-27.1439,24.0116,-17.7482,-28.1886,-31.3198,7.3077,-7.3077,16.7034,
6.9241,-4.176,25.0559,33.4078,-63.6844,49.068,-18.7924,37.5838,-8.352,-26.1006,-21.9246,3.1322,-1.0437,20.8799,
3.1317,-4.1765,32.3636,48.4078,-48.6844,64.068,-17.7482,52.5838,-3.1317,-13.5722,-26.1001,18.1322,-11.4847,35.8799,
12.0061,-19.1765,23.4902,43.3254,-47.5024,63.1615,-28.71,43.3254,-12.0061,-20.358,-34.9744,18.2695,-26.4847,37.0619,
25.0564,-6.264,24.0116,48.0237,-32.5024,70.9921,-30.2761,28.3254,-11.4837,-19.8366,-22.9679,6.264,-22.9679,31.3198,
12.5274,-1.0442,25.0554,61.5954,-17.5024,79.3441,-25.0564,28.1876,-10.4399,-22.9679,-21.9241,-1.0442,-7.9679,25.0554,
-2.4726,-16.0442,36.5405,59.5079,-32.5024,64.3441,-14.6159,43.1876,3.1317,-26.1001,-10.4399,13.9558,-3.1317,20.8804,
7.3082,-31.0442,21.5405,44.5079,-38.6275,49.3441,-29.6159,28.1881,-7.3082,-33.4078,-18.7924,7.3082,-15.6602,13.5717,
15.1378,-21.4023,20.3575,29.5079,-23.6275,34.3441,-26.622,16.1815,-22.3082,-34.9739,-20.3585,1.5661,-1.5661,9.9181,
16.7044,-22.9679,35.3575,33.4083,-20.8804,19.3441,-11.622,28.1876,-9.3962,-26.1001,-16.7044,12.5284,-16.5661,7.3077,
31.7044,-33.4083,28.1876,44.8915,-12.5284,4.3441,-12.5284,24.0116,5.6038,-11.1001,-19.8366,6.264,-31.5661,-1.0442,
31.3193,-38.6285,17.7477,32.3641,-10.4404,-9.3967,-12.5279,14.6154,9.3957,1.0437,-11.4842,9.3957,-16.5661,-11.4842,
24.0116,-31.3198,22.9679,28.1876,-9.3962,2.088,-17.7482,14.6159,-2.088,-12.5284,-26.1001,19.8356,-1.5661,-5.2202,
25.0559,-26.0996,19.8361,24.0121,1.0437,7.3082,-31.3203,10.4394,-16.7039,-15.6602,-37.5838,4.8356,-16.5661,6.2635,
25.5787,-14.0935,19.3143,33.9307,8.8738,8.8738,-21.4018,20.358,-12.0061,-8.8738,-22.5838,-8.8738,-31.5661,14.0945,
22.4465,-4.6979,8.8738,42.2826,-3.6541,17.2258,-21.4018,32.8859,-14.0936,-21.4018,-22.4455,3.6541,-22.4455,9.9186,
18.7919,-7.3077,19.8356,55.3319,-18.6541,21.9241,-15.6597,42.804,-12.5284,-18.7919,-21.9241,18.6541,-14.6159,7.3077,
5.7421,-13.0493,34.8356,61.0745,-15.1378,15.1388,-12.0056,30.798,-8.8733,-5.7421,-21.4013,21.4023,-13.0493,7.8306,
3.1322,-26.0996,32.3641,46.0745,-0.13779,7.3082,-20.8799,15.798,-7.3082,-10.4394,-29.2318,6.4023,-18.7924,14.6164,
18.1322,-33.4078,27.1444,34.4526,14.6164,8.352,-20.8799,4.176,-4.176,-20.8799,-30.2756,-7.3082,-17.7477,16.7039,
19.3143,-30.7985,17.2258,41.2379,16.182,13.0498,-20.358,19.176,-1.5656,-20.358,-30.7985,-13.0498,-15.1383,1.7039,
4.3143,-15.7985,17.7482,42.804,9.3962,27.1439,-10.4399,29.2323,13.4344,-5.358,-15.7985,-3.1317,-7.3077,2.088,
-10.6857,-20.358,4.6979,27.804,-5.6038,15.1383,-25.4399,14.2323,5.7426,-3.6541,-14.0936,3.6541,-19.3133,3.6541,
-25.6857,-35.358,3.1317,15.6597,-12.5274,6.264,-21.9241,2.088,-2.088,6.264,-29.0936,10.4399,-19.8356,9.3962,
-27.6662,-48.5461,10.9623,18.2705,-25.5777,4.6979,-15.1383,9.9186,-3.6541,3.6541,-32.8859,4.6979,-20.358,8.8738,
-12.6662,-33.5461,14.094,33.2705,-10.5777,19.6979,-14.094,24.9186,1.5661,-1.5661,-26.622,17.2253,-13.0503,23.8738,
-14.6159,-20.8804,8.3515,26.1001,-19.8366,11.4837,-18.7929,19.8356,-2.088,2.088,-26.1001,15.6597,-28.0503,17.7472,
-10.4394,-27.1444,16.7039,32.3641,-26.0996,9.3957,-26.0996,22.9684,-5.2197,9.3957,-26.0996,5.2197,-36.5401,18.7924,
4.5606,-12.1444,19.3143,44.3701,-16.182,19.3143,-30.7975,32.8859,-18.2695,-5.6043,-30.7975,3.6541,-26.6215,6.7863,
19.5606,2.8556,30.798,49.5904,-9.9181,18.27,-15.7975,28.7095,-21.4023,-20.6043,-28.7105,12.0056,-11.6215,-8.2137,
34.5606,-2.6099,32.8864,48.5466,5.0819,18.27,-16.1815,13.7095,-21.4023,-25.5782,-43.7105,-1.5661,-15.1378,1.5661,
46.98,-6.264,20.8804,34.4521,15.6597,10.4399,-31.1815,6.264,-28.1876,-27.1439,-53.2435,-12.5274,-30.1378,13.5722,
46.9805,0,24.0121,35.4963,1.0447,0,-34.4516,11.4842,-27.1434,-19.8361,-46.9795,-6.2635,-40.716,2.0885,
36.5405,-3.1317,37.5843,46.98,16.0447,3.1317,-19.8356,10.4399,-18.7919,-16.7034,-42.804,-5.2202,-25.716,4.1765,
26.6225,-9.9176,43.3264,45.4139,22.4465,7.8301,-14.0936,4.6979,-15.1383,-22.4455,-42.2816,-4.6979,-17.2258,13.0498,
32.8859,-6.7853,43.3264,46.4586,15.1383,19.3143,-19.3133,3.6541,-8.8738,-12.0061,-41.2379,-3.6541,-24.534,12.0061,
22.446,-12.0056,53.7663,43.3259,2.6099,19.3138,-14.094,4.6983,-3.6536,-9.9181,-26.622,-2.6099,-17.2263,14.094,
22.9684,-2.0885,56.3762,39.6723,-1.0437,14.6164,-13.5717,10.4404,-3.1322,-13.5717,-26.0996,1.0437,-21.9236,17.7477,
36.5396,1.0442,44.8925,37.5843,-5.2202,9.3962,-19.8356,1.0442,-1.0442,-3.1317,-39.6718,-5.2202,-27.1439,8.3525,
33.9297,-13.9558,59.8925,39.1504,-5.7416,0.52187,-4.8356,-12.0061,4.6979,-0.52187,-25.5777,3.6541,-12.1439,1.5656,
35.4958,-14.6169,67.8599,40.7155,7.3077,3.1317,-5.2202,-9.3962,-2.088,-15.5219,-27.1448,7.3077,-11.4847,2.088,
45.4139,0.38308,52.8599,44.3701,-2.6104,7.8301,-20.2202,5.6038,-10.9623,-22.4465,-42.1448,-7.6923,-26.4847,2.6104,
49.0685,15.3831,64.7286,53.2445,-12.5274,8.3525,-5.2202,20.6038,-3.1317,-13.5722,-30.2761,-7.3077,-26.1001,2.088,
34.0685,0.52187,79.7286,42.2816,-20.358,-6.6475,7.8301,17.2258,3.6541,-14.0945,-15.2761,-0.52187,-12.0061,-4.6988,
22.446,-14.4781,78.8222,43.3259,-27.6657,-21.6475,-1.5661,2.2258,1.5661,-8.8733,-2.6099,9.9181,-3.6536,2.6099,
37.446,0.52187,63.8222,58.3259,-12.6657,-6.6475,-16.5661,12.0061,-7.8301,-2.6104,-17.6099,17.2258,-15.1383,7.8301,
45.9358,4.176,55.3314,48.0242,-12.5279,8.3525,-18.7924,20.8799,-6.2645,-7.3082,-32.6099,8.352,-28.1881,-4.176,
30.9358,1.5666,70.3314,46.4586,-7.8301,0.52187,-8.8738,23.4902,2.6104,-22.3082,-43.3254,-0.52187,-22.4455,-5.7416,
21.4023,-1.5661,55.3314,51.6788,1.5661,6.7868,-23.8738,21.4023,-12.3896,-37.3082,-46.4581,-12.0056,-30.798,9.2584,
36.4023,-1.0442,61.5964,57.4194,-9.3962,21.7868,-12.5284,29.2323,-8.3525,-22.3082,-31.4581,1.0442,-19.8356,24.2584,
34.9734,-12.0061,67.3375,48.5461,-24.3962,14.0936,-0.52187,14.2323,-4.6979,-12.0061,-21.4028,0.52187,-16.182,24.534,
28.71,-0.52187,68.3822,52.7221,-9.3962,10.9623,-3.6541,12.0061,0.52187,-16.182,-29.7537,-1.5656,-7.8301,9.534,
28.1881,7.3082,56.3762,43.8483,3.1322,8.352,-18.6541,16.7039,-14.4781,-25.0559,-38.6275,-15.6602,-22.8301,-3.1322,
19.8356,8.3525,46.98,37.5843,-8.3525,16.7044,-25.0564,21.9241,-25.0564,-22.9679,-42.804,-13.5722,-27.1439,11.8678,
17.2258,0.52187,55.8533,42.2816,-16.182,21.4018,-10.9623,25.5777,-10.0564,-13.0498,-33.9307,-0.52187,-12.1439,23.4902,
32.2258,3.6536,61.0735,51.6778,-4.6983,13.0493,-15.1378,14.094,2.6099,-3.6546,-36.0187,-2.6099,-19.3138,8.4902,
32.8864,8.8743,52.7216,48.5456,-3.6536,4.6983,-19.3138,5.7421,-4.6983,-1.5661,-38.1062,-0.52237,-28.7105,0.52237,
17.8864,-3.1322,46.9795,41.7598,-18.6536,1.0437,-16.7039,19.8361,-1.0437,-8.352,-28.1881,13.5717,-17.7477,15.5224,
18.7919,-5.2202,39.6718,37.5833,-16.7044,10.4399,-27.1439,27.1439,-6.264,-14.6159,-34.4521,5.2202,-26.1001,30.5224,
27.1443,0,40.716,34.4526,-16.7039,10.4404,-13.5717,12.5289,-12.5279,-8.352,-31.3193,0,-28.1871,15.5224,
17.2268,-5.7416,36.0182,40.1942,-9.9176,7.8301,-8.8738,16.182,-4.6978,0.52187,-32.8859,15,-17.2258,0.52237,
5.7416,-20.7416,21.0182,29.7537,2.6104,5.7416,-23.8738,12.0061,-10.9623,-13.0498,-47.8859,0,-32.2258,15.5224,
18.7924,-14.6154,29.2318,33.4078,4.176,12.5279,-21.9236,11.4842,-4.176,-12.5279,-46.9795,-4.176,-39.6713,30.2766,
22.9679,0.38458,42.804,48.4078,-6.264,11.4837,-15.6597,15.6597,-9.3962,-12.5284,-38.628,-4.1765,-24.6713,15.2766,
7.9679,2.088,33.4073,51.156,-7.3087,20.8794,-27.1439,12.5274,-24.3962,-18.7919,-53.628,-8.3525,-9.6713,10.4399,
3.1317,6.264,20.8804,43.8478,-3.1317,35.8794,-32.3636,10.4399,-27.1439,-19.8356,-54.2882,-13.5722,-24.6713,25.0564,
18.1317,4.6983,28.7095,42.2821,-5.7421,47.5019,-17.3636,25.4399,-12.1439,-8.8743,-39.2882,-10.9618,-22.446,38.1062,
3.1322,-10.3017,41.7598,27.2821,-17.7486,32.5019,-2.3636,10.4399,1.0437,-10.4404,-24.2882,-8.352,-15.6602,23.1062,
2.0885,-17.7477,39.6723,26.1006,-2.7486,19.8361,-8.352,-1.0437,1.0437,-3.1322,-32.3641,-3.1322,-17.7477,15.6602,
4.6979,-8.8738,25.5777,30.7975,4.6979,34.8361,-10.9623,13.9563,-6.7863,-4.6979,-29.7537,-7.8301,-19.3143,9.9176,
19.6979,-2.088,38.628,42.804,4.1755,36.5396,-3.1327,28.9563,-2.088,-3.1327,-22.9689,2.088,-14.6159,-2.088,
34.4516,3.1322,31.3203,31.3203,3.1322,21.5396,-18.1327,13.9563,-16.7039,-14.6164,-37.9689,-3.1322,-29.6159,-5.2197,
22.9684,18.1322,30.2756,34.4516,-10.4404,18.7924,-12.5279,3.1322,-27.1443,-19.8361,-52.2002,-3.1322,-35.4963,9.7803,
37.9684,33.1322,22.446,49.4516,4.5596,30.798,-20.3575,17.2263,-27.6657,-27.6657,-54.8101,-18.1322,-46.4581,-4.6983,
52.9684,48.1322,14.6164,54.2877,19.5596,45.798,-28.1881,22.9684,-32.3641,-38.6275,-59.5084,-31.3203,-42.8035,-14.6164,
67.9684,63.1322,12.0061,53.7658,34.5596,42.2816,-22.4455,12.0061,-47.3641,-53.6275,-74.5084,-42.2816,-52.7221,-12.0061,
82.9684,78.1322,24.534,68.7658,49.5596,56.8981,-13.0498,13.0498,-62.3641,-62.1178,-84.0424,-33.9297,-63.1625,-24.534,
97.9684,93.1322,26.0996,82.4758,64.5596,60.5522,-11.4842,11.4842,-50.1117,-50.1117,-69.0424,-34.4526,-51.1565,-39.534,
112.9684,108.1322,20.3585,67.4758,79.5596,47.5019,-10.9618,10.9618,-57.9423,-56.8976,-61.0735,-41.2374,-38.1062,-31.8417,
123.1918,114.8399,26.0996,59.5074,78.2998,32.5019,-7.3082,7.3082,-48.0242,-53.244,-73.0801,-26.2374,-44.892,-17.7486,
108.5764,99.8399,29.2318,62.6397,66.8156,30.2756,-11.4842,4.176,-33.0242,-38.244,-58.0801,-11.2374,-42.8035,-12.5279,
93.5764,84.8399,14.2318,52.7226,52.7226,26.622,-26.4842,1.5661,-33.9302,-25.5782,-53.7653,-26.2374,-42.2821,-1.5661,
78.5764,69.8399,13.5722,39.6718,37.7226,11.622,-24.0126,3.1317,-40.7165,-40.5782,-56.3757,-41.2374,-29.2323,-3.1317,
63.5764,54.8399,17.7477,41.7598,22.7226,16.7039,-20.8799,1.0437,-28.1881,-34.4516,-52.2002,-27.1443,-14.2323,-1.0437,
48.5764,39.8399,2.7477,36.5396,10.4399,22.9679,-29.2323,-1.0442,-29.2323,-19.4516,-63.6839,-26.1001,-29.2323,10.4399,
33.5764,24.8399,8.8743,41.2384,-4.5601,10.9618,-20.3585,10.9618,-15.1378,-9.9181,-49.5904,-32.8864,-44.2323,5.7421,
31.8412,15.1373,14.0936,54.8096,-7.8301,9.9176,-16.182,14.0936,-0.52187,-6.7863,-34.9744,-17.8864,-31.8422,0.52187,
16.8412,16.182,10.9613,41.2379,-13.0508,7.8301,-12.0061,8.8738,-9.9186,-10.9623,-38.1067,-7.8301,-16.8422,8.8738,
3.6536,18.27,19.3138,41.2384,-14.094,-1.5661,-7.8296,15.1378,-1.5661,-7.8296,-31.8417,-9.9181,-1.8422,23.8738,
14.6159,6.264,15.6597,45.9362,-14.6159,-3.1317,-14.6159,14.6159,3.1317,-4.1765,-26.1001,-10.4399,-4.1765,32.3636,
27.6662,-6.7853,19.3143,48.5461,-8.8738,11.8683,-6.7853,15.1383,-1.5656,0.52187,-28.71,-0.52187,-13.0498,17.3636,
12.6662,-5.2202,24.0116,53.2435,-8.3525,15.6597,2.088,22.9679,-2.088,-4.1765,-30.2761,-4.1765,-18.7919,15.6597,
-2.3338,0.52187,36.0182,48.5461,-23.3525,3.6541,7.8301,28.71,-9.9176,-19.1765,-16.182,-0.52187,-13.0498,29.7537,
11.4837,2.088,30.2761,50.1122,-38.3525,17.7482,-7.1699,22.9679,-24.9176,-30.2761,-31.182,-2.088,-19.8356,20.8804,
22.4465,2.6104,15.2761,60.0303,-23.3525,29.7537,-14.0936,22.4465,-9.9176,-15.2761,-39.1494,-10.9623,-20.358,18.2705,
7.4465,-2.6099,3.6536,49.5904,-10.9618,14.7537,-10.9618,14.094,5.0824,-0.27608,-31.8417,-16.1815,-16.1815,30.798,
-4.6978,12.3901,12.0061,51.6783,-3.6541,26.6215,-4.6978,20.358,3.6541,-15.1383,-40.1942,-17.2258,-10.9623,43.3254,
10.3022,0,20.8799,46.9805,0,25.0559,-2.0875,17.7486,-10.4394,-30.1383,-40.716,-26.0996,-11.4842,28.3254,
16.182,-3.6541,20.358,39.1504,-15,10.0559,-6.7853,14.0945,4.5606,-15.1383,-25.716,-17.2258,-10.9613,13.3254,
7.3082,-1.0437,10.4404,28.1881,-30,-4.9441,-11.4842,9.3957,12.5279,-0.13829,-29.2318,-13.5717,-11.4842,19.8361,
0,-14.6154,24.0121,27.1443,-45,-12.5279,3.5158,7.3082,4.176,-6.2635,-26.0996,-6.2635,0,21.9246,
-2.6099,-14.094,29.7542,34.9739,-30,-6.7858,7.8306,17.2263,2.6099,-5.7421,-16.1815,3.6546,-7.8296,8.8743,
6.2635,-19.8361,18.7924,33.4078,-19.8361,-8.352,-1.0437,10.4394,7.3082,-1.0437,-16.7039,1.0437,-13.5717,3.1322,
12.5284,-34.8361,15.6607,41.7603,-34.8361,-23.352,4.1765,-2.088,3.1327,-2.088,-25.0554,-8.3515,1.4283,18.1322,
1.0442,-25.0564,13.5722,43.8478,-46.98,-21.9241,-1.0442,4.1755,2.088,-6.264,-37.5843,-11.4837,4.1755,8.3515,
3.6536,-10.0564,15.1378,40.1937,-31.98,-6.9241,-3.6536,18.27,15.1378,-0.52237,-25.5782,-3.6536,-2.6099,0.52237,
3.1317,-9.3962,4.1755,44.8915,-16.98,8.0759,-10.4399,17.7482,7.3077,-3.1317,-28.1886,-14.6159,-6.264,15.5224,
-11.8683,-21.4018,3.6541,43.3254,-31.98,-6.9241,-0.52187,13.0498,2.6094,6.7853,-31.8422,-8.8738,0.52187,19.3143,
-26.8683,-19.3143,12.0061,40.1942,-46.98,-21.9241,-1.5656,1.5656,7.8301,12.0061,-24.534,4.6978,-14.4781,6.7863,
-11.8683,-4.3143,0,48.0232,-31.98,-6.9241,-16.5656,9.3957,5.2197,2.0875,-34.4526,-10.3022,-25.0569,21.7863,
-1.5661,1.5661,0.52237,42.2821,-16.98,8.0759,-10.9618,24.3957,6.7858,-2.6099,-34.9739,-25.3022,-10.0569,36.7863,
-16.5661,-13.4339,11.4837,33.4083,-24.0126,7.3077,-2.088,9.3957,8.3515,2.088,-22.9679,-16.7044,-6.264,21.7863,
-14.094,-16.1815,8.8743,34.9739,-29.7542,4.6983,-2.6099,-0.52237,0.52237,5.7421,-16.1815,-1.7044,-12.0056,15.1378,
-8.352,-10.4404,7.3082,37.5838,-24.0121,19.6983,0,14.4776,0,7.3082,-28.1881,-5.2197,-8.352,30.1378,
-23.352,-16.182,6.7853,33.9297,-34.9744,9.9176,-3.6541,10.9613,3.6541,6.7853,-33.9307,-10.9623,-5.7426,18.2695,
-37.5843,-31.182,13.5722,26.1001,-49.9744,-5.0824,3.1317,5.2202,6.264,-3.1317,-19.8356,4.0377,-9.3962,14.6159,
-22.5843,-24.5335,10.9618,24.5345,-50.6341,-1.5661,1.5661,17.2263,14.094,-1.5661,-34.8356,15.1378,-15.1378,29.6159,
-18.7919,-16.7034,-2.088,16.7044,-35.6341,12.5284,-9.3962,7.3087,17.7482,3.1327,-46.98,2.088,-18.7919,38.628,
-18.7924,-14.6164,10.4394,28.1881,-42.8045,15.6602,-1.0437,14.6154,16.7039,-3.1322,-31.98,1.0437,-3.7919,23.628,
-9.3967,-9.3967,4.176,43.1881,-38.6285,25.0559,-4.176,29.6154,8.352,-6.2645,-19.8361,-5.2207,6.2635,17.7477,
-13.0498,-7.8301,0.52187,47.5024,-29.7537,23.4902,-0.52187,24.534,6.7863,7.8301,-31.8422,-1.5656,-0.52187,32.7477,
-25.0559,-15.6602,1.0437,43.8483,-44.7537,8.4902,-8.352,9.534,1.0437,4.176,-33.4078,6.2645,-13.5717,35.4963,
-23.4897,-22.446,2.6099,49.5904,-45.4144,3.6536,-8.8743,17.2263,16.0437,-2.6099,-18.4078,5.7421,-5.7421,26.622,
-34.4516,-33.4078,8.352,36.54,-30.4144,13.5727,0,26.1006,27.1443,-3.1312,-15.6592,0,-5.2197,41.622,
-32.8859,-32.8859,3.6541,24.534,-15.4144,19.3143,2.6104,11.1006,16.182,-6.7863,-27.6662,-5.7416,-2.6104,41.2379,
-33.4078,-43.8483,0,22.9684,-30.4144,5.2197,0,1.0437,7.3082,-11.4842,-22.9684,-5.2197,12.3896,26.2379,
-37.5843,-44.8915,10.4399,36.5405,-34.4521,11.4837,-8.3515,16.0437,14.6159,-7.3077,-18.7919,-2.088,2.088,21.9241,
-22.5843,-29.8915,22.446,45.4144,-19.4521,26.4837,-4.6974,26.622,15.1388,-2.6099,-23.4897,-5.7421,-12.912,36.9241,
-10.4399,-14.8915,30.2761,33.4083,-7.3077,26.1001,6.264,12.5274,2.088,-5.2202,-27.1439,-3.1317,-2.088,45.9362,
-21.9241,-29.8915,30.2761,27.1439,-22.3077,11.1001,-3.1317,5.2202,3.1317,-7.3077,-37.5843,5.2202,9.3962,30.9362,
-21.4018,-39.1494,42.2826,33.9307,-33.9297,-3.8999,0.52187,14.0945,13.0498,-21.4018,-25.5777,1.5666,-0.52187,18.2705,
-8.3515,-27.1439,49.0685,34.4521,-18.9297,11.1001,8.3525,14.6159,3.1317,-36.4018,-20.8794,-7.3077,-3.1317,29.2323,
-6.2645,-16.7039,45.9358,31.3203,-14.6164,15.6602,0,11.4842,0,-48.0242,-34.4516,-2.0885,0,36.54,
-21.2645,-26.6225,54.8096,37.0619,-29.6164,0.66016,2.6104,9.9176,8.8738,-46.4576,-20.358,6.7863,-3.6541,31.8422,
-36.2645,-34.9744,51.6783,38.1057,-44.6164,2.6104,3.6541,9.9176,0.52187,-55.8543,-18.2695,-0.52187,-12.0061,17.2258,
-47.5024,-33.9307,48.5461,32.8859,-41.2379,8.8738,0.52187,5.7416,-0.52187,-42.2826,-29.7537,2.6094,-2.6104,14.0936,
-37.5838,-29.2318,56.3762,37.5838,-40.716,-6.1262,-1.0437,1.0437,13.5717,-34.4516,-30.2756,8.352,1.0437,19.8361,
-22.5838,-29.2318,61.5959,38.6285,-25.716,-13.5717,2.0885,1.0437,10.4404,-49.068,-30.2756,1.0437,-1.0437,16.7039,
-12.5279,-33.4078,64.7281,34.4516,-18.7924,1.4283,3.1322,-1.0437,1.0437,-52.2002,-26.1006,-8.352,2.0875,6.2635,
2.4721,-18.4078,58.4642,49.0685,-6.264,16.4283,-2.088,2.088,11.4847,-41.7593,-20.8794,-12.5274,-8.3515,17.7482,
-3.6541,-3.4078,44.3701,40.1942,1.5656,13.0498,-3.6541,3.6541,6.7863,-45.4139,-22.4455,-25.5777,-15.1383,27.6662,
-6.7858,-4.6983,52.7216,39.1499,-7.8296,22.446,5.7421,12.0056,0.52237,-48.5456,-19.3138,-21.4023,-0.52237,32.8864,
4.6983,-7.8306,48.5456,49.5904,-14.094,26.622,-1.5661,1.5661,2.6099,-55.8538,-28.7105,-17.2263,-2.6099,24.5335,
1.0437,0,53.244,45.9358,-22.9684,11.622,0,-4.176,4.176,-56.3762,-26.1006,-9.3967,-3.1322,9.5335,
4.176,4.176,52.2002,43.8483,-19.8351,11.4842,-4.176,8.3529,-5.2197,-53.244,-32.3631,-12.5279,-13.5717,12.5289,
19.176,-2.0885,50.1117,43.8473,-4.8351,26.4842,0,18.7914,0,-45.9367,-30.2766,-16.7039,-24.0121,27.5289,
4.176,-17.0885,47.5019,28.8473,-19.8351,11.4842,-2.6099,3.7914,7.8306,-60.0298,-34.9739,-24.5335,-27.6657,21.4023,
5.7421,-4.6974,49.5904,40.1947,-34.8351,2.6099,-2.6099,8.8743,12.0066,-57.9413,-33.9302,-15.1378,-12.6657,12.0066,
6.7863,-0.52187,48.5461,48.5461,-49.8351,7.8301,3.6541,9.9186,-1.5656,-51.6773,-30.7975,-1.5656,-4.6979,0.52187,
1.0437,-15.5219,45.9358,51.1565,-52.2002,13.5717,2.0875,4.176,-16.5656,-60.5522,-45.7975,-1.0437,-15.6602,1.0437,
