"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-139.3947,-67.8834,55.4472,90.6848,-207.7966,-149.7585,1.5547,-1.5547,13.9913,4.6641,30.5735,106.2299,-57.5195,-55.4467,
-141.9853,-64.2561,60.1111,92.2388,-198.9872,-162.7135,5.1819,1.0364,18.6552,-1.0364,37.3101,121.2299,-59.074,-64.2561,
-131.1033,-57.5197,61.6653,106.2301,-183.9872,-147.7135,9.8455,5.7,28.501,-5.7,44.0465,127.9939,-62.7019,-55.447,
-137.8405,-70.4747,70.4742,109.8573,-198.9872,-132.7135,17.6183,2.0728,23.8366,-2.0728,47.6737,130.5855,-76.693,-52.8564,
-134.7308,-55.4747,57.0017,110.8937,-183.9872,-117.7135,13.473,1.0364,8.8366,-1.0364,34.2007,125.4036,-77.7294,-45.6012,
-119.7308,-40.4747,58.5559,106.2301,-168.9872,-102.7135,19.1732,4.6639,8.8094,-4.6639,31.6099,113.485,-66.8475,-30.6012,
-105.7115,-25.4747,66.3294,105.712,-153.9872,-87.7135,25.9101,1.0364,16.5824,-1.0364,35.2373,118.1487,-51.8475,-15.6012,
-114.5212,-36.792,56.4831,109.339,-138.9872,-81.3569,22.2822,-4.6639,12.9549,4.6639,36.7916,120.7395,-38.8648,-21.246,
-117.112,-38.3467,54.9289,105.7115,-132.658,-79.8022,24.8735,-1.0364,17.6185,1.0364,45.6012,108.8209,-45.6012,-24.8735,
-102.112,-23.3467,57.0019,99.494,-117.658,-64.8022,30.0554,-2.0728,27.9826,2.0728,43.5287,99.494,-35.2371,-12.4366,
-116.0756,-38.3467,72.0019,92.239,-132.658,-79.8022,38.3465,-7.2549,40.4193,7.2549,48.7104,112.9667,-36.2737,-20.7277,
-131.0756,-53.3467,87.0019,90.6841,-147.658,-94.8022,39.901,-3.6272,45.0831,3.6272,55.447,127.9667,-51.2737,-35.7277,
-138.8764,-64.2561,86.0205,98.4576,-140.9491,-109.8022,42.4923,1.0364,38.3467,-1.0364,52.8561,134.7308,-66.2737,-39.3829,
-136.2853,-54.4106,90.6843,102.0848,-126.958,-94.8022,51.3017,-2.5908,31.6101,2.5908,49.2289,134.213,-61.665,-34.719,
-147.6855,-66.8475,87.5752,102.0846,-141.958,-109.8022,49.2287,-4.6639,31.6099,4.6639,44.0465,136.2855,-56.4831,-40.9376,
-162.6855,-81.8475,97.9388,95.866,-156.958,-124.8022,55.4467,-3.6275,38.8646,3.6275,58.5561,145.613,-71.4831,-53.3745,
-168.9318,-84.9843,100.5299,100.5299,-171.958,-129.5491,60.1106,-3.1092,34.2007,3.1092,55.965,151.3135,-77.7294,-50.7834,
-153.9318,-69.9843,85.5299,107.2667,-156.958,-114.5491,49.2287,-3.6272,19.2007,3.6272,40.965,136.3135,-62.7294,-35.7834,
-138.9318,-54.9843,70.5299,95.3479,-141.958,-99.5491,54.9287,-6.2183,23.8366,6.2183,37.3099,122.2944,-47.7294,-26.9465,
-129.0308,-48.1923,67.8834,87.5749,-126.958,-102.0848,53.374,-5.7002,28.5007,5.7002,47.1556,130.0674,-55.4472,-38.8646,
-114.5212,-48.192,63.7381,90.6841,-111.958,-89.6479,48.192,-5.7,31.6099,5.7,36.792,123.8489,-62.7019,-33.6826,
-109.3395,-45.0831,62.7019,94.8296,-96.958,-81.3569,49.2287,-7.7728,35.7554,7.7728,34.7193,122.8123,-70.993,-29.5371,
-123.3306,-42.492,59.0742,93.2752,-103.639,-79.8019,49.747,-6.2183,32.1282,6.2183,38.3465,129.5489,-72.5475,-29.0188,
-124.885,-50.2648,74.0742,91.7207,-101.0479,-88.6113,64.747,-4.6639,31.6099,4.6639,41.9742,135.2489,-73.0653,-29.5371,
-124.367,-54.9289,84.9838,95.3482,-101.5665,-100.5299,68.4017,-5.1819,31.0918,5.1819,37.3101,129.5491,-88.0653,-27.9824,
-139.367,-65.2928,82.9111,96.3843,-116.5665,-111.9303,64.2561,-3.1092,30.0552,3.1092,47.674,133.6942,-91.2026,-22.8007,
-154.367,-63.22,87.0566,105.7115,-120.2214,-105.712,71.5111,1.0364,32.1279,-1.0364,52.8556,148.2036,-83.9477,-27.9829,
-139.367,-48.22,88.6115,112.4487,-105.2214,-90.712,80.3205,2.5908,32.6463,-2.5908,40.9373,139.3947,-98.9477,-39.9012,
-138.8761,-63.2197,102.6029,101.5667,-105.7118,-105.712,91.2024,0,38.3465,0,54.9292,144.0588,-113.9477,-44.5648,
-148.2038,-70.4747,97.4207,96.3846,-118.1489,-112.9667,82.9113,-4.1455,35.2371,4.1455,58.0381,158.5677,-128.9477,-36.2737,
-133.2038,-55.4747,82.9113,93.2752,-103.1489,-97.9667,72.5475,-10.3639,32.1282,10.3639,43.0381,148.2038,-143.9477,-35.2376,
-118.2038,-40.4747,73.5836,89.1296,-88.1489,-82.9667,67.3653,-15.546,25.9099,10.3639,28.0381,133.2038,-128.9477,-45.6014,
-103.2038,-25.4747,58.5836,92.7573,-73.1489,-67.9667,52.3653,-12.9549,10.9099,-3.6272,13.0381,118.2038,-129.0306,-30.6014,
-88.2038,-10.4747,43.5836,77.7573,-58.1489,-52.9667,37.3653,-20.2096,-4.0901,-18.6272,-1.9619,103.2038,-135.2491,-16.0641,
-73.2038,4.5253,28.5836,62.7573,-43.1489,-37.9667,22.3653,-35.2096,-13.473,-33.6272,-16.9619,88.2038,-150.2491,-31.0641,
-58.2038,19.5253,13.5836,50.7826,-28.1489,-22.9667,15.5455,-45.6014,-28.473,-46.6376,-31.9619,73.2038,-165.2491,-46.0641,
-43.2038,34.5253,28.5836,65.7826,-13.1489,-7.9667,30.5455,-30.6014,-13.473,-31.6376,-16.9619,87.0571,-180.2491,-33.1646,
-28.2038,49.5253,27.4643,76.1747,-6.7366,7.0333,35.7554,-26.4282,-12.9549,-38.8648,-21.246,80.3202,-195.2491,-41.9737,
-13.2038,64.5253,42.4643,74.62,-19.6913,22.0333,48.7106,-24.8735,-8.2913,-53.8648,-16.5824,73.5838,-181.3684,-56.9737,
-0.51807,79.5253,57.4643,86.5388,-23.319,23.319,61.6655,-13.9913,0.51807,-43.0101,-2.5908,88.5838,-175.6684,-67.8838,
-6.7366,94.5253,49.2287,91.7207,-10.8822,27.4643,53.3742,-13.9911,4.6639,-31.6099,-4.6639,103.5838,-164.2682,-52.8838,
-21.7366,109.5253,47.6742,76.7207,-25.8822,12.4643,45.6014,-22.8005,3.1094,-41.4554,2.0728,92.239,-151.3132,-45.6009,
-36.7366,124.5253,61.665,80.32,-40.8822,-2.5357,57.5195,-12.9552,11.9186,-28.5007,17.0728,107.239,-136.3132,-51.3017,
-51.7366,113.485,66.8475,91.7207,-55.8822,-17.5357,65.8108,-15.0277,15.0277,-18.1366,21.246,122.239,-123.8489,-54.4103,
-66.7366,98.485,70.4747,99.4935,-67.3653,-32.5357,61.147,-13.4733,18.6549,-14.5094,13.4733,121.2578,-112.9667,-40.4193,
-64.2564,94.3118,61.147,94.3118,-53.8925,-19.6916,51.8198,-10.3639,12.4366,-19.6916,10.3639,106.2578,-97.9667,-25.9099,
-63.22,91.2026,59.0744,86.0205,-50.7829,-26.9463,55.965,-5.1819,5.1819,-25.9096,18.6552,103.6393,-83.9477,-27.9824,
-51.3017,87.5749,59.5923,89.6477,-44.0467,-33.6829,57.5195,-3.6275,3.6275,-28.5007,10.8819,104.1571,-70.9928,-32.6463,
-46.6378,78.766,66.3289,97.4209,-50.7834,-31.0918,68.4017,-9.3275,13.473,-26.9463,9.3275,100.5299,-57.0017,-35.2373,
-48.1923,82.3932,65.8111,110.3759,-38.8646,-26.4279,68.92,-11.9186,11.9186,-26.4279,17.1007,105.1937,-54.4106,-30.5735,
-37.8282,96.9024,51.3014,107.2662,-23.8646,-17.1005,57.5197,-10.8822,8.8094,-19.1732,17.1005,112.4489,-49.2287,-22.2822,
