"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
15.667,6.5079,-104.3641,-33.5024,9.4,-3.133,11.8101,-30.6101,-2.1692,0.24097,-3.6154,1.2053,-0.24097,19.5234,
15.4499,3.9478,-99.3075,-38.9643,3.7743,0.66992,6.0398,-29.0147,-8.0646,3.36,-5.5677,-1.5186,-0.46748,10.3978,
8.979,-1.3505,-96.0002,-40.2416,4.271,-8.2881,5.4367,-33.7813,-3.9655,11.5943,-1.6179,1.2239,0.76564,-0.10781,
1.2097,-2.7155,-91.6864,-37.3452,4.9788,-14.5395,6.5565,-32.7188,3.0211,10.4165,-0.074839,-0.2956,0.23754,5.2011,
-1.755,-2.0706,-86.6672,-36.5505,-0.62209,-4.99,1.8248,-25.453,0.42972,8.3457,0.89352,-0.27787,0.70568,11.6379,
-2.373,-4.1155,-86.0467,-37.9729,-1.3081,1.3349,0.028111,-23.2027,-1.7652,7.1216,2.0452,1.426,0.42191,3.9498,
-4.6412,-0.01222,-81.8482,-33.2844,2.1448,1.2548,4.3647,-22.2927,4.6072,3.8018,3.8507,-0.58772,2.3248,-3.0361,
-11.5931,2.3991,-77.9012,-28.877,-1.3583,1.6615,0.72887,-19.0267,0.95678,-0.76465,3.6196,-9.2296,1.2214,-4.7821,
-8.9694,-0.15543,-71.7811,-23.7701,1.6152,4.9362,1.1671,-7.7622,-4.8857,0.72749,3.8844,-12.5322,1.1481,-2.567,
-0.95939,-1.8333,-63.8588,-21.1389,4.1699,3.9167,5.6763,2.5855,-4.3516,-0.039523,0.035912,-6.2366,0.83829,0.23809,
1.0261,0.20509,-61.4733,-20.8346,0.54546,0.7894,3.8897,1.9482,-3.6083,-2.447,-1.8942,-2.0063,-0.1761,-0.2579,
-0.48146,1.1569,-58.2671,-18.1383,1.9588,0.26033,3.6561,-2.5068,-5.3202,-1.8185,0.14741,-2.8495,-0.6477,-2.1709,
0.99368,-0.84073,-53.3248,-18.0141,5.2157,0.72665,2.9548,-1.3925,-2.5904,-1.7094,0.6205,-0.26844,-0.1269,3.262,
-0.75316,-3.9238,-48.9205,-21.513,2.2512,-2.4504,-0.8379,-0.58608,1.6623,-2.3297,-0.13963,1.9168,-0.36026,9.0919,
-6.0102,-3.6883,-45.9848,-20.2218,3.0804,-1.3391,-0.30523,-1.9967,1.5626,4.077,-0.13125,2.2842,-0.33864,8.0644,
-10.2295,-4.1902,-46.3594,-18.7677,7.9571,3.3208,4.2921,-5.0102,3.6382,10.8216,-2.2928,5.7624,-3.4516,5.8931,
-4.5543,-3.6976,-39.4802,-14.5082,10.131,-0.49412,9.5785,-3.9867,10.8915,15.2342,1.4604,10.96,-2.0394,9.1552,
-1.3888,-5.4041,-41.9319,-13.6377,3.7383,-9.6233,4.1833,-3.2655,2.0431,9.4992,2.8189,3.5537,-1.4349,0.89285,
1.3459,0.46396,-43.9955,-11.1322,0.38075,-3.9844,-1.1292,0.063665,-3.6229,4.8321,1.9266,-1.721,0.82013,-3.7402,
1.9883,3.087,-38.2225,-9.2592,-0.36523,1.3161,-1.3026,-0.18089,-1.2366,3.3371,-1.3223,1.0336,-1.8804,5.8844,
4.0381,1.6969,-32.7957,-7.4986,-2.0305,-1.414,1.909,2.4811,-0.92095,3.8598,-1.002,4.1046,-1.0442,14.4494,
2.35,3.0414,-32.2742,-7.5306,-2.8726,-2.2935,1.3121,3.7785,-0.86569,-0.22817,-0.94184,-0.9619,0.94663,5.3873,
-0.92422,4.064,-31.5426,-8.2838,-0.53083,0.49593,-4.31,0.90042,0.87325,-5.2759,-0.1622,-6.93,1.613,0.96692,
-0.14586,0.68663,-29.4091,-8.0278,1.1882,1.1891,-5.7387,0.1235,1.0618,0.1023,2.4991,-3.3807,2.7215,8.3807,
1.0677,-0.55986,-26.9216,-5.3772,0.87553,2.8045,-3.7071,4.2134,-1.1711,8.0499,-3.1949,2.8477,-0.093364,7.1545,
-0.44237,2.366,-25.7885,-1.6801,-0.62304,5.5285,-3.0025,10.7093,-3.0292,6.6028,-7.3418,5.0872,-1.0519,-1.4697,
0.30753,0.054901,-25.4462,-2.7843,1.1016,2.0638,-2.0995,10.7897,-5.0166,-0.78323,-4.2497,2.1304,-1.7116,-5.9608,
7.2785,0.77497,-21.7501,-0.44812,3.6866,2.1809,-0.28627,9.4194,-3.5103,-5.3155,-0.86126,-0.16657,-3.2962,-5.8441,
11.9037,4.8261,-15.3836,5.1226,3.2246,9.5221,-2.438,11.9875,-1.6123,-5.7197,-1.5327,-1.8436,-4.3035,-4.7703,
9.0199,1.4025,-14.7018,3.61,2.7897,12.5657,-3.0151,12.9554,-1.7569,-4.6536,-3.6104,-2.4563,-2.8404,-5.6894,
2.9353,0.11379,-18.399,-1.1862,4.3098,8.6785,3.1916,10.0087,0.9998,0.2051,-0.26003,1.7886,-0.018678,-10.4095,
-6.882,2.0349,-18.2591,-1.115,4.5334,3.8197,3.4822,5.552,1.422,2.6031,1.2016,2.6454,-4.3561,-17.9799,
-7.9149,5.2873,-12.3431,3.2905,5.7076,5.5187,-1.0655,9.0753,1.8186,3.4113,-0.31675,4.4149,-5.5405,-14.0086,
-5.753,0.87292,-12.8076,-0.52239,5.124,7.8389,-0.76034,7.8077,3.8789,1.0372,-5.3592,1.0167,-0.14666,-12.4449,
-2.5156,1.3022,-10.1107,-2.9012,10.6014,7.3684,8.9265,2.0368,9.4309,3.3853,-1.663,-5.3105,9.0214,-18.9291,
-1.8825,0.26002,-11.4325,-7.5478,7.5549,0.65953,5.4981,-1.942,4.5265,0.77187,0.36478,-8.3666,6.0693,-23.0962,
0.64062,-0.23752,-13.1569,-5.6489,2.7628,3.512,0.82993,5.8873,-0.083838,-3.1308,-1.1034,0.33011,0.88489,-15.9256,
-0.84408,-0.22327,-10.9212,-2.4175,1.1513,10.5321,0.2982,9.8728,-1.5246,-1.0148,-1.5191,1.2746,-0.13253,-15.452,
-1.2751,-0.20964,-7.8556,-1.3083,1.082,9.4185,-1.1657,12.1727,0.49483,2.9027,-0.94579,-2.658,0.35759,-18.8634,
4.5857,0.28464,-9.7946,-0.26572,-0.42898,5.4787,-0.61408,17.2267,-0.98089,-2.5743,-4.2633,-0.08863,-2.5562,-9.5367,
10.0952,1.2314,-10.6532,0.23216,-2.3314,14.309,-0.57723,21.4958,-2.8502,-6.2763,-1.5973,1.8449,-1.9209,2.1223,
8.2844,-2.4576,-8.3268,-0.50467,-1.9504,16.5842,-3.6759,19.9653,-3.8843,-4.6946,1.6318,2.4573,-0.60008,0.30794,
7.3054,-0.86393,-8.3093,0.97141,-0.38753,11.2504,-3.4553,23.5876,-3.1693,0.40732,-0.87674,9.5407,-1.5284,-1.1568,
3.2514,0.87491,-8.5337,-2.7021,-5.4257,11.2985,-4.453,22.8955,-6.1124,-3.2323,-4.9213,6.7989,-4.57,-0.84619,
0.16427,-0.14146,-4.6474,-0.61175,-2.2081,17.369,-4.6678,18.1473,-3.3355,-3.0384,1.1586,-0.83989,1.9708,-2.2417,
-3.4612,-0.8561,-6.538,5.4505,3.9501,16.5681,-3.6651,14.8891,1.9261,2.2054,7.1144,-0.5483,8.3602,-8.133,
-7.5917,-2.2508,-8.0737,-1.143,-0.62542,6.4152,-2.963,11.1034,-2.0457,-2.7474,1.8675,0.4487,1.5919,-14.8756,
0.33542,4.3915,0.84643,-1.3157,-2.2749,8.6811,-3.0264,17.9088,-5.5386,-4.2696,1.5143,-0.78375,0.29129,-11.8141,
4.895,7.2615,2.0009,5.7534,-0.93311,15.1506,-5.9779,21.414,-4.4829,2.4945,0.70051,-0.4953,0.51478,-9.4176,
-0.2196,3.9335,1.3987,6.8542,2.4971,12.7951,-5.137,15.3087,-0.8397,6.201,-3.1981,2.9086,-1.4441,-10.299,
-2.6163,4.1797,4.6893,4.0326,3.7933,7.2069,-2.4184,9.5697,2.103,1.4904,-0.59589,4.6625,0.57054,-11.1271,
-3.6646,0.79543,-0.65355,-1.2708,-1.4955,4.6053,-3.9606,7.3083,-0.19236,-3.6602,1.609,-0.67888,0.77727,-14.5568,
-3.4448,-0.21616,-1.5784,-1.1946,-2.3701,8.1854,-4.2049,15.065,1.7474,-1.5124,1.9944,-3.0483,0.73063,-16.0936,
-3.479,-0.44462,-1.243,2.0101,-1.505,2.6326,-7.0861,15.3659,2.3654,-3.5913,3.08,-2.6244,-0.036105,-20.1899,
-3.0296,0.30519,-0.44528,4.0589,0.75469,-0.65863,-7.384,8.9006,2.9466,-5.0628,3.6184,-2.7081,1.1711,-22.1117,
-5.4986,0.046139,0.30456,-0.28196,-0.49565,2.5141,-5.254,10.5355,3.011,-3.554,0.74994,-1.8225,1.3421,-18.6156,
-3.7229,0.04337,-0.67781,-1.2291,-2.3941,6.7021,-5.4207,17.1342,2.348,-0.93062,1.1869,-1.2312,-0.18473,-13.1604,
-2.7762,1.728,0.56815,5.3523,0.40109,12.3255,-1.48,19.7215,1.4842,0.8129,4.2492,-0.43401,0.067322,-8.7551,
-4.779,4.7576,0.29287,5.2721,1.0997,14.7192,-0.66809,24.564,-0.77424,0.52293,0.37855,0.31516,0.30448,-7.0247,
2.4976,9.5338,0.034329,3.2686,-0.17158,13.1127,1.0592,25.7413,-1.4507,-2.16,-5.6697,-1.391,-0.43715,-5.3984,
8.8552,9.2027,3.1655,5.7238,-0.40225,9.1929,3.6468,12.8686,-3.5328,-6.1278,-5.5705,-5.4053,2.7226,-6.7617,
8.5649,5.0352,7.5551,8.0315,3.2373,5.0259,1.2588,7.5172,-7.9006,-4.0729,-4.9953,-6.7678,2.8002,-8.5252,
12.8717,5.215,7.1018,8.5139,5.4537,-1.5421,-0.74492,8.9944,-7.4265,-1.4184,-6.1418,-2.5053,0.70397,-5.6031,
21.7401,12.1327,6.6757,7.5209,6.5725,-5.7882,3.1559,0.25976,-8.427,-4.7075,-3.363,-1.8733,1.6258,-3.8209,
26.7025,18.1534,13.0238,10.9263,12.9268,-9.2975,8.7514,-8.9151,-8.8855,-6.8354,-3.161,-4.6532,3.9386,-7.9302,
28.9569,15.1362,17.545,18.9476,17.9355,-13.0782,11.6005,-14.6465,-3.0499,-3.533,-8.7561,-3.8918,2.7382,-7.4541,
32.0398,12.7818,19.3844,22.149,21.6801,-15.1856,11.8684,-24.373,3.3996,3.4274,-5.3387,1.6443,4.5017,-4.597,
22.646,12.7383,16.5346,13.3487,21.5846,-20.7819,9.4695,-37.0106,5.3652,3.4632,1.4896,-3.5156,4.9554,-11.3106,
11.4051,12.2152,12.4092,11.3423,18.6025,-22.6683,8.1782,-39.4897,3.8383,1.0865,2.6053,-10.2947,4.8988,-9.9088,
18.6748,14.6155,17.6902,22.4721,20.6196,-17.693,12.267,-29.1666,2.4029,6.5647,3.1721,2.1333,9.6663,2.978,
19.9642,10.3639,10.844,17.7491,15.0434,-18.5598,6.2281,-33.2014,-3.5261,1.8323,-1.8387,6.8258,2.3377,-2.5036,
